Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,54,1,2021-04-01,MIA,,TBR,"L,0-1",GS-6,,99,6.0,2,0,0,2,7,0,1,0.00,2.34,23,83,52,14,15,6,7,2,2,0,73,,,0,0,0,20,1,0,0,0,0,0,1.02,0.357,.94,0.20%,3.03,,,1t start tie,6t 3 out tie,,2021-04-01,146,139,634652
2,55,5,2021-04-06,MIA,,STL,"L,2-4",GS-6,L(0-1),4,6.0,4,3,2,2,10,0,0,1.50,1.59,25,93,62,18,14,7,6,3,0,0,62,,,1,0,0,22,0,0,1,0,1,1,1.47,-0.098,1.24,-0.05%,0.03,,,1t start tie,6t 3 out d1,,2021-04-06,146,138,634594
3,56,10,2021-04-12,MIA,@,ATL,"W,5-3",GS-7,,5,6.1,4,3,3,3,4,0,1,2.45,2.35,27,90,54,6,11,9,10,3,1,0,54,,,1,0,0,21,1,1,0,0,1,0,.92,0.055,.78,0.03%,0.78,,,1b start tie,7b 12- 1 out d1,,2021-04-12,146,144,632219
4,57,15,2021-04-17,MIA,,SFG,"W,7-6",GS-7,,4,6.1,6,4,4,0,7,1,1,3.28,2.64,25,92,67,17,15,8,9,3,1,0,52,,,0,0,0,24,1,0,0,1,0,1,1.01,0.095,.94,0.05%,0.62,,,1t start tie,7t 12- 1 out a1,,2021-04-17,146,137,634450
5,58,20,2021-04-23,MIA,@,SFG,"L,3-5",GS-5,L(0-2),5,5.0,4,2,2,4,4,1,0,3.34,3.30,21,,,15,11,8,5,2,0,0,51,,,0,0,0,17,0,0,0,2,0,0,1.00,0.009,.97,0.01%,0.51,,,1b start a 1,5b 3 out d1,,2021-04-23,146,137,634369
6,59,25,2021-04-28,MIA,@,MIL,"W,6-2",GS-7,W(1-2),4,7.0,5,2,2,0,4,1,0,3.19,3.42,25,93,64,17,11,8,13,8,1,0,63,,,0,0,0,24,1,0,0,0,0,0,.78,0.089,.70,0.05%,1.54,,,1b start tie,7b 3 out a4,,2021-04-28,146,158,634317
7,60,29,2021-05-04,MIA,,ARI,"W,9-3",GS-6,,5,6.0,6,2,1,1,6,1,0,2.95,3.47,25,,,13,16,8,10,5,3,0,59,,,0,0,0,24,1,0,0,1,0,1,1.09,0.117,.86,0.06%,1.03,,,1t start tie,6t 3 out a1,,2021-05-04,146,109,634245
8,61,34,2021-05-09,MIA,,MIL,"L,1-2",GS-7,,4,7.0,5,1,1,2,6,1,0,2.72,3.57,27,,,13,15,10,9,3,0,0,67,,,0,0,0,25,1,0,1,1,0,0,1.04,0.245,.95,0.13%,2.54,,,1t start tie,7t 3 out d1,,2021-05-09,146,158,634207
9,62,39,2021-05-14,MIA,@,LAD,"L,6-9",GS-2,L(1-3),4,1.1,7,8,8,2,3,1,0,4.06,3.82,13,55,35,8,8,4,4,2,0,0,9,,,1,0,0,11,3,0,0,0,0,0,1.00,-0.376,.93,-0.21%,-7.23,,,1b start tie,2b --- 1 out d8,,2021-05-14,146,119,634145
10,63,44,2021-05-20,MIA,@,PHI,"W,6-0",GS-6,W(2-3),5,6.0,2,0,0,3,9,0,0,3.63,3.59,22,,,17,15,6,4,3,0,0,74,,,1,0,0,19,1,0,0,1,0,0,.80,0.288,.82,0.18%,3.03,,,1b start tie,6b 3 out a5,,2021-05-20,146,143,634039
11,64,49,2021-05-25,MIA,,PHI,"L,0-2",GS-8,L(2-4),4,8.0,2,2,2,1,4,1,0,3.46,3.66,26,93,68,21,10,15,6,2,1,0,73,,,0,0,0,25,0,0,0,1,0,0,.66,0.104,.82,0.08%,2.05,,,1t start tie,8t 3 out d2,,2021-05-25,146,143,633969
12,65,54,2021-06-01,MIA,@,TOR,"L,1-5",GS-6,L(2-5),6,6.0,9,4,4,0,4,1,0,3.68,3.69,27,89,66,16,9,13,10,4,1,0,42,,,0,0,0,27,1,0,0,1,0,0,.71,-0.151,.53,-0.07%,-0.74,,,1b start tie,6b 3 out d3,,2021-06-01,146,141,633857
13,66,59,2021-06-06,MIA,@,PIT,"W,3-1",GS-8,W(3-5),4,8.0,7,1,1,2,6,0,0,3.42,3.56,31,103,70,11,9,15,8,3,0,0,68,,,0,0,0,29,3,0,0,2,0,0,1.39,0.423,.71,0.13%,3.05,,,1b start tie,8b 3 out a2,,2021-06-06,146,134,633794
14,67,64,2021-06-11,MIA,,ATL,"W,4-3",GS-6,W(4-5),4,6.0,5,2,2,2,6,0,0,3.39,3.46,25,97,62,9,11,6,11,6,2,0,58,,,1,0,0,23,3,0,0,0,0,0,1.03,0.110,.63,0.04%,1.03,,,1t start tie,6t 3 out a2,,2021-06-11,146,144,633782
15,68,69,2021-06-16,MIA,@,STL,"L,0-1",CG,L(4-6),4,8.1,6,1,0,1,7,0,1,3.09,3.35,32,108,76,15,14,16,7,2,1,0,75,,,1,1,0,30,0,0,0,2,0,1,1.44,0.173,.63,0.05%,2.43,,,1b start tie,9b 12- 1 out d1,,2021-06-16,146,138,633709
16,69,73,2021-06-22,MIA,,TOR,"L,1-2",GS-8,,5,8.0,5,1,1,1,3,0,1,2.93,3.34,31,86,55,11,8,15,11,7,1,0,70,,,1,0,0,29,1,0,0,0,0,0,1.13,0.398,.49,0.10%,3.05,,,1t start tie,8t 3 out tie,,2021-06-22,146,141,633571
17,70,78,2021-06-27,MIA,,WSN,"L,1-5",GS-6,L(4-7),4,5.1,6,5,4,3,3,2,0,3.12,3.60,24,90,57,14,4,8,10,5,0,0,38,,,0,1,1,21,1,0,0,1,0,2,1.01,-0.257,.40,-0.06%,-2.91,,,1t start tie,6t --3 1 out d4,,2021-06-27,146,120,633489
18,71,82,2021-07-03,MIA,@,ATL,"W,3-2",GS-6,W(5-7),5,6.0,5,1,0,4,4,0,0,2.96,3.61,26,99,62,12,8,13,5,2,2,0,60,,,1,1,0,22,0,0,0,2,0,2,1.38,0.250,.40,0.04%,2.19,,,1b start tie,6b 3 out a2,,2021-07-03,146,144,633416
19,72,87,2021-07-08,MIA,,LAD,"L,1-6",GS-5,L(5-8),4,4.0,7,5,3,1,5,0,0,3.09,3.54,21,98,68,15,10,10,5,4,0,0,36,,,1,0,0,20,0,0,0,0,0,1,1.25,-0.208,.45,-0.05%,-1.82,,,1t start tie,5t 123 0 out d1,,2021-07-08,146,119,633334
20,73,91,2021-07-16,MIA,@,PHI,"L,2-5",GS-3,L(5-9),7,3.0,4,5,3,3,3,0,0,3.23,3.55,17,80,50,9,7,6,5,2,1,0,35,,,0,0,0,14,2,0,0,0,0,1,1.06,-0.370,.32,-0.07%,-3.48,,,1b start tie,3b 3 out d3,1.0,2021-07-16,146,143,633283
21,74,102,2021-07-27,MIA,@,BAL,"W,7-3",GS-7,W(6-9),10,6.0,6,3,3,1,5,2,0,3.29,3.69,24,85,62,10,13,6,12,4,0,0,52,,,0,0,0,23,2,0,0,0,0,0,.80,0.055,.10,0.00%,-0.23,,,1b start tie,7b 1-- 0 out a3,,2021-07-27,146,110,633153
22,75,106,2021-08-01,MIA,,NYY,"L,1-3",GS-7,,4,7.0,2,0,0,1,10,0,0,3.12,3.53,24,99,64,16,11,9,4,0,1,0,82,,,1,0,0,23,1,0,0,0,0,0,1.22,0.466,.11,0.03%,3.54,,,1t start tie,7t 3 out a1,,2021-08-01,146,147,633069
23,76,111,2021-08-06,MIA,@,COL,"L,2-14",GS-4,L(6-10),4,3.2,10,10,10,2,1,3,1,3.70,3.86,24,75,53,9,9,9,11,4,0,0,0,,,0,0,0,21,4,0,0,0,0,0,.72,-0.270,.06,-0.01%,-7.81,,,1b start tie,4b --- 2 out d10,,2021-08-06,146,115,633035
24,77,116,2021-08-11,MIA,@,SDP,"W,7-0",GS-7,W(7-10),4,7.0,4,0,0,2,7,0,1,3.52,3.79,27,104,65,15,15,6,11,7,0,0,74,,,0,0,0,24,1,0,0,1,0,0,.48,0.170,.00,0.00%,3.29,,,1b start a 3,7b 3 out a6,,2021-08-11,146,135,632959
25,78,121,2021-08-17,MIA,,ATL,"L,0-2",GS-8,L(7-11),5,8.0,5,1,1,1,7,0,0,3.39,3.69,30,105,77,13,19,12,10,4,2,0,74,,,1,0,0,29,0,0,0,0,0,0,1.25,0.251,.03,0.00%,3.05,,,1t start tie,8t 3 out d1,,2021-08-17,146,144,632872
26,79,126,2021-08-22,MIA,@,CIN,"L,1-3",GS-7,L(7-12),4,7.0,4,2,2,2,11,2,0,3.35,3.73,26,,,18,15,8,5,2,0,0,70,,,0,0,0,23,0,0,0,0,0,0,.80,0.132,.00,0.00%,1.94,,,1b start tie,7b 3 out d1,,2021-08-22,146,113,632801
27,80,131,2021-08-28,MIA,,CIN,"W,6-1",GS-7,W(8-12),5,7.0,6,1,1,1,12,0,0,3.27,3.58,28,98,75,12,25,8,7,2,1,0,72,,,0,0,0,26,1,0,0,0,0,0,.72,0.182,.00,0.00%,2.54,,,1t start tie,7t 3 out a5,,2021-08-28,146,113,632757
28,81,134,2021-09-02,MIA,@,NYM,"L,3-4",GS-7,L(8-13),4,6.1,8,4,4,0,6,1,0,3.36,3.57,27,98,61,16,12,10,11,8,1,0,47,,,0,0,0,26,3,0,0,0,0,0,1.12,-0.297,.00,0.00%,-1.74,,,1b start a 2,7b 1-3 1 out d1,,2021-09-02,146,121,632650
29,82,139,2021-09-08,MIA,,NYM,"W,2-1",GS-9,,5,9.0,4,1,1,1,14,1,1,3.24,3.50,31,114,81,15,27,6,9,5,1,0,88,,,1,1,0,29,1,0,0,1,0,0,1.34,0.509,.00,0.00%,3.55,,,1t start tie,9t 3 out tie,,2021-09-08,146,121,632574
30,83,144,2021-09-13,MIA,@,WSN,"W,3-0",GS-8,W(9-13),4,8.0,1,0,0,0,7,0,0,3.10,3.41,26,,,14,13,9,10,2,1,0,87,,,0,0,0,26,0,0,0,0,0,1,1.21,0.634,.00,0.00%,3.88,,,1b start a 1,8b 3 out a1,,2021-09-13,146,120,632518
