Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,1,2023-06-16,LAD,,SFG,"L,5-7",GS-6,,99,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.0,3.26,20.0,89,51,15,4,2,13,3,3,0,73.0,,,1,0,0,18,0.0,0.0,0.0,0,0,0,0.91,0.324,1.36,0.29%,3.25,18.3,31.0,1t start tie,6t 3 out a4,,2023-06-16,119,137,717731,2023,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,2,2023-06-23,LAD,,HOU,"W,3-2",GS-6,W(1-0),6,6.0,3.0,2.0,2.0,2.0,4.0,2.0,0,1.5,5.26,22.0,87,58,12,9,6,10,2,1,0,60.0,,,0,0,0,20,0.0,0.0,0.0,1,0,0,1.0,0.15,1.18,0.11%,1.25,18.5,34.0,1t start tie,6t 3 out a1,,2023-06-23,119,117,717643,2023,6.0,6.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.333,6.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.333,6.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.333,6.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.333,6.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.333
3,3,2023-06-29,LAD,@,COL,"W,14-3",GS-5,W(2-0),5,5.0,7.0,3.0,3.0,0.0,5.0,0.0,0,2.65,4.08,21.0,88,60,9,11,8,8,3,1,0,46.0,,,1,0,0,20,0.0,0.0,0.0,0,1,0,0.96,-0.098,1.25,-0.08%,-0.01,15.05,27.0,1b start a 1,5b 3 out a8,,2023-06-29,119,115,717572,2023,5.0,12.0,3.0,42.0,2.0,2.0,2.0,4.0,7.0,2.0,9.0,1.5,0.583,12.0,3.0,42.0,2.0,2.0,2.0,4.0,7.0,2.0,9.0,1.5,0.583,12.0,3.0,42.0,2.0,2.0,2.0,4.0,7.0,2.0,9.0,1.5,0.583,12.0,3.0,42.0,2.0,2.0,2.0,4.0,7.0,2.0,9.0,1.5,0.583,12.0,3.0,42.0,2.0,2.0,2.0,4.0,7.0,2.0,9.0,1.5,0.583
4,4,2023-07-04,LAD,,PIT,"L,7-9",GS-4,,4,3.2,4.0,5.0,5.0,4.0,4.0,1.0,0,4.35,4.76,19.0,80,46,8,12,4,7,1,0,0,33.0,,,0,0,0,14,2.0,0.0,0.0,0,1,0,1.22,-0.253,1.67,-0.21%,-2.29,1.45,8.0,1t start tie,4t 12- 2 out tie,,2023-07-04,119,134,717492,2023,3.667,17.0,10.0,63.0,2.0,5.0,5.0,4.0,12.0,2.0,16.0,2.647,0.824,17.0,10.0,63.0,2.0,5.0,5.0,4.0,12.0,2.0,16.0,2.647,0.824,17.0,10.0,63.0,2.0,5.0,5.0,4.0,12.0,2.0,16.0,2.647,0.824,17.0,10.0,63.0,2.0,5.0,5.0,4.0,12.0,2.0,16.0,2.647,0.824,17.0,10.0,63.0,2.0,5.0,5.0,4.0,12.0,2.0,16.0,2.647,0.824
5,5,2023-07-17,LAD,@,BAL,"W,6-4",GS-5,W(3-0),12,5.0,5.0,4.0,4.0,3.0,2.0,1.0,0,4.91,5.16,23.0,94,54,14,4,8,10,5,1,0,40.0,,,0,0,0,20,2.0,1.0,0.0,0,0,0,0.74,-0.196,1.03,-0.16%,-1.55,6.45,15.0,1b start tie,5b 3 out d3,,2023-07-17,119,110,717372,2023,5.0,20.667,14.0,82.0,3.0,10.0,10.0,8.0,16.0,5.0,25.0,4.355,1.065,20.667,14.0,82.0,3.0,10.0,10.0,8.0,16.0,5.0,25.0,4.355,1.065,20.667,14.0,82.0,3.0,10.0,10.0,8.0,16.0,5.0,25.0,4.355,1.065,14.667,14.0,62.0,3.0,10.0,10.0,6.0,13.0,5.0,25.0,6.136,1.364,20.667,14.0,82.0,3.0,10.0,10.0,8.0,16.0,5.0,25.0,4.355,1.065
6,6,2023-07-23,LAD,@,TEX,"L,4-8",GS-4,L(3-1),5,3.2,8.0,8.0,8.0,5.0,4.0,0.0,0,6.75,5.16,24.0,90,59,10,11,3,12,7,2,0,12.0,,,1,0,0,19,3.0,0.0,0.0,0,0,0,1.1,-0.559,1.38,-0.42%,-6.25,-7.55,-1.0,1b start a 4,4b --3 2 out d4,,2023-07-23,119,140,717284,2023,3.667,25.667,19.0,105.0,4.0,14.0,14.0,11.0,18.0,9.0,37.0,4.909,1.169,25.667,19.0,105.0,4.0,14.0,14.0,11.0,18.0,9.0,37.0,4.909,1.169,25.667,19.0,105.0,4.0,14.0,14.0,11.0,18.0,9.0,37.0,4.909,1.169,13.667,16.0,63.0,2.0,12.0,12.0,7.0,11.0,7.0,28.0,7.902,1.683,25.667,19.0,105.0,4.0,14.0,14.0,11.0,18.0,9.0,37.0,4.909,1.169
7,7,2023-07-29,LAD,,CIN,"W,3-2",GS-5,,5,5.0,2.0,0.0,0.0,1.0,5.0,0.0,0,5.77,4.68,18.0,82,50,9,6,1,11,1,1,0,67.0,,,0,0,0,17,1.0,0.0,0.0,0,0,0,0.88,0.276,1.53,0.29%,2.71,19.45,30.0,1t start tie,5t 3 out a2,,2023-07-29,119,113,717205,2023,5.0,29.333,27.0,129.0,4.0,22.0,22.0,16.0,22.0,12.0,48.0,6.75,1.466,29.333,27.0,129.0,4.0,22.0,22.0,16.0,22.0,12.0,48.0,6.75,1.466,23.333,27.0,109.0,4.0,22.0,22.0,14.0,19.0,12.0,48.0,8.486,1.757,12.333,17.0,66.0,2.0,17.0,17.0,12.0,10.0,10.0,32.0,12.405,2.351,29.333,27.0,129.0,4.0,22.0,22.0,16.0,22.0,12.0,48.0,6.75,1.466
8,8,2023-08-03,LAD,,OAK,"W,8-2",6-GF,S(1),4,4.0,2.0,2.0,2.0,1.0,3.0,2.0,0,5.63,5.13,14.0,56,36,5,15,3,7,0,2,0,,0.0,0.0,0,0,0,13,0.0,0.0,0.0,1,0,0,0.42,-0.007,0.62,-0.01%,0.17,9.2,15.0,6t --- 0 out a2,9t end a 6,,2023-08-03,119,133,717137,2023,4.0,34.333,29.0,147.0,4.0,22.0,22.0,17.0,27.0,13.0,51.0,5.767,1.34,34.333,29.0,147.0,4.0,22.0,22.0,17.0,27.0,13.0,51.0,5.767,1.34,22.333,26.0,105.0,2.0,20.0,20.0,13.0,20.0,11.0,42.0,8.06,1.746,13.667,15.0,65.0,1.0,12.0,12.0,9.0,11.0,8.0,26.0,7.902,1.756,34.333,29.0,147.0,4.0,22.0,22.0,17.0,27.0,13.0,51.0,5.767,1.34
9,9,2023-09-02,LAD,,ATL,"L,2-4",GS-4,,29,4.0,3.0,1.0,1.0,3.0,6.0,1.0,0,5.31,5.19,16.0,76,47,7,16,2,5,3,1,0,55.0,,,0,0,0,13,0.0,0.0,0.0,2,0,0,1.03,0.106,0.17,0.01%,1.17,15.4,27.0,1t start tie,4t 3 out tie,,2023-09-02,119,144,716741,2023,4.0,38.333,31.0,161.0,6.0,24.0,24.0,18.0,30.0,15.0,59.0,5.635,1.278,38.333,31.0,161.0,6.0,24.0,24.0,18.0,30.0,15.0,59.0,5.635,1.278,21.333,21.0,98.0,4.0,19.0,19.0,14.0,18.0,13.0,43.0,8.016,1.641,12.667,12.0,56.0,2.0,10.0,10.0,7.0,12.0,6.0,22.0,7.105,1.5,38.333,31.0,161.0,6.0,24.0,24.0,18.0,30.0,15.0,59.0,5.635,1.278
10,10,2023-09-08,LAD,@,WSN,"W,8-5",GS-5,,5,4.1,6.0,5.0,5.0,1.0,4.0,2.0,0,5.79,5.46,20.0,73,52,7,7,6,9,4,0,0,34.0,,,1,0,0,19,1.0,0.0,0.0,0,0,0,1.16,-0.371,0.13,-0.02%,-2.72,3.55,10.0,1b start a 2,5b --- 1 out d1,,2023-09-08,119,120,716676,2023,4.333,42.333,34.0,177.0,7.0,25.0,25.0,21.0,36.0,16.0,65.0,5.315,1.299,42.333,34.0,177.0,7.0,25.0,25.0,21.0,36.0,16.0,65.0,5.315,1.299,21.667,20.0,95.0,4.0,15.0,15.0,13.0,20.0,11.0,40.0,6.231,1.523,13.0,7.0,48.0,3.0,3.0,3.0,5.0,14.0,4.0,17.0,2.077,0.923,42.333,34.0,177.0,7.0,25.0,25.0,21.0,36.0,16.0,65.0,5.315,1.299
