Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,56,3,2021-04-04,NYY,,TOR,"L,1-3",GS-3,L(0-1),99,3.0,4,3,3,1,2,2,0,9.00,11.50,15,68,44,10,7,3,9,1,0,0,40,,,0,0,0,14,1,0,0,0,0,1,.69,-0.166,.70,-0.10%,-1.44,,,1t start tie,3t 3 out d3,,2021-04-04,147,141,634607
2,57,8,2021-04-10,NYY,@,TBR,"L,0-4",GS-4,L(0-2),5,4.0,8,4,4,1,5,2,0,9.00,9.46,21,79,56,12,14,7,8,3,0,0,34,,,0,0,0,20,0,0,0,0,0,0,.58,-0.225,.57,-0.13%,-2.04,,,1b start tie,4b 3 out d4,,2021-04-10,147,139,632217
3,58,18,2021-04-22,NYY,@,CLE,"W,6-3",GS-6,W(1-2),11,6.0,7,3,2,1,6,0,0,6.23,5.86,27,90,57,17,7,11,9,3,2,0,53,,,1,0,0,26,1,1,0,0,0,0,1.00,0.060,.68,0.03%,0.13,,,1b start tie,6b 3 out tie,,2021-04-22,147,114,634436
4,59,24,2021-04-28,NYY,@,BAL,"W,7-0",GS-7,W(2-2),5,7.0,3,0,0,1,6,0,0,4.05,4.47,25,92,63,21,10,10,8,3,1,0,76,,,0,0,0,24,0,0,0,0,0,0,.46,0.214,.40,0.11%,3.69,,,1b start tie,7b 3 out a6,,2021-04-28,147,110,634362
5,60,29,2021-05-04,NYY,,HOU,"W,7-3",GS-5,,5,5.0,4,3,3,1,6,2,0,4.32,4.89,19,83,51,13,11,6,6,1,1,0,52,,,0,1,0,18,1,0,0,0,0,0,.92,-0.048,.94,-0.03%,-0.39,,,1t start tie,5t 3 out tie,,2021-05-04,147,117,634269
6,61,34,2021-05-09,NYY,,WSN,"W,3-2",GS-7,,4,6.1,5,2,2,1,6,1,0,4.02,4.67,24,,,14,9,5,12,3,2,0,60,,,0,0,0,23,2,0,0,1,0,0,1.05,0.097,.99,0.06%,1.37,,,1t start tie,7t --- 1 out tie,,2021-05-09,147,120,634218
7,62,39,2021-05-15,NYY,@,BAL,"W,8-2",GS-6,W(3-2),5,6.0,4,1,1,2,6,0,0,3.62,4.27,22,80,53,11,17,8,6,2,0,0,64,,,0,0,0,20,1,0,0,2,0,0,.61,0.170,.72,0.12%,2.16,,,1b start a 3,6b 3 out a7,,2021-05-15,147,110,634104
8,63,44,2021-05-20,NYY,@,TEX,"W,2-0",GS-7,W(4-2),4,7.0,6,0,0,0,5,0,0,3.05,3.87,26,87,61,14,16,13,8,3,1,0,70,,,0,0,0,26,1,0,0,1,0,0,1.14,0.445,1.33,0.31%,3.65,,,1b start tie,7b 3 out a2,,2021-05-20,147,140,634047
9,64,49,2021-05-27,NYY,,TOR,"L,0-2",GS-6,L(4-3),6,5.2,3,2,2,2,5,2,1,3.06,4.29,23,99,58,10,12,6,9,0,3,0,58,,,0,0,0,20,0,0,0,0,0,0,.63,0.000,.85,0.00%,0.89,,,1t start tie,6t 1-- 2 out d2,1.0,2021-05-27,147,141,633974
10,65,55,2021-06-01,NYY,,TBR,"W,5-3",GS-5,,4,5.0,3,3,3,0,5,2,0,3.27,4.48,19,,,13,10,4,10,5,1,0,54,,,0,0,0,19,0,0,0,0,0,1,.79,-0.076,1.00,-0.06%,-0.39,,,1t start tie,5t 3 out tie,,2021-06-01,147,139,633861
11,66,60,2021-06-06,NYY,,BOS,"L,5-6",GS-6,,4,5.2,3,1,1,2,3,1,0,3.12,4.57,21,,,15,10,8,8,1,1,0,60,,,0,0,0,19,0,0,0,0,0,0,.86,0.220,.94,0.15%,1.89,,,1t start tie,6t 1-- 2 out a2,,2021-06-06,147,111,633812
12,67,65,2021-06-13,NYY,@,PHI,"L,0-7",GS-5,L(4-4),6,4.1,10,7,7,1,2,0,0,3.88,4.46,23,82,58,16,5,7,13,4,2,0,16,,,0,0,0,22,2,1,0,1,0,0,.71,-0.269,.57,-0.13%,-3.88,,,1b start tie,5b -23 1 out d5,,2021-06-13,147,143,633715
13,68,70,2021-06-19,NYY,,OAK,"W,7-5",GS-5,,5,4.0,7,4,4,2,6,2,0,4.17,4.68,21,66,45,14,11,4,9,4,1,0,36,,,1,0,0,19,0,0,0,0,0,0,.95,-0.285,.90,-0.16%,-3.26,,,1t start tie,5t 1-3 0 out d3,,2021-06-19,147,133,633606
14,69,75,2021-06-25,NYY,@,BOS,"L,3-5",GS-4,L(4-5),5,4.0,5,4,3,1,3,0,0,4.32,4.55,19,72,46,7,8,5,10,8,0,0,40,,,1,0,0,17,2,0,0,0,1,1,1.11,-0.172,1.42,-0.13%,-1.77,,,1b start tie,4b 3 out d1,,2021-06-25,147,111,633543
15,70,80,2021-06-30,NYY,,LAA,"L,8-11",GS-3,,4,3.0,3,3,3,3,2,1,1,4.50,4.78,17,72,43,12,10,4,7,3,1,0,40,,,0,0,0,13,1,0,0,0,0,1,.92,-0.124,.72,-0.06%,-1.44,,,1t start tie,3t 3 out a4,,2021-06-30,147,108,633484
16,71,85,2021-07-07,NYY,@,SEA,"W,5-4",5-7,,6,3.0,3,3,3,0,5,1,0,4.67,4.75,12,47,34,8,10,3,4,2,0,0,,0,0,0,0,0,12,0,0,0,0,0,0,1.05,-0.065,.77,-0.03%,-1.51,,,5b --- 0 out a4,7b 3 out a1,,2021-07-07,147,136,633371
17,72,89,2021-07-11,NYY,@,HOU,"L,7-8",7-9,H(1),3,2.0,3,2,2,0,2,0,0,4.78,4.66,8,34,23,5,6,4,2,0,0,0,,0,0,0,0,0,8,1,0,0,1,0,0,.62,0.062,.53,0.03%,-0.44,,,7b --- 0 out a2,9b -23 0 out a5,,2021-07-11,147,117,633340
18,73,90,2021-07-16,NYY,,BOS,"L,0-4",7-7,,4,1.0,1,0,0,0,0,0,0,4.72,4.65,4,17,13,3,2,2,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.34,0.022,.30,0.01%,0.52,,,7t --- 0 out d3,7t 3 out d3,,2021-07-16,147,111,633310
19,74,93,2021-07-20,NYY,,PHI,"W,6-4",GS-4,,3,4.0,3,2,2,3,5,1,0,4.71,4.72,18,70,41,7,10,2,8,3,2,0,50,,,0,0,0,15,1,0,0,0,0,0,1.00,-0.029,.71,-0.01%,0.09,,,1t start tie,4t 3 out d1,,2021-07-20,147,143,633216
20,75,98,2021-07-25,NYY,@,BOS,"L,4-5",GS-8,,4,7.0,1,1,1,1,10,0,0,4.45,4.42,24,93,65,13,18,7,6,0,1,0,80,,,0,0,0,23,1,0,0,0,0,0,.90,0.384,.78,0.20%,3.27,,,1b start tie,8b -2- 0 out a4,,2021-07-25,147,111,633198
21,76,103,2021-07-31,NYY,@,MIA,"W,4-2",GS-4,,5,4.0,2,2,2,2,5,0,0,4.45,4.32,15,,,11,17,2,6,2,3,0,53,,,2,0,0,13,0,1,0,0,0,0,1.11,-0.035,.86,-0.02%,0.02,,,1b start tie,4b 3 out tie,,2021-07-31,147,146,633092
22,77,160,2021-10-01,NYY,,TBR,"L,3-4",8-9,,61,1.1,1,2,2,2,3,0,0,4.58,4.31,7,32,16,2,7,1,1,1,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,.90,0.030,.49,0.01%,0.11,,,8t --- 0 out d1,9t 12- 1 out d1,,2021-10-01,147,139,632282
1,78,94,2022-07-21,NYY,@,HOU,"L,5-7",GS-3,L(0-1),99,3.0,6,5,5,1,2,2,1,15.00,12.45,18,58,34,9,5,5,9,4,1,0,28,,,0,0,0,16,2,0,0,0,0,1,.58,-0.298,.16,-0.05%,-3.58,-4.05,0.00,1b start tie,3b 3 out d3,2.0,2022-07-21,147,117,662775
2,79,99,2022-07-27,NYY,@,NYM,"L,2-3",GS-5,,5,4.2,5,2,2,2,7,1,0,8.22,7.42,21,82,52,11,11,2,10,5,2,0,51,,,0,0,0,19,1,0,0,0,0,0,.83,-0.040,.23,-0.01%,0.15,16.30,29.00,1b start tie,5b 1-- 2 out d2,,2022-07-27,147,121,662420
