Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,58,2022-06-17,MIA,@,NYM,"L,4-10",7-7,,99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.11,3.0,12,9,3,2,2,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.01,0.001,0.01,0.00%,0.47,4.25,6.0,7b --- 0 out d7,7b 3 out d7,,2022-06-17,146,121,662534,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,59,2022-06-18,MIA,@,NYM,"L,2-3",6-6,,0,0.2,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,1.31,3.0,17,11,4,2,0,0,0,0,0,,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0,0,0,0.36,0.008,0.17,0.00%,0.25,4.9,8.0,6b --- 0 out d3,6b 1-- 2 out d3,,2022-06-18,146,121,662533,2022,0.667,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,60,2022-06-21,MIA,,COL,"W,9-8",4-5,,2,1.2,2.0,1.0,1.0,1.0,3.0,0.0,0,2.7,1.31,8.0,34,19,13,1,1,3,2,0,0,,2.0,0.0,0,0,0,7,2.0,0.0,0.0,0,0,0,1.47,-0.043,0.52,-0.01%,0.4,5.95,11.0,4t 12- 1 out d4,5t 3 out tie,,2022-06-21,146,115,661148,2022,1.667,1.667,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.6,1.667,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.6,1.667,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.6
4,61,2022-06-24,MIA,,NYM,"L,3-5",9-GF,,2,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,2.08,0.34,3.0,13,9,4,4,0,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.22,0.017,0.12,0.01%,0.49,8.25,12.0,9t --- 0 out d2,9t end d 2,,2022-06-24,146,121,661382,2022,1.0,3.333,2.0,14.0,0.0,1.0,1.0,2.0,6.0,2.0,4.0,2.7,1.2,3.333,2.0,14.0,0.0,1.0,1.0,2.0,6.0,2.0,4.0,2.7,1.2,3.333,2.0,14.0,0.0,1.0,1.0,2.0,6.0,2.0,4.0,2.7,1.2
5,62,2022-06-25,MIA,,NYM,"L,3-5",8-8,L(0-1),0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0,3.38,2.17,4.0,18,12,6,4,0,1,1,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.97,-0.199,0.48,-0.06%,-0.51,5.65,9.0,8t --- 0 out tie,8t 3 out d1,,2022-06-25,146,121,661381,2022,1.0,4.333,2.0,17.0,0.0,1.0,1.0,2.0,9.0,2.0,4.0,2.077,0.923,4.333,2.0,17.0,0.0,1.0,1.0,2.0,9.0,2.0,4.0,2.077,0.923,4.333,2.0,17.0,0.0,1.0,1.0,2.0,9.0,2.0,4.0,2.077,0.923
6,63,2022-06-28,MIA,@,STL,"L,3-5",8-GF(8),,2,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,2.84,1.69,4.0,13,9,4,1,1,1,1,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,0.17,0.013,0.07,0.00%,0.48,5.65,9.0,8b --- 0 out d2,8b end d 2,,2022-06-28,146,138,661967,2022,1.0,5.333,3.0,21.0,1.0,2.0,2.0,2.0,12.0,3.0,8.0,3.375,0.938,5.333,3.0,21.0,1.0,2.0,2.0,2.0,12.0,3.0,8.0,3.375,0.938,5.333,3.0,21.0,1.0,2.0,2.0,2.0,12.0,3.0,8.0,3.375,0.938
7,64,2022-07-04,MIA,@,WSN,"W,3-2",9-9,W(1-1),5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.45,1.88,3.0,9,6,1,2,1,2,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,1,0,0,2.26,0.131,1.25,0.04%,0.47,5.65,9.0,9b --- 0 out tie,9b 3 out tie,,2022-07-04,146,120,662541,2022,1.0,6.333,4.0,25.0,1.0,2.0,2.0,2.0,14.0,3.0,9.0,2.842,0.947,5.333,4.0,22.0,1.0,2.0,2.0,2.0,13.0,3.0,9.0,3.375,1.125,6.333,4.0,25.0,1.0,2.0,2.0,2.0,14.0,3.0,9.0,2.842,0.947
8,65,2022-07-07,MIA,@,NYM,"L,0-10",5-5,,2,1.0,3.0,4.0,3.0,2.0,0.0,1.0,0,5.4,4.31,9.0,40,23,8,1,3,4,2,0,0,,0.0,0.0,0,0,0,7,0.0,0.0,0.0,0,0,1,0.04,-0.017,0.02,-0.01%,-3.53,-6.75,-6.0,5b --- 0 out d6,5b 3 out d10,,2022-07-07,146,121,662508,2022,1.0,7.333,5.0,28.0,1.0,2.0,2.0,2.0,14.0,3.0,10.0,2.455,0.955,5.667,5.0,22.0,1.0,2.0,2.0,1.0,11.0,3.0,10.0,3.176,1.059,7.333,5.0,28.0,1.0,2.0,2.0,2.0,14.0,3.0,10.0,2.455,0.955
9,66,2022-07-11,MIA,,PIT,"L,1-5",9-GF,,3,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0,6.75,5.68,8.0,28,17,7,3,0,6,4,0,0,,0.0,0.0,0,0,0,7,1.0,0.0,0.0,0,0,0,0.15,-0.055,0.09,-0.02%,-1.51,-2.75,0.0,9t --- 0 out d2,9t end d 4,,2022-07-11,146,134,661324,2022,1.0,8.333,8.0,37.0,2.0,6.0,5.0,4.0,14.0,4.0,16.0,5.4,1.44,5.0,6.0,23.0,2.0,5.0,4.0,2.0,8.0,2.0,12.0,7.2,1.6,8.333,8.0,37.0,2.0,6.0,5.0,4.0,14.0,4.0,16.0,5.4,1.44
10,67,2022-08-06,TBR,@,DET,"L,1-9",7-7,,25,0.2,3.0,3.0,3.0,0.0,2.0,0.0,1,9.0,5.41,6.0,19,12,5,2,0,3,1,0,0,,1.0,1.0,0,0,0,5,2.0,0.0,0.0,0,0,0,0.3,-0.072,0.3,-0.04%,-3.08,-2.9,-1.0,7b --3 1 out d2,7b 3 out d6,,2022-08-06,139,116,662856,2022,0.667,9.333,12.0,45.0,3.0,8.0,7.0,5.0,15.0,6.0,24.0,6.75,1.821,5.0,10.0,28.0,3.0,7.0,6.0,3.0,6.0,4.0,20.0,10.8,2.6,9.333,12.0,45.0,3.0,8.0,7.0,5.0,15.0,6.0,24.0,6.75,1.821
11,68,2022-08-09,TBR,@,MIL,"L,3-5",GS-1,,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,8.18,5.48,5.0,21,14,4,0,0,4,2,1,0,48.0,,,0,0,0,4,1.0,0.0,0.0,0,0,0,1.14,-0.059,1.14,-0.04%,-0.51,1.05,3.0,1b start tie,1b 3 out d1,,2022-08-09,139,158,661182,2022,1.0,10.0,15.0,51.0,3.0,11.0,10.0,5.0,17.0,8.0,29.0,9.0,2.0,4.667,12.0,30.0,2.0,9.0,8.0,3.0,5.0,5.0,21.0,15.429,3.214,10.0,15.0,51.0,3.0,11.0,10.0,5.0,17.0,8.0,29.0,9.0,2.0
12,69,2022-08-12,TBR,,BAL,"L,3-10",8-8,,2,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0,8.25,6.61,5.0,14,7,3,0,1,3,0,2,0,,0.0,0.0,0,1,0,4,0.0,0.0,0.0,0,0,0,0.05,-0.006,0.06,-0.01%,-0.55,-1.55,0.0,8t --- 0 out d5,8t 3 out d6,,2022-08-12,139,110,661866,2022,1.0,11.0,16.0,56.0,3.0,12.0,10.0,6.0,17.0,9.0,31.0,8.182,2.0,4.667,12.0,31.0,2.0,10.0,8.0,4.0,3.0,6.0,22.0,15.429,3.429,11.0,16.0,56.0,3.0,12.0,10.0,6.0,17.0,9.0,31.0,8.182,2.0
13,70,2022-08-13,TBR,,BAL,"W,8-2",9-GF,,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,7.62,6.27,4.0,19,10,5,2,0,1,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.03,0.002,0.03,0.00%,0.45,5.65,9.0,9t --- 0 out a6,9t end a 6,,2022-08-13,139,110,661865,2022,1.0,12.0,18.0,61.0,4.0,13.0,11.0,7.0,17.0,10.0,36.0,8.25,2.083,4.667,13.0,33.0,3.0,11.0,9.0,5.0,3.0,7.0,26.0,17.357,3.857,12.0,18.0,61.0,4.0,13.0,11.0,7.0,17.0,10.0,36.0,8.25,2.083
