game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778538,10:05,New York Yankees,Milwaukee Brewers,9.0,Under,29,0,1,1,Jackson Chourio,Christian Yelich,William Contreras,Rhys Hoskins,Sal Frelick,Joey Ortiz,Garrett Mitchell,Vinny Capra,Brice Turang,Paul Goldschmidt,Cody Bellinger,Aaron Judge,Jazz Chisholm Jr.,Anthony Volpe,Austin Wells,Pablo Reyes,Jasson Domínguez,Trent Grisham,Nestor Cortes,Max Fried
778534,11:10,Chicago White Sox,Los Angeles Angels,8.0,Over,1,1,0,1,Taylor Ward,Nolan Schanuel,Mike Trout,Jorge Soler,Yoán Moncada,Logan O'Hoppe,Luis Rengifo,Jo Adell,Kevin Newman,Miguel Vargas,Luis Robert Jr.,Andrew Benintendi,Andrew Vaughn,Nick Maton,Lenyn Sosa,Matt Thaiss,Jacob Amaya,Brooks Baldwin,José Soriano,Jonathan Cannon
778528,11:15,St. Louis Cardinals,Minnesota Twins,7.5,Under,6,0,0,1,Matt Wallner,Carlos Correa,Byron Buxton,Trevor Larnach,Ty France,Mickey Gasper,Willi Castro,Jose Miranda,Christian Vázquez,Lars Nootbaar,Willson Contreras,Brendan Donovan,Nolan Arenado,Alec Burleson,Iván Herrera,Jordan Walker,Victor Scott II,Masyn Winn,Joe Ryan,Erick Fedde
778536,12:07,Toronto Blue Jays,Baltimore Orioles,8.5,Under,14,0,1,1,Colton Cowser,Adley Rutschman,Ryan O'Hearn,Jordan Westburg,Cedric Mullins,Heston Kjerstad,Gary Sánchez,Jackson Holliday,Ramón Urías,Bo Bichette,Vladimir Guerrero Jr.,Anthony Santander,Andrés Giménez,Alejandro Kirk,Will Wagner,Davis Schneider,Ernie Clement,Nathan Lukes,Dean Kremer,Max Scherzer
778535,13:05,Washington Nationals,Philadelphia Phillies,9.0,Over,17,1,1,1,Kyle Schwarber,Alec Bohm,Bryce Harper,J.T. Realmuto,Max Kepler,Nick Castellanos,Bryson Stott,Brandon Marsh,Edmundo Sosa,CJ Abrams,Dylan Crews,James Wood,Josh Bell,Amed Rosario,Nathaniel Lowe,Keibert Ruiz,Paul DeJong,Jacob Young,Jesús Luzardo,Jake Irvin
778529,13:10,Kansas City Royals,Cleveland Guardians,8.5,Under,7,0,0,1,Steven Kwan,José Ramírez,Kyle Manzardo,Carlos Santana,Nolan Jones,Lane Thomas,Bo Naylor,Daniel Schneemann,Brayan Rocchio,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Michael Massey,MJ Melendez,Maikel Garcia,Cavan Biggio,Kyle Isbel,Gavin Williams,Seth Lugo
778540,13:10,Cincinnati Reds,San Francisco Giants,8.5,Over,5,1,0,1,Heliot Ramos,Willy Adames,Jung Hoo Lee,Matt Chapman,Wilmer Flores,Luis Matos,Patrick Bailey,Casey Schmitt,Tyler Fitzgerald,TJ Friedl,Matt McLain,Elly De La Cruz,Gavin Lux,Jeimer Candelario,Christian Encarnacion-Strand,Santiago Espinal,Jake Fraley,Jose Trevino,Justin Verlander,Nick Lodolo
778537,13:10,Tampa Bay Rays,Colorado Rockies,8.5,Over,3,1,0,1,Brenton Doyle,Ezequiel Tovar,Ryan McMahon,Kris Bryant,Michael Toglia,Hunter Goodman,Nick Martini,Kyle Farmer,Jordan Beck,Yandy Díaz,Brandon Lowe,Junior Caminero,Jonathan Aranda,Christopher Morel,Kameron Misner,Danny Jansen,Taylor Walls,Jonny DeLuca,Antonio Senzatela,Zack Littell
778539,13:10,Miami Marlins,Pittsburgh Pirates,8.5,Over,9,1,1,1,Ji Hwan Bae,Bryan Reynolds,Oneil Cruz,Joey Bart,Jack Suwinski,Ke'Bryan Hayes,Jared Triolo,Adam Frazier,Isiah Kiner-Falefa,Xavier Edwards,Otto Lopez,Jonah Bride,Eric Wagaman,Dane Myers,Derek Hill,Kyle Stowers,Nick Fortes,Javier Sanoja,Bailey Falter,Valente Bellozo
778531,16:05,Texas Rangers,Boston Red Sox,9.0,Over,7,1,0,1,Jarren Duran,Rafael Devers,Alex Bregman,Triston Casas,Trevor Story,Wilyer Abreu,Kristian Campbell,David Hamilton,Carlos Narváez,Marcus Semien,Corey Seager,Wyatt Langford,Joc Pederson,Adolis García,Jake Burger,Josh Smith,Jonah Heim,Leody Taveras,Walker Buehler,Tyler Mahle
