game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776525,13:05,Washington Nationals,Tampa Bay Rays,8.5,Under,3,0,0,0,Chandler Simpson,Yandy Díaz,Brandon Lowe,Junior Caminero,Josh Lowe,Jake Mangum,Bob Seymour,Carson Williams,Hunter Feduccia,James Wood,CJ Abrams,Paul DeJong,Josh Bell,Riley Adams,Daylen Lile,Dylan Crews,Luis García Jr.,Robert Hassell III,Ryan Pepiot,Jake Irvin
776539,13:10,Boston Red Sox,Pittsburgh Pirates,9.0,Over,2,1,0,0,Jared Triolo,Spencer Horwitz,Bryan Reynolds,Tommy Pham,Andrew McCutchen,Nick Gonzales,Oneil Cruz,Joey Bart,Isiah Kiner-Falefa,Roman Anthony,Alex Bregman,Jarren Duran,Trevor Story,Masataka Yoshida,Romy Gonzalez,Ceddanne Rafaela,David Hamilton,Carlos Narváez,Johan Oviedo,Dustin May
776527,12:07,Toronto Blue Jays,Milwaukee Brewers,8.5,Under,2,0,0,0,Brice Turang,Jackson Chourio,Christian Yelich,William Contreras,Sal Frelick,Andrew Vaughn,Isaac Collins,Caleb Durbin,Andruw Monasterio,George Springer,Addison Barger,Vladimir Guerrero Jr.,Bo Bichette,Alejandro Kirk,Nathan Lukes,Ty France,Andrés Giménez,Myles Straw,Quinn Priester,Kevin Gausman
776532,15:05,Philadelphia Phillies,Atlanta Braves,7.5,Over,0,1,0,0,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Ozzie Albies,Drake Baldwin,Sean Murphy,Michael Harris II,Nacho Alvarez Jr.,Nick Allen,Trea Turner,Kyle Schwarber,Bryce Harper,J.T. Realmuto,Alec Bohm,Nick Castellanos,Harrison Bader,Edmundo Sosa,Weston Wilson,Chris Sale,Cristopher Sánchez
776535,13:10,New York Mets,Miami Marlins,7.5,Under,7,0,0,0,Xavier Edwards,Otto Lopez,Agustín Ramírez,Heriberto Hernández,Eric Wagaman,Connor Norby,Dane Myers,Joey Wiemer,Derek Hill,Francisco Lindor,Juan Soto,Pete Alonso,Brandon Nimmo,Mark Vientos,Jeff McNeil,Brett Baty,Luis Torrens,Cedric Mullins,Edward Cabrera,David Peterson
776536,15:40,Cincinnati Reds,St. Louis Cardinals,8.0,Under,0,0,0,0,Masyn Winn,Iván Herrera,Lars Nootbaar,Willson Contreras,Jordan Walker,Nolan Gorman,Thomas Saggese,Pedro Pagés,Nathan Church,TJ Friedl,Noelvi Marte,Elly De La Cruz,Miguel Andujar,Gavin Lux,Spencer Steer,Ke'Bryan Hayes,Jose Trevino,Matt McLain,Michael McGreevy,Andrew Abbott
776531,16:10,Houston Astros,Los Angeles Angels,9.0,Over,0,1,0,0,Zach Neto,Yoán Moncada,Mike Trout,Taylor Ward,Jo Adell,Luis Rengifo,Logan O'Hoppe,Niko Kavadas,Bryce Teodosio,Jeremy Peña,Yordan Alvarez,Jose Altuve,Carlos Correa,Jesús Sánchez,Christian Walker,Yainer Diaz,Cam Smith,Mauricio Dubón,Kyle Hendricks,Spencer Arrighetti
776530,16:10,Minnesota Twins,San Diego Padres,8.5,Under,0,0,0,0,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Ryan O'Hearn,Ramón Laureano,Gavin Sheets,Jose Iglesias,Jake Cronenworth,Elias Díaz,Byron Buxton,Trevor Larnach,Luke Keaschall,Matt Wallner,Ryan Jeffers,Kody Clemens,Royce Lewis,Brooks Lee,James Outman,Nick Pivetta,Taj Bradley
776528,16:15,Kansas City Royals,Detroit Tigers,9.0,Under,0,0,0,0,Colt Keith,Gleyber Torres,Kerry Carpenter,Spencer Torkelson,Riley Greene,Wenceel Pérez,Dillon Dingler,Trey Sweeney,Andy Ibáñez,Mike Yastrzemski,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Adam Frazier,Michael Massey,Randal Grichuk,Kyle Isbel,Jack Flaherty,Stephen Kolek
776529,16:10,Chicago White Sox,New York Yankees,8.5,Under,0,0,0,0,Trent Grisham,Ben Rice,Aaron Judge,Cody Bellinger,Jazz Chisholm Jr.,Austin Wells,Anthony Volpe,Ryan McMahon,Jasson Domínguez,Mike Tauchman,Kyle Teel,Lenyn Sosa,Colson Montgomery,Andrew Benintendi,Will Robertson,Curtis Mead,Brooks Baldwin,Chase Meidroth,Cam Schlittler,Shane Smith
776526,17:10,Colorado Rockies,Chicago Cubs,11.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776537,16:15,Cleveland Guardians,Seattle Mariners,7.5,Under,0,0,0,0,Randy Arozarena,Cal Raleigh,Julio Rodríguez,Josh Naylor,Eugenio Suárez,Jorge Polanco,Luke Raley,J.P. Crawford,Cole Young,Steven Kwan,Daniel Schneemann,José Ramírez,Kyle Manzardo,Bo Naylor,David Fry,C.J. Kayfus,Nolan Jones,Brayan Rocchio,Logan Gilbert,Gavin Williams
776516,16:15,San Francisco Giants,Baltimore Orioles,8.0,Under,0,0,0,0,Jackson Holliday,Jeremiah Jackson,Gunnar Henderson,Ryan Mountcastle,Colton Cowser,Dylan Beavers,Coby Mayo,Samuel Basallo,Daniel Johnson,Heliot Ramos,Rafael Devers,Willy Adames,Matt Chapman,Wilmer Flores,Casey Schmitt,Jung Hoo Lee,Luis Matos,Andrew Knizner,Trevor Rogers,Carson Seymour
776523,18:10,Los Angeles Dodgers,Arizona Diamondbacks,8.5,Under,0,0,0,0,Geraldo Perdomo,Ketel Marte,Corbin Carroll,Lourdes Gurriel Jr.,Blaze Alexander,Gabriel Moreno,Jake McCarthy,Tyler Locklear,Ildemaro Vargas,,,,,,,,,,Eduardo Rodriguez,
776524,19:05,Athletics,Texas Rangers,10.5,Under,0,0,0,0,,,,,,,,,,,,,,,,,,,,
