game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777809,Boston Red Sox,Baltimore Orioles,9.0,Under,Jackson Holliday,Adley Rutschman,Gunnar Henderson,Ramón Urías,Ryan O'Hearn,Ryan Mountcastle,Cedric Mullins,Heston Kjerstad,Emmanuel Rivera,Jarren Duran,Rafael Devers,Wilyer Abreu,Carlos Narváez,Nick Sogard,Trevor Story,Abraham Toro,David Hamilton,Ceddanne Rafaela,Zach Eflin,Hunter Dobbins
777786,St. Louis Cardinals,Arizona Diamondbacks,7.5,Under,Ketel Marte,Geraldo Perdomo,Lourdes Gurriel Jr.,Eugenio Suárez,Josh Naylor,Gabriel Moreno,Randal Grichuk,Tim Tawa,Jordan Lawlar,Lars Nootbaar,Masyn Winn,Brendan Donovan,Iván Herrera,Alec Burleson,Nolan Arenado,Jordan Walker,Victor Scott II,Yohel Pozo,Merrill Kelly,Matthew Liberatore
777788,Minnesota Twins,Kansas City Royals,7.5,Over,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Maikel Garcia,Mark Canha,Drew Waters,Michael Massey,Freddy Fermin,Trevor Larnach,Ty France,Brooks Lee,Royce Lewis,Kody Clemens,Harrison Bader,Willi Castro,DaShawn Keirsey Jr.,Christian Vázquez,Michael Wacha,Zebby Matthews
777793,Washington Nationals,San Francisco Giants,8.5,Under,Mike Yastrzemski,Heliot Ramos,Jung Hoo Lee,Wilmer Flores,Matt Chapman,Willy Adames,LaMonte Wade Jr.,Patrick Bailey,Tyler Fitzgerald,CJ Abrams,Amed Rosario,James Wood,Nathaniel Lowe,Keibert Ruiz,Alex Call,Luis García Jr.,Daylen Lile,Robert Hassell III,Kyle Harrison,Jake Irvin
777794,Pittsburgh Pirates,Milwaukee Brewers,8.5,Under,Brice Turang,Jackson Chourio,William Contreras,Christian Yelich,Rhys Hoskins,Sal Frelick,Caleb Durbin,Jake Bauers,Joey Ortiz,Oneil Cruz,Andrew McCutchen,Bryan Reynolds,Spencer Horwitz,Alexander Canario,Ke'Bryan Hayes,Adam Frazier,Isiah Kiner-Falefa,Henry Davis,Quinn Priester,Mitch Keller
777791,Cincinnati Reds,Chicago Cubs,9.0,Under,Ian Happ,Kyle Tucker,Seiya Suzuki,Dansby Swanson,Pete Crow-Armstrong,Nico Hoerner,Miguel Amaya,Justin Turner,Matt Shaw,TJ Friedl,Santiago Espinal,Elly De La Cruz,Austin Hays,Gavin Lux,Spencer Steer,Will Benson,Tyler Stephenson,Matt McLain,Colin Rea,Andrew Abbott
777787,Houston Astros,Seattle Mariners,7.0,Under,J.P. Crawford,Cal Raleigh,Julio Rodríguez,Randy Arozarena,Mitch Garver,Dylan Moore,Donovan Solano,Ben Williamson,Leo Rivas,Jeremy Peña,Isaac Paredes,Jose Altuve,Christian Walker,Victor Caratini,Jake Meyers,Cam Smith,Zach Dezenzo,Mauricio Dubón,Bryan Woo,Framber Valdez
777803,Atlanta Braves,San Diego Padres,9.0,Under,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Jackson Merrill,Xander Bogaerts,Gavin Sheets,Jake Cronenworth,Elias Díaz,Brandon Lockridge,Ronald Acuña Jr.,Drake Baldwin,Marcell Ozuna,Matt Olson,Austin Riley,Alex Verdugo,Ozzie Albies,Michael Harris II,Nick Allen,Sean Reynolds,Grant Holmes
777792,Chicago White Sox,Texas Rangers,8.5,Under,Sam Haggerty,Josh Smith,Wyatt Langford,Josh Jung,Jake Burger,Joc Pederson,Jonah Heim,Adolis García,Marcus Semien,Chase Meidroth,Mike Tauchman,Miguel Vargas,Andrew Benintendi,Luis Robert Jr.,Joshua Palacios,Matt Thaiss,Lenyn Sosa,Josh Rojas,Jack Leiter,Bryse Wilson
777782,Colorado Rockies,New York Yankees,10.5,Under,Paul Goldschmidt,Trent Grisham,Aaron Judge,Cody Bellinger,Anthony Volpe,Jasson Domínguez,DJ LeMahieu,Austin Wells,Oswald Peraza,Jordan Beck,Ezequiel Tovar,Hunter Goodman,Michael Toglia,Brenton Doyle,Tyler Freeman,Adael Amador,Aaron Schunk,Jacob Stallings,Max Fried,Kyle Freeland
777795,Tampa Bay Rays,Toronto Blue Jays,8.5,Under,,,,,,,,,,Yandy Díaz,Josh Lowe,Brandon Lowe,Junior Caminero,Jonathan Aranda,José Caballero,Kameron Misner,Danny Jansen,Chandler Simpson,,Shane Baz
777796,Detroit Tigers,Cleveland Guardians,8.5,Under,Steven Kwan,Lane Thomas,José Ramírez,Kyle Manzardo,Carlos Santana,Daniel Schneemann,Gabriel Arias,Bo Naylor,Jhonkensy Noel,Kerry Carpenter,Gleyber Torres,Colt Keith,Riley Greene,Spencer Torkelson,Zach McKinstry,Matt Vierling,Trey Sweeney,Jake Rogers,Luis L. Ortiz,Casey Mize
777784,Athletics,Philadelphia Phillies,10.0,Under,,,,,,,,,,,,,,,,,,,,
777781,Los Angeles Angels,Miami Marlins,8.5,Under,,,,,,,,,,,,,,,,,,,,
777789,New York Mets,Los Angeles Dodgers,8.5,Under,Shohei Ohtani,Mookie Betts,Teoscar Hernández,Freddie Freeman,Andy Pages,Tommy Edman,Enrique Hernández,Dalton Rushing,Miguel Rojas,Francisco Lindor,Starling Marte,Juan Soto,Pete Alonso,Jeff McNeil,Luis Torrens,Jared Young,Tyrone Taylor,Brett Baty,Tony Gonsolin,David Peterson
