game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776921,09:40,Cincinnati Reds,Atlanta Braves,9.0,Over,5,1,0,1,Jurickson Profar,Matt Olson,Austin Riley,Drake Baldwin,Marcell Ozuna,Michael Harris II,Ozzie Albies,Eli White,Nick Allen,Gavin Lux,Matt McLain,Elly De La Cruz,Noelvi Marte,Spencer Steer,Jake Fraley,Jose Trevino,Will Benson,Ke'Bryan Hayes,Bryce Elder,Brady Singer
776915,11:20,Chicago Cubs,Baltimore Orioles,7.0,Under,1,0,0,1,Jackson Holliday,Jordan Westburg,Gunnar Henderson,Adley Rutschman,Tyler O'Neill,Colton Cowser,Coby Mayo,Dylan Carlson,Jeremiah Jackson,Nico Hoerner,Kyle Tucker,Seiya Suzuki,Carson Kelly,Pete Crow-Armstrong,Dansby Swanson,Ian Happ,Michael Busch,Matt Shaw,Trevor Rogers,Cade Horton
776917,15:45,Washington Nationals,Milwaukee Brewers,8.5,Over,0,1,0,0,Brandon Lockridge,William Contreras,Christian Yelich,Andrew Vaughn,Caleb Durbin,Danny Jansen,Blake Perkins,Andruw Monasterio,Joey Ortiz,CJ Abrams,James Wood,Paul DeJong,Luis García Jr.,Nathaniel Lowe,Brady House,Daylen Lile,Riley Adams,Jacob Young,Jose Quintana,Mitchell Parker
776913,15:45,Philadelphia Phillies,Detroit Tigers,7.5,Under,0,0,0,0,Jahmai Jones,Gleyber Torres,Andy Ibáñez,Spencer Torkelson,Riley Greene,Matt Vierling,Dillon Dingler,Wenceel Pérez,Javier Báez,Trea Turner,Kyle Schwarber,Bryce Harper,J.T. Realmuto,Nick Castellanos,Brandon Marsh,Max Kepler,Edmundo Sosa,Bryson Stott,Jack Flaherty,Ranger Suárez
776920,16:07,Toronto Blue Jays,Kansas City Royals,7.5,Under,0,0,0,0,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Mike Yastrzemski,Randal Grichuk,Adam Frazier,Kyle Isbel,Nathan Lukes,Joey Loperfido,Vladimir Guerrero Jr.,Bo Bichette,Addison Barger,Ty France,Daulton Varsho,Ernie Clement,Tyler Heineman,Michael Wacha,Kevin Gausman
776926,16:10,New York Mets,San Francisco Giants,8.0,Under,0,0,0,0,Heliot Ramos,Rafael Devers,Willy Adames,Matt Chapman,Wilmer Flores,Casey Schmitt,Jung Hoo Lee,Luis Matos,Patrick Bailey,Brandon Nimmo,Francisco Lindor,Juan Soto,Pete Alonso,Starling Marte,Mark Vientos,Jeff McNeil,Luis Torrens,Tyrone Taylor,Robbie Ray,David Peterson
776922,16:10,Boston Red Sox,Houston Astros,8.0,Over,0,1,0,0,Jeremy Peña,Jose Altuve,Jesús Sánchez,Carlos Correa,Yainer Diaz,Christian Walker,Taylor Trammell,Cam Smith,Mauricio Dubón,Roman Anthony,Alex Bregman,Jarren Duran,Abraham Toro,Trevor Story,Masataka Yoshida,Carlos Narváez,Wilyer Abreu,Ceddanne Rafaela,Hunter Brown,Cooper Criswell
776924,16:10,Cleveland Guardians,Minnesota Twins,7.0,Under,0,0,0,0,Austin Martin,Alan Roden,Ryan Jeffers,Kody Clemens,Royce Lewis,Matt Wallner,Brooks Lee,Christian Vázquez,Edouard Julien,Steven Kwan,Daniel Schneemann,José Ramírez,Kyle Manzardo,Angel Martínez,Gabriel Arias,Carlos Santana,Bo Naylor,Brayan Rocchio,Joe Ryan,Gavin Williams
776919,17:10,Colorado Rockies,Pittsburgh Pirates,11.5,Over,0,1,0,0,,,,,,,,,,Tyler Freeman,Ezequiel Tovar,Hunter Goodman,Jordan Beck,Warming Bernabel,Thairo Estrada,Brenton Doyle,Kyle Farmer,Mickey Moniak,,Antonio Senzatela
776925,16:10,Miami Marlins,New York Yankees,7.5,Over,0,1,0,0,Trent Grisham,Jasson Domínguez,Cody Bellinger,Giancarlo Stanton,Jazz Chisholm Jr.,Paul Goldschmidt,Ryan McMahon,Anthony Volpe,Austin Wells,Xavier Edwards,Agustín Ramírez,Heriberto Hernandez,Otto Lopez,Dane Myers,Kyle Stowers,Eric Wagaman,Javier Sanoja,Jakob Marsee,Carlos Rodón,Janson Junk
776906,18:40,San Diego Padres,St. Louis Cardinals,7.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776918,16:35,Tampa Bay Rays,Los Angeles Dodgers,9.0,Under,0,0,0,0,Mookie Betts,Shohei Ohtani,Will Smith,Freddie Freeman,Teoscar Hernández,Andy Pages,Michael Conforto,Tommy Edman,Alex Freeland,,,,,,,,,,Clayton Kershaw,
776914,19:05,Athletics,Arizona Diamondbacks,10.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776908,19:10,Seattle Mariners,Texas Rangers,7.5,Under,0,0,0,0,,,,,,,,,,Randy Arozarena,Cal Raleigh,Julio Rodríguez,Josh Naylor,Eugenio Suárez,Jorge Polanco,Dominic Canzone,J.P. Crawford,Cole Young,,Logan Gilbert
