game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778424,Detroit Tigers,New York Yankees,8.5,Over,Ben Rice,Aaron Judge,Cody Bellinger,Paul Goldschmidt,Jazz Chisholm Jr.,Anthony Volpe,Austin Wells,Trent Grisham,Oswaldo Cabrera,Justyn-Henry Malloy,Andy Ibáñez,Spencer Torkelson,Riley Greene,Manuel Margot,Javier Báez,Colt Keith,Jake Rogers,Ryan Kreidler,Carlos Rodón,Casey Mize
778415,Pittsburgh Pirates,St. Louis Cardinals,8.5,Under,Lars Nootbaar,Willson Contreras,Brendan Donovan,Alec Burleson,Jordan Walker,Thomas Saggese,Yohel Pozo,Michael Siani,Masyn Winn,Ke'Bryan Hayes,Andrew McCutchen,Joey Bart,Oneil Cruz,Tommy Pham,Alexander Canario,Endy Rodríguez,Isiah Kiner-Falefa,Adam Frazier,Matthew Liberatore,Carmen Mlodzinski
778418,Washington Nationals,Los Angeles Dodgers,7.5,Over,Shohei Ohtani,Mookie Betts,Tommy Edman,Teoscar Hernández,Will Smith,Enrique Hernández,Max Muncy,Miguel Rojas,Chris Taylor,James Wood,Alex Call,Luis García Jr.,Keibert Ruiz,Nathaniel Lowe,Josh Bell,Paul DeJong,José Tena,Dylan Crews,Dustin May,MacKenzie Gore
778416,New York Mets,Miami Marlins,7.0,Under,Xavier Edwards,Kyle Stowers,Otto Lopez,Matt Mervis,Eric Wagaman,Griffin Conine,Dane Myers,Graham Pauley,Nick Fortes,Francisco Lindor,Juan Soto,Pete Alonso,Brandon Nimmo,Mark Vientos,Jesse Winker,Tyrone Taylor,Luisangel Acuña,Hayden Senger,Valente Bellozo,Kodai Senga
778412,Kansas City Royals,Minnesota Twins,8.0,Under,Matt Wallner,Carlos Correa,Byron Buxton,Trevor Larnach,Ty France,Jose Miranda,Willi Castro,Harrison Bader,Christian Vázquez,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Michael Massey,Hunter Renfroe,MJ Melendez,Maikel Garcia,Kyle Isbel,Simeon Woods Richardson,Michael Lorenzen
778426,Boston Red Sox,Toronto Blue Jays,8.0,Over,Bo Bichette,Vladimir Guerrero Jr.,Anthony Santander,Andrés Giménez,George Springer,Alejandro Kirk,Will Wagner,Nathan Lukes,Alan Roden,Jarren Duran,Rafael Devers,Alex Bregman,Triston Casas,Trevor Story,Wilyer Abreu,Connor Wong,David Hamilton,Ceddanne Rafaela,José Berríos,Richard Fitts
778411,Chicago Cubs,Texas Rangers,6.0,Under,Marcus Semien,Corey Seager,Wyatt Langford,Adolis García,Kevin Pillar,Jake Burger,Josh Smith,Jonah Heim,Kyle Higashioka,Ian Happ,Kyle Tucker,Seiya Suzuki,Michael Busch,Dansby Swanson,Miguel Amaya,Pete Crow-Armstrong,Jon Berti,Gage Workman,Nathan Eovaldi,Justin Steele
778413,Arizona Diamondbacks,Baltimore Orioles,8.5,Under,Gunnar Henderson,Adley Rutschman,Ryan O'Hearn,Jordan Westburg,Cedric Mullins,Ryan Mountcastle,Heston Kjerstad,Ramón Urías,Jackson Holliday,Corbin Carroll,Geraldo Perdomo,Pavin Smith,Josh Naylor,Lourdes Gurriel Jr.,Eugenio Suárez,Gabriel Moreno,Jake McCarthy,Tim Tawa,Zach Eflin,Zac Gallen
778410,San Francisco Giants,Cincinnati Reds,7.0,Over,TJ Friedl,Blake Dunn,Elly De La Cruz,Gavin Lux,Christian Encarnacion-Strand,Jeimer Candelario,Spencer Steer,Jake Fraley,Jose Trevino,LaMonte Wade Jr.,Willy Adames,Jung Hoo Lee,Matt Chapman,Heliot Ramos,Mike Yastrzemski,Wilmer Flores,Patrick Bailey,Tyler Fitzgerald,Hunter Greene,Logan Webb
778414,Athletics,San Diego Padres,8.5,Under,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Jake Cronenworth,Gavin Sheets,Xander Bogaerts,Jason Heyward,Brandon Lockridge,Elias Díaz,Lawrence Butler,Brent Rooker,Tyler Soderstrom,Shea Langeliers,JJ Bleday,Miguel Andujar,Jacob Wilson,Gio Urshela,Max Muncy,Michael King,Luis Severino
778405,Seattle Mariners,Houston Astros,7.0,Over,Jose Altuve,Isaac Paredes,Yordan Alvarez,Christian Walker,Jeremy Peña,Victor Caratini,Yainer Diaz,Jake Meyers,Mauricio Dubón,Julio Rodríguez,Jorge Polanco,Randy Arozarena,Cal Raleigh,Luke Raley,Rowdy Tellez,Dylan Moore,Ryan Bliss,J.P. Crawford,Hayden Wesneski,Logan Gilbert
