game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776921,Cincinnati Reds,Atlanta Braves,9.0,Over,Jurickson Profar,Matt Olson,Austin Riley,Drake Baldwin,Marcell Ozuna,Michael Harris II,Ozzie Albies,Eli White,Nick Allen,Gavin Lux,Matt McLain,Elly De La Cruz,Noelvi Marte,Spencer Steer,Jake Fraley,Jose Trevino,Will Benson,Ke'Bryan Hayes,Bryce Elder,Brady Singer
776913,Philadelphia Phillies,Detroit Tigers,7.5,Under,Jahmai Jones,Gleyber Torres,Andy Ibáñez,Spencer Torkelson,Riley Greene,Matt Vierling,Dillon Dingler,Wenceel Pérez,Javier Báez,Trea Turner,Kyle Schwarber,Bryce Harper,J.T. Realmuto,Nick Castellanos,Brandon Marsh,Max Kepler,Edmundo Sosa,Bryson Stott,Jack Flaherty,Ranger Suárez
776915,Chicago Cubs,Baltimore Orioles,7.0,Under,Jackson Holliday,Jordan Westburg,Gunnar Henderson,Adley Rutschman,Tyler O'Neill,Colton Cowser,Coby Mayo,Dylan Carlson,Jeremiah Jackson,Nico Hoerner,Kyle Tucker,Seiya Suzuki,Carson Kelly,Pete Crow-Armstrong,Dansby Swanson,Ian Happ,Michael Busch,Matt Shaw,Trevor Rogers,Cade Horton
776917,Washington Nationals,Milwaukee Brewers,8.5,Over,Brandon Lockridge,William Contreras,Christian Yelich,Andrew Vaughn,Caleb Durbin,Danny Jansen,Blake Perkins,Andruw Monasterio,Joey Ortiz,CJ Abrams,James Wood,Paul DeJong,Luis García Jr.,Nathaniel Lowe,Brady House,Daylen Lile,Riley Adams,Jacob Young,Jose Quintana,Mitchell Parker
776920,Toronto Blue Jays,Kansas City Royals,7.5,Under,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Mike Yastrzemski,Randal Grichuk,Adam Frazier,Kyle Isbel,Nathan Lukes,Joey Loperfido,Vladimir Guerrero Jr.,Bo Bichette,Addison Barger,Ty France,Daulton Varsho,Ernie Clement,Tyler Heineman,Michael Wacha,Kevin Gausman
776926,New York Mets,San Francisco Giants,8.0,Under,Heliot Ramos,Rafael Devers,Willy Adames,Matt Chapman,Wilmer Flores,Casey Schmitt,Jung Hoo Lee,Luis Matos,Patrick Bailey,Brandon Nimmo,Francisco Lindor,Juan Soto,Pete Alonso,Starling Marte,Mark Vientos,Jeff McNeil,Luis Torrens,Tyrone Taylor,Robbie Ray,David Peterson
776922,Boston Red Sox,Houston Astros,8.0,Over,Jeremy Peña,Jose Altuve,Jesús Sánchez,Carlos Correa,Yainer Diaz,Christian Walker,Taylor Trammell,Cam Smith,Mauricio Dubón,Roman Anthony,Alex Bregman,Jarren Duran,Abraham Toro,Trevor Story,Masataka Yoshida,Carlos Narváez,Wilyer Abreu,Ceddanne Rafaela,Hunter Brown,Cooper Criswell
776924,Cleveland Guardians,Minnesota Twins,7.0,Under,Austin Martin,Alan Roden,Ryan Jeffers,Kody Clemens,Royce Lewis,Matt Wallner,Brooks Lee,Christian Vázquez,Edouard Julien,Steven Kwan,Daniel Schneemann,José Ramírez,Kyle Manzardo,Angel Martínez,Gabriel Arias,Carlos Santana,Bo Naylor,Brayan Rocchio,Joe Ryan,Gavin Williams
776918,Tampa Bay Rays,Los Angeles Dodgers,9.0,Under,Mookie Betts,Shohei Ohtani,Will Smith,Freddie Freeman,Teoscar Hernández,Andy Pages,Michael Conforto,Tommy Edman,Alex Freeland,Yandy Díaz,Ha-Seong Kim,Brandon Lowe,Junior Caminero,Christopher Morel,Jonny DeLuca,Josh Lowe,Jake Mangum,Nick Fortes,Clayton Kershaw,Shane Baz
776925,Miami Marlins,New York Yankees,7.5,Over,Trent Grisham,Jasson Domínguez,Cody Bellinger,Giancarlo Stanton,Jazz Chisholm Jr.,Paul Goldschmidt,Ryan McMahon,Anthony Volpe,Austin Wells,Xavier Edwards,Agustín Ramírez,Heriberto Hernandez,Otto Lopez,Dane Myers,Kyle Stowers,Eric Wagaman,Javier Sanoja,Jakob Marsee,Carlos Rodón,Janson Junk
776919,Colorado Rockies,Pittsburgh Pirates,11.5,Over,Spencer Horwitz,Andrew McCutchen,Bryan Reynolds,Nick Gonzales,Oneil Cruz,Tommy Pham,Joey Bart,Jared Triolo,Isiah Kiner-Falefa,Tyler Freeman,Ezequiel Tovar,Hunter Goodman,Jordan Beck,Warming Bernabel,Thairo Estrada,Brenton Doyle,Kyle Farmer,Mickey Moniak,Andrew Heaney,Antonio Senzatela
