game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777079,Toronto Blue Jays,San Francisco Giants,8.5,Over,Jung Hoo Lee,Heliot Ramos,Rafael Devers,Willy Adames,Mike Yastrzemski,Matt Chapman,Dominic Smith,Brett Wisely,Andrew Knizner,Ernie Clement,George Springer,Vladimir Guerrero Jr.,Bo Bichette,Alejandro Kirk,Addison Barger,Davis Schneider,Leo Jiménez,Myles Straw,Robbie Ray,José Berríos
777078,Philadelphia Phillies,Los Angeles Angels,9.0,Over,Zach Neto,Nolan Schanuel,Mike Trout,Taylor Ward,Jo Adell,Jorge Soler,Logan O'Hoppe,Luis Rengifo,Kevin Newman,Trea Turner,Kyle Schwarber,Bryce Harper,Nick Castellanos,Brandon Marsh,Otto Kemp,Max Kepler,Rafael Marchán,Bryson Stott,José Soriano,Ranger Suárez
777076,Tampa Bay Rays,Baltimore Orioles,8.5,Under,Jackson Holliday,Jordan Westburg,Gunnar Henderson,Ryan O'Hearn,Ramón Laureano,Colton Cowser,Tyler O'Neill,Cedric Mullins,Alex Jackson,Chandler Simpson,Ha-Seong Kim,Yandy Díaz,Junior Caminero,Christopher Morel,Jake Mangum,Danny Jansen,José Caballero,Taylor Walls,Trevor Rogers,Ryan Pepiot
777077,Washington Nationals,San Diego Padres,8.0,Under,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Xander Bogaerts,Gavin Sheets,Jose Iglesias,Jake Cronenworth,Bryce Johnson,Elias Díaz,CJ Abrams,James Wood,Luis García Jr.,Nathaniel Lowe,Alex Call,Paul DeJong,Daylen Lile,Riley Adams,Jacob Young,Nick Pivetta,MacKenzie Gore
777083,Atlanta Braves,New York Yankees,10.5,Under,Jasson Domínguez,Aaron Judge,Cody Bellinger,Giancarlo Stanton,Jazz Chisholm Jr.,Paul Goldschmidt,Ben Rice,Anthony Volpe,Jorbit Vivas,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Drake Baldwin,Ozzie Albies,Marcell Ozuna,Nacho Alvarez Jr.,Michael Harris II,Nick Allen,Marcus Stroman,Grant Holmes
777087,New York Mets,Cincinnati Reds,8.0,Under,TJ Friedl,Matt McLain,Elly De La Cruz,Austin Hays,Spencer Steer,Tyler Stephenson,Noelvi Marte,Santiago Espinal,Connor Joe,Brandon Nimmo,Francisco Lindor,Juan Soto,Mark Vientos,Jeff McNeil,Luis Torrens,Brett Baty,Tyrone Taylor,Luisangel Acuña,Andrew Abbott,David Peterson
777074,Pittsburgh Pirates,Chicago White Sox,9.5,Under,Chase Meidroth,Austin Slater,Edgar Quero,Miguel Vargas,Mike Tauchman,Luis Robert Jr.,Lenyn Sosa,Colson Montgomery,Michael A. Taylor,Spencer Horwitz,Andrew McCutchen,Bryan Reynolds,Nick Gonzales,Oneil Cruz,Joey Bart,Jack Suwinski,Ke'Bryan Hayes,Isiah Kiner-Falefa,Aaron Civale,Andrew Heaney
777084,Cleveland Guardians,Athletics,7.5,Under,Lawrence Butler,Jacob Wilson,Nick Kurtz,Brent Rooker,Shea Langeliers,Tyler Soderstrom,Gio Urshela,Max Schuemann,Denzel Clarke,Angel Martínez,David Fry,José Ramírez,Carlos Santana,Nolan Jones,Johnathan Rodríguez,Will Wilson,Austin Hedges,Brayan Rocchio,Jeffrey Springs,Gavin Williams
777067,Seattle Mariners,Houston Astros,6.5,Over,Cam Smith,Jose Altuve,Victor Caratini,Christian Walker,Yainer Diaz,Taylor Trammell,Mauricio Dubón,Cooper Hummel,Shay Whitcomb,J.P. Crawford,Julio Rodríguez,Cal Raleigh,Randy Arozarena,Jorge Polanco,Luke Raley,Mitch Garver,Dominic Canzone,Miles Mastrobuoni,Hunter Brown,Bryan Woo
777082,Miami Marlins,Kansas City Royals,7.5,Under,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Jac Caglianone,Adam Frazier,Freddy Fermin,Kyle Isbel,Xavier Edwards,Agustín Ramírez,Otto Lopez,Eric Wagaman,Kyle Stowers,Heriberto Hernandez,Dane Myers,Jesús Sánchez,Javier Sanoja,Kris Bubic,Janson Junk
