game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778068,15:15,St. Louis Cardinals,New York Mets,8.5,Under,9,0,1,0,Francisco Lindor,Juan Soto,Pete Alonso,Mark Vientos,Brandon Nimmo,Starling Marte,Francisco Alvarez,Luisangel Acuña,Tyrone Taylor,Lars Nootbaar,Masyn Winn,Brendan Donovan,Nolan Arenado,Willson Contreras,Alec Burleson,Yohel Pozo,Jordan Walker,Victor Scott II,Tylor Megill,Andre Pallante
778068,15:15,St. Louis Cardinals,New York Mets,7.5,Under,9,0,1,0,Francisco Lindor,Juan Soto,Pete Alonso,Mark Vientos,Brandon Nimmo,Starling Marte,Francisco Alvarez,Luisangel Acuña,Tyrone Taylor,Lars Nootbaar,Masyn Winn,Brendan Donovan,Nolan Arenado,Willson Contreras,Alec Burleson,Yohel Pozo,Jordan Walker,Victor Scott II,Tylor Megill,Andre Pallante
778063,10:35,Boston Red Sox,Minnesota Twins,8.5,Under,9,0,1,1,Byron Buxton,Ryan Jeffers,Ty France,Carlos Correa,Jonah Bride,Brooks Lee,Harrison Bader,Trevor Larnach,Christian Vázquez,Jarren Duran,Rafael Devers,Alex Bregman,Kristian Campbell,Wilyer Abreu,Romy Gonzalez,David Hamilton,Carlos Narváez,Ceddanne Rafaela,Chris Paddack,Garrett Crochet
778051,10:35,Pittsburgh Pirates,San Diego Padres,9.0,Over,4,1,0,1,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Xander Bogaerts,Luis Campusano,Oscar Gonzalez,Jose Iglesias,Elias Díaz,Brandon Lockridge,Oneil Cruz,Bryan Reynolds,Joey Bart,Enmanuel Valdez,Ke'Bryan Hayes,Tommy Pham,Adam Frazier,Jared Triolo,Henry Davis,Stephen Kolek,Andrew Heaney
778062,10:35,Baltimore Orioles,Kansas City Royals,9.0,Under,17,0,1,1,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Maikel Garcia,Michael Massey,Hunter Renfroe,Drew Waters,Luke Maile,Cedric Mullins,Gunnar Henderson,Adley Rutschman,Ryan O'Hearn,Ryan Mountcastle,Jackson Holliday,Coby Mayo,Heston Kjerstad,Maverick Handley,Michael Lorenzen,Kyle Gibson
778057,10:35,New York Yankees,Tampa Bay Rays,9.0,Under,12,0,1,1,Chandler Simpson,Brandon Lowe,Yandy Díaz,Jonathan Aranda,Kameron Misner,Curtis Mead,Travis Jankowski,Ben Rortvedt,Taylor Walls,Trent Grisham,Aaron Judge,Cody Bellinger,Paul Goldschmidt,Jasson Domínguez,J.C. Escarra,Pablo Reyes,Oswaldo Cabrera,Oswald Peraza,Taj Bradley,Will Warren
778061,10:40,Miami Marlins,Athletics,9.0,Under,5,0,0,1,Lawrence Butler,Brent Rooker,JJ Bleday,Miguel Andujar,Jacob Wilson,Nick Kurtz,Luis Urías,Gio Urshela,Jhonny Pereda,Xavier Edwards,Agustín Ramírez,Eric Wagaman,Connor Norby,Kyle Stowers,Dane Myers,Nick Fortes,Ronny Simon,Javier Sanoja,JP Sears,Edward Cabrera
778056,10:37,Toronto Blue Jays,Cleveland Guardians,8.5,Over,9,1,1,1,Steven Kwan,Nolan Jones,José Ramírez,Kyle Manzardo,Carlos Santana,Daniel Schneemann,Gabriel Arias,Bo Naylor,Angel Martínez,Bo Bichette,Vladimir Guerrero Jr.,Anthony Santander,George Springer,Alejandro Kirk,Addison Barger,Alan Roden,Nathan Lukes,Andrés Giménez,Tanner Bibee,Bowden Francis
778054,11:10,Milwaukee Brewers,Chicago Cubs,7.5,Over,4,1,0,1,Ian Happ,Kyle Tucker,Seiya Suzuki,Michael Busch,Nico Hoerner,Pete Crow-Armstrong,Miguel Amaya,Dansby Swanson,Jon Berti,Jackson Chourio,Isaac Collins,William Contreras,Christian Yelich,Rhys Hoskins,Sal Frelick,Caleb Durbin,Joey Ortiz,Brice Turang,Shota Imanaga,Freddy Peralta
778055,11:10,Chicago White Sox,Houston Astros,8.0,Under,9,0,1,0,Jeremy Peña,Jose Altuve,Christian Walker,Yainer Diaz,Victor Caratini,Zach Dezenzo,Jake Meyers,Brendan Rodgers,Mauricio Dubón,Chase Meidroth,Miguel Vargas,Andrew Benintendi,Luis Robert Jr.,Edgar Quero,Andrew Vaughn,Josh Rojas,Lenyn Sosa,Joshua Palacios,Lance McCullers Jr.,Bryse Wilson
