game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776829,Pittsburgh Pirates,Cincinnati Reds,7.5,Under,TJ Friedl,Matt McLain,Elly De La Cruz,Austin Hays,Gavin Lux,Miguel Andujar,Tyler Stephenson,Jake Fraley,Ke'Bryan Hayes,,,,,,,,,,Chase Burns,
776831,Baltimore Orioles,Athletics,10.0,Over,,,,,,,,,,,,,,,,,,,,
776835,New York Yankees,Houston Astros,7.5,Over,,,,,,,,,,,,,,,,,,,,
776832,Detroit Tigers,Los Angeles Angels,7.5,Over,,,,,,,,,,,,,,,,,,,,
776834,Atlanta Braves,Miami Marlins,8.5,Over,,,,,,,,,,,,,,,,,,,,
776833,Chicago White Sox,Cleveland Guardians,8.0,Over,,,,,,,,,,,,,,,,,,,,
776828,Milwaukee Brewers,New York Mets,8.0,Over,,,,,,,,,,,,,,,,,,,,
776826,St. Louis Cardinals,Chicago Cubs,8.5,Over,,,,,,,,,,,,,,,,,,,,
776821,Texas Rangers,Philadelphia Phillies,7.0,Over,,,,,,,,,,,,,,,,,,,,
776827,Minnesota Twins,Kansas City Royals,8.5,Over,,,,,,,,,,,,,,,,,,,,
776825,Arizona Diamondbacks,Colorado Rockies,9.0,Over,,,,,,,,,,,,,,,,,,,,
776824,Seattle Mariners,Tampa Bay Rays,7.5,Over,,,,,,,,,,,,,,,,,,,,
776820,San Diego Padres,Boston Red Sox,8.0,Over,,,,,,,,,,,,,,,,,,,,
776823,Los Angeles Dodgers,Toronto Blue Jays,9.0,Over,,,,,,,,,,,,,,,,,,,,
776822,San Francisco Giants,Washington Nationals,8.5,Over,,,,,,,,,,,,,,,,,,,,
