game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777283,Toronto Blue Jays,New York Yankees,7.5,Under,Paul Goldschmidt,Cody Bellinger,Aaron Judge,Jazz Chisholm Jr.,Giancarlo Stanton,Jasson Domínguez,Anthony Volpe,J.C. Escarra,DJ LeMahieu,Ernie Clement,George Springer,Vladimir Guerrero Jr.,Alejandro Kirk,Davis Schneider,Myles Straw,Andrés Giménez,Tyler Heineman,Leo Jiménez,Max Fried,Kevin Gausman
777290,Philadelphia Phillies,San Diego Padres,8.5,Over,,,,,,,,,,,,,,,,,,,,
777288,Pittsburgh Pirates,St. Louis Cardinals,7.5,Over,,,,,,,,,,,,,,,,,,,,
777286,Tampa Bay Rays,Athletics,8.5,Over,,,,,,,,,,,,,,,,,,,,
777293,Miami Marlins,Minnesota Twins,7.5,Over,,,,,,,,,,,,,,,,,,,,
777284,Washington Nationals,Detroit Tigers,9.5,Over,,,,,,,,,,,,,,,,,,,,
777289,New York Mets,Milwaukee Brewers,8.0,Over,,,,,,,,,,,,,,,,,,,,
777294,Boston Red Sox,Cincinnati Reds,10.0,Over,,,,,,,,,,,,,,,,,,,,
777287,Chicago Cubs,Cleveland Guardians,8.0,Over,,,,,,,,,,,,,,,,,,,,
777298,Atlanta Braves,Los Angeles Angels,9.5,Over,,,,,,,,,,,,,,,,,,,,
777282,Texas Rangers,Baltimore Orioles,7.0,Under,,,,,,,,,,,,,,,,,,,,
777285,Colorado Rockies,Houston Astros,11.0,Over,,,,,,,,,,,,,,,,,,,,
777278,Arizona Diamondbacks,San Francisco Giants,9.0,Over,,,,,,,,,,,,,,,,,,,,
777281,Seattle Mariners,Kansas City Royals,8.0,Over,,,,,,,,,,,,,,,,,,,,
777280,Los Angeles Dodgers,Chicago White Sox,8.5,Over,,,,,,,,,,,,,,,,,,,,
