game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776267,Cincinnati Reds,Chicago Cubs,8.0,Under,Nico Hoerner,Ian Happ,Seiya Suzuki,Carson Kelly,Justin Turner,Dansby Swanson,Carlos Santana,Pete Crow-Armstrong,Matt Shaw,TJ Friedl,Noelvi Marte,Miguel Andujar,Austin Hays,Spencer Steer,Elly De La Cruz,Ke'Bryan Hayes,Jose Trevino,Matt McLain,Shota Imanaga,Nick Lodolo
776266,Pittsburgh Pirates,Athletics,8.5,Under,Lawrence Butler,Brent Rooker,Nick Kurtz,Tyler Soderstrom,Shea Langeliers,Jacob Wilson,Carlos Cortes,Darell Hernaiz,Zack Gelof,Jared Triolo,Spencer Horwitz,Bryan Reynolds,Andrew McCutchen,Oneil Cruz,Nick Gonzales,Jack Suwinski,Nick Yorke,Henry Davis,Luis Severino,Mitch Keller
776268,Detroit Tigers,Atlanta Braves,9.0,Over,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Drake Baldwin,Ozzie Albies,Ha-Seong Kim,Marcell Ozuna,Michael Harris II,Nacho Alvarez Jr.,Parker Meadows,Gleyber Torres,Kerry Carpenter,Riley Greene,Spencer Torkelson,Wenceel Pérez,Javier Báez,Zach McKinstry,Jake Rogers,Bryce Elder,Charlie Morton
776273,Baltimore Orioles,New York Yankees,9.0,Under,Paul Goldschmidt,Aaron Judge,Cody Bellinger,Giancarlo Stanton,Amed Rosario,Austin Slater,Jazz Chisholm Jr.,Anthony Volpe,Austin Wells,Jackson Holliday,Jordan Westburg,Gunnar Henderson,Ryan Mountcastle,Dylan Beavers,Jeremiah Jackson,Samuel Basallo,Colton Cowser,Coby Mayo,Will Warren,Trevor Rogers
776259,New York Mets,Washington Nationals,8.5,Under,James Wood,CJ Abrams,Josh Bell,Daylen Lile,Luis García Jr.,Dylan Crews,Paul DeJong,Jorge Alfaro,Jacob Young,Francisco Lindor,Juan Soto,Pete Alonso,Mark Vientos,Brandon Nimmo,Starling Marte,Francisco Alvarez,Brett Baty,Jose Siri,Andrew Alvarez,Brandon Sproat
776261,Tampa Bay Rays,Boston Red Sox,6.5,Over,Jarren Duran,Trevor Story,Alex Bregman,Masataka Yoshida,Romy Gonzalez,Nate Eaton,Nathaniel Lowe,Carlos Narváez,Ceddanne Rafaela,Everson Pereira,Yandy Díaz,Christopher Morel,Josh Lowe,Nick Fortes,Tristan Gray,Richie Palacios,Carson Williams,Bob Seymour,Garrett Crochet,Drew Rasmussen
776260,Kansas City Royals,Toronto Blue Jays,9.0,Under,George Springer,Nathan Lukes,Vladimir Guerrero Jr.,Addison Barger,Alejandro Kirk,Daulton Varsho,Davis Schneider,Andrés Giménez,Ernie Clement,Carter Jensen,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Adam Frazier,Jac Caglianone,Michael Massey,John Rave,Max Scherzer,Michael Lorenzen
776264,Chicago White Sox,San Diego Padres,8.0,Under,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Jackson Merrill,Ramón Laureano,Gavin Sheets,Ryan O'Hearn,Jake Cronenworth,Freddy Fermin,Chase Meidroth,Kyle Teel,Colson Montgomery,Miguel Vargas,Mike Tauchman,Edgar Quero,Curtis Mead,Will Robertson,Michael A. Taylor,Dylan Cease,Davis Martin
776251,Texas Rangers,Miami Marlins,8.0,Under,Agustín Ramírez,Jakob Marsee,Otto Lopez,Liam Hicks,Heriberto Hernández,Troy Johnston,Connor Norby,Graham Pauley,Eric Wagaman,Josh Smith,Alejandro Osuna,Jake Burger,Joc Pederson,Adolis García,Jonah Heim,Josh Jung,Cody Freeman,Michael Helman,Janson Junk,Tyler Mahle
776253,Colorado Rockies,Los Angeles Angels,12.0,Under,Nolan Schanuel,Mike Trout,Yoán Moncada,Taylor Ward,Jo Adell,Christian Moore,Logan O'Hoppe,Denzer Guzman,Bryce Teodosio,Tyler Freeman,Mickey Moniak,Hunter Goodman,Blaine Crim,Brenton Doyle,Ezequiel Tovar,Kyle Farmer,Kyle Karros,Ryan Ritter,Mitch Farris,Bradley Blalock
776262,Houston Astros,Seattle Mariners,7.5,Over,Randy Arozarena,Cal Raleigh,Julio Rodríguez,Josh Naylor,Jorge Polanco,Eugenio Suárez,Dominic Canzone,Victor Robles,J.P. Crawford,Jeremy Peña,Carlos Correa,Isaac Paredes,Jose Altuve,Zach Cole,Christian Walker,Yainer Diaz,Jesús Sánchez,Jake Meyers,Bryan Woo,Hunter Brown
