game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777902,14:10,Cincinnati Reds,Cleveland Guardians,9.5,Over,9,1,0,1,Steven Kwan,Nolan Jones,José Ramírez,Kyle Manzardo,Carlos Santana,Daniel Schneemann,Gabriel Arias,Bo Naylor,Will Brennan,TJ Friedl,Santiago Espinal,Elly De La Cruz,Austin Hays,Gavin Lux,Spencer Steer,Tyler Stephenson,Will Benson,Matt McLain,Tanner Bibee,Brady Singer
777900,11:20,Chicago Cubs,Chicago White Sox,11.5,Under,16,0,1,1,Chase Meidroth,Matt Thaiss,Luis Robert Jr.,Miguel Vargas,Joshua Palacios,Andrew Vaughn,Edgar Quero,Josh Rojas,Brooks Baldwin,Pete Crow-Armstrong,Kyle Tucker,Seiya Suzuki,Michael Busch,Carson Kelly,Dansby Swanson,Moisés Ballesteros,Nico Hoerner,Jon Berti,Shane Smith,Cade Horton
777905,15:45,Philadelphia Phillies,Pittsburgh Pirates,9.0,Over,4,1,0,0,Isiah Kiner-Falefa,Andrew McCutchen,Joey Bart,Ke'Bryan Hayes,Alexander Canario,Nick Solak,Tommy Pham,Matt Gorski,Jared Triolo,Trea Turner,Bryce Harper,Kyle Schwarber,Nick Castellanos,J.T. Realmuto,Alec Bohm,Edmundo Sosa,Weston Wilson,Johan Rojas,Andrew Heaney,Ranger Suárez
777907,16:05,Baltimore Orioles,Washington Nationals,9.0,Over,7,1,0,0,CJ Abrams,Alex Call,James Wood,Keibert Ruiz,Nathaniel Lowe,Dylan Crews,José Tena,Jacob Young,Nasim Nuñez,Gunnar Henderson,Ryan Mountcastle,Adley Rutschman,Ramón Laureano,Ryan O'Hearn,Ramón Urías,Jackson Holliday,Cedric Mullins,Jorge Mateo,MacKenzie Gore,Cade Povich
777904,16:05,New York Yankees,New York Mets,9.0,Under,8,0,0,1,Francisco Lindor,Juan Soto,Pete Alonso,Mark Vientos,Brandon Nimmo,Starling Marte,Francisco Alvarez,Luisangel Acuña,Tyrone Taylor,Trent Grisham,Aaron Judge,Cody Bellinger,Paul Goldschmidt,Jasson Domínguez,Anthony Volpe,Austin Wells,Oswald Peraza,Jorbit Vivas,Tylor Megill,Carlos Rodón
777906,16:07,Toronto Blue Jays,Detroit Tigers,9.0,Over,9,1,push,1,Kerry Carpenter,Gleyber Torres,Colt Keith,Riley Greene,Spencer Torkelson,Zach McKinstry,Dillon Dingler,Trey Sweeney,Javier Báez,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,George Springer,Alejandro Kirk,Addison Barger,Nathan Lukes,Michael Stefanic,Jonatan Clase,Jack Flaherty,Bowden Francis
777903,16:10,Miami Marlins,Tampa Bay Rays,8.5,Under,13,0,1,1,Yandy Díaz,Josh Lowe,Brandon Lowe,Junior Caminero,Jonathan Aranda,Kameron Misner,José Caballero,Ben Rortvedt,Chandler Simpson,Jesús Sánchez,Agustín Ramírez,Connor Norby,Kyle Stowers,Eric Wagaman,Ronny Simon,Graham Pauley,Derek Hill,Javier Sanoja,Taj Bradley,Max Meyer
777908,16:10,Boston Red Sox,Atlanta Braves,8.0,Under,6,0,0,1,Eli White,Austin Riley,Marcell Ozuna,Matt Olson,Sean Murphy,Ozzie Albies,Michael Harris II,Stuart Fairchild,Nick Allen,Jarren Duran,Rafael Devers,Alex Bregman,Rob Refsnyder,Kristian Campbell,Trevor Story,Nick Sogard,Carlos Narváez,Ceddanne Rafaela,Chris Sale,Garrett Crochet
777901,16:40,Kansas City Royals,St. Louis Cardinals,8.5,Under,13,0,1,0,Lars Nootbaar,Masyn Winn,Brendan Donovan,Nolan Arenado,Willson Contreras,Iván Herrera,Pedro Pagés,Jordan Walker,Victor Scott II,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Maikel Garcia,Michael Massey,Cavan Biggio,Drew Waters,Kyle Isbel,Andre Pallante,Cole Ragans
777895,17:05,Texas Rangers,Houston Astros,8.0,Under,8,0,push,0,Jeremy Peña,Jose Altuve,Isaac Paredes,Christian Walker,Victor Caratini,Yainer Diaz,Jake Meyers,Zach Dezenzo,Cam Smith,Josh Smith,Wyatt Langford,Joc Pederson,Adolis García,Marcus Semien,Josh Jung,Evan Carter,Jake Burger,Jonah Heim,Lance McCullers Jr.,Nathan Eovaldi
777898,17:10,Milwaukee Brewers,Minnesota Twins,7.5,Under,3,0,0,0,Trevor Larnach,Ryan Jeffers,Brooks Lee,Ty France,Willi Castro,Kody Clemens,Royce Lewis,DaShawn Keirsey Jr.,Christian Vázquez,Brice Turang,William Contreras,Christian Yelich,Rhys Hoskins,Sal Frelick,Jackson Chourio,Jake Bauers,Caleb Durbin,Joey Ortiz,Joe Ryan,Chad Patrick
777897,18:40,Arizona Diamondbacks,Colorado Rockies,9.0,Under,3,0,0,0,Jordan Beck,Ezequiel Tovar,Hunter Goodman,Ryan McMahon,Brenton Doyle,Michael Toglia,Mickey Moniak,Adael Amador,Jacob Stallings,Ketel Marte,Corbin Carroll,Lourdes Gurriel Jr.,Eugenio Suárez,Josh Naylor,Randal Grichuk,Gabriel Moreno,Tim Tawa,Geraldo Perdomo,Carson Palmquist,Corbin Burnes
777896,18:40,San Diego Padres,Seattle Mariners,8.5,Under,3,0,0,0,J.P. Crawford,Jorge Polanco,Julio Rodríguez,Cal Raleigh,Randy Arozarena,Rowdy Tellez,Leody Taveras,Miles Mastrobuoni,Ben Williamson,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Jackson Merrill,Xander Bogaerts,Gavin Sheets,Jake Cronenworth,Elias Díaz,Brandon Lockridge,Logan Evans,Stephen Kolek
777899,19:10,Los Angeles Dodgers,Los Angeles Angels,9.5,Over,2,1,0,0,Zach Neto,Nolan Schanuel,Yoán Moncada,Taylor Ward,Jorge Soler,Logan O'Hoppe,Luis Rengifo,Matthew Lugo,Tim Anderson,Shohei Ohtani,Mookie Betts,Freddie Freeman,Will Smith,Max Muncy,Andy Pages,Michael Conforto,James Outman,Hyeseong Kim,Jack Kochanowicz,Dustin May
777891,19:15,San Francisco Giants,Athletics,7.0,Over,0,1,0,0,Jacob Wilson,Tyler Soderstrom,Brent Rooker,Shea Langeliers,Lawrence Butler,Miguel Andujar,JJ Bleday,Nick Kurtz,Luis Urías,Heliot Ramos,Wilmer Flores,Jung Hoo Lee,Matt Chapman,Willy Adames,Mike Yastrzemski,David Villar,Patrick Bailey,Tyler Fitzgerald,JP Sears,Logan Webb
