game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776844,09:35,Pittsburgh Pirates,San Francisco Giants,8.0,Over,6,1,0,1,Heliot Ramos,Rafael Devers,Willy Adames,Matt Chapman,Casey Schmitt,Jerar Encarnacion,Jung Hoo Lee,Christian Koss,Andrew Knizner,Liover Peguero,Tommy Pham,Bryan Reynolds,Nick Gonzales,Andrew McCutchen,Joey Bart,Alexander Canario,Jared Triolo,Isiah Kiner-Falefa,Robbie Ray,Andrew Heaney
776846,10:10,New York Mets,Cleveland Guardians,7.5,Under,5,0,0,1,Steven Kwan,Angel Martínez,José Ramírez,David Fry,Carlos Santana,Gabriel Arias,C.J. Kayfus,Brayan Rocchio,Austin Hedges,Francisco Lindor,Juan Soto,Pete Alonso,Brandon Nimmo,Mark Vientos,Jeff McNeil,Cedric Mullins,Luis Torrens,Brett Baty,Gavin Williams,David Peterson
776851,09:35,Philadelphia Phillies,Baltimore Orioles,7.5,Under,6,0,0,1,Jackson Holliday,Jordan Westburg,Gunnar Henderson,Adley Rutschman,Jeremiah Jackson,Coby Mayo,Colton Cowser,Dylan Carlson,Alex Jackson,Trea Turner,Kyle Schwarber,Bryce Harper,Nick Castellanos,Harrison Bader,Otto Kemp,Edmundo Sosa,Weston Wilson,Rafael Marchán,Trevor Rogers,Ranger Suárez
776859,10:10,Detroit Tigers,Minnesota Twins,9.0,Under,13,0,1,1,Alan Roden,Matt Wallner,Ryan Jeffers,Kody Clemens,Luke Keaschall,Royce Lewis,Brooks Lee,Edouard Julien,Mickey Gasper,Colt Keith,Gleyber Torres,Kerry Carpenter,Spencer Torkelson,Riley Greene,Wenceel Pérez,Dillon Dingler,Zach McKinstry,Matt Vierling,Pierson Ohl,Jack Flaherty
776847,11:20,Chicago Cubs,Cincinnati Reds,7.5,Over,7,1,0,1,TJ Friedl,Spencer Steer,Elly De La Cruz,Austin Hays,Gavin Lux,Tyler Stephenson,Noelvi Marte,Jake Fraley,Ke'Bryan Hayes,Nico Hoerner,Justin Turner,Seiya Suzuki,Carson Kelly,Pete Crow-Armstrong,Willi Castro,Ian Happ,Dansby Swanson,Matt Shaw,Andrew Abbott,Cade Horton
776845,11:35,Texas Rangers,New York Yankees,8.0,Over,5,1,0,1,Trent Grisham,Ben Rice,Aaron Judge,Cody Bellinger,Jazz Chisholm Jr.,Jasson Domínguez,Anthony Volpe,Ryan McMahon,Austin Wells,Sam Haggerty,Corey Seager,Marcus Semien,Adolis García,Wyatt Langford,Josh Jung,Kyle Higashioka,Josh Smith,Ezequiel Duran,Carlos Rodón,Jack Leiter
776836,12:10,Colorado Rockies,Toronto Blue Jays,11.5,Under,21,0,1,1,Davis Schneider,Ernie Clement,Vladimir Guerrero Jr.,Bo Bichette,Ty France,Buddy Kennedy,Nathan Lukes,Tyler Heineman,Myles Straw,Tyler Freeman,Mickey Moniak,Ezequiel Tovar,Jordan Beck,Warming Bernabel,Yanquiel Fernández,Braxton Fulford,Adael Amador,Kyle Farmer,Kevin Gausman,Kyle Freeland
776843,13:07,Los Angeles Angels,Tampa Bay Rays,9.0,Under,9,0,push,1,Chandler Simpson,Yandy Díaz,Junior Caminero,Brandon Lowe,Ha-Seong Kim,Jonny DeLuca,Josh Lowe,Christopher Morel,Nick Fortes,Zach Neto,Nolan Schanuel,Mike Trout,Taylor Ward,Jo Adell,Logan O'Hoppe,Luis Rengifo,Christian Moore,Bryce Teodosio,Shane Baz,Tyler Anderson
776849,13:40,Miami Marlins,Houston Astros,8.0,Under,10,0,1,1,Carlos Correa,Jesús Sánchez,Jose Altuve,Christian Walker,Victor Caratini,Yainer Diaz,Taylor Trammell,Cam Smith,Mauricio Dubón,Xavier Edwards,Kyle Stowers,Agustín Ramírez,Liam Hicks,Otto Lopez,Jakob Marsee,Heriberto Hernandez,Troy Johnston,Graham Pauley,Spencer Arrighetti,Janson Junk
776850,15:45,Washington Nationals,Athletics,9.0,Over,3,1,0,1,Shea Langeliers,Nick Kurtz,Brent Rooker,JJ Bleday,Tyler Soderstrom,Darell Hernaiz,Lawrence Butler,Gio Urshela,Max Schuemann,CJ Abrams,James Wood,Paul DeJong,Josh Bell,Nathaniel Lowe,Brady House,Riley Adams,Robert Hassell III,Jacob Young,Jeffrey Springs,Cade Cavalli
