Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,1,2024-03-30,WSN,@,CIN,"W,7-6",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5,9,1.41,-0.097,1.27,-0.05%,-0.42,8.0,9.0,3B,,2024-03-30,120,113,746736,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,2,2024-03-31,WSN,@,CIN,"L,5-6",CG,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.5,0.857,1.357,9,1.52,0.294,1.48,0.17%,2.2,21.0,27.9,3B,,2024-03-31,120,113,746739,2024,0.25,0.25,0.25,0.5,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,0.5,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,0.5,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,0.5,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,0.5,1.0,0.0,0.0,1.0,1.0
3,3,2024-04-01,WSN,,PIT,"L,4-8",CG,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.455,0.5,0.727,1.227,6,0.95,-0.086,0.91,-0.05%,-0.26,8.0,9.2,3B,,2024-04-01,120,134,744875,2024,0.429,0.5,1.0,1.5,1.0,0.0,1.0,6.0,1.0,0.429,0.5,1.0,1.5,1.0,0.0,1.0,6.0,1.0,0.429,0.5,1.0,1.5,1.0,0.0,1.0,6.0,1.0,0.429,0.5,1.0,1.5,1.0,0.0,1.0,6.0,1.0,0.429,0.5,1.0,1.5,1.0,0.0,1.0,6.0,1.0
4,4,2024-04-03,WSN,,PIT,"W,5-3",CG,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.4,0.571,0.971,7,0.8,-0.01,0.71,-0.01%,-0.34,2.0,3.2,3B,,2024-04-03,120,134,744869,2024,0.455,0.5,0.818,1.318,1.0,0.0,1.0,8.0,2.0,0.455,0.5,0.818,1.318,1.0,0.0,1.0,8.0,2.0,0.455,0.5,0.818,1.318,1.0,0.0,1.0,8.0,2.0,0.455,0.5,0.818,1.318,1.0,0.0,1.0,8.0,2.0,0.455,0.5,0.818,1.318,1.0,0.0,1.0,8.0,2.0
5,5,2024-04-04,WSN,,PIT,"L,4-7",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.368,0.5,0.868,7,0.62,-0.024,0.59,-0.01%,0.38,5.0,6.5,3B,,2024-04-04,120,134,744870,2024,0.357,0.4,0.643,1.043,1.0,0.0,1.0,8.0,3.0,0.357,0.4,0.643,1.043,1.0,0.0,1.0,8.0,3.0,0.357,0.4,0.643,1.043,1.0,0.0,1.0,8.0,3.0,0.4,0.455,0.8,1.255,0.0,0.0,1.0,7.0,2.0,0.357,0.4,0.643,1.043,1.0,0.0,1.0,8.0,3.0
6,6,2024-04-05,WSN,,PHI,"L,0-4",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.318,0.429,0.747,9,0.89,-0.077,0.84,-0.04%,-0.85,0.0,0.0,3B,,2024-04-05,120,143,744874,2024,0.333,0.368,0.556,0.924,1.0,0.0,1.0,9.0,4.0,0.333,0.368,0.556,0.924,1.0,0.0,1.0,9.0,4.0,0.333,0.368,0.556,0.924,1.0,0.0,1.0,9.0,4.0,0.273,0.273,0.273,0.545,0.0,0.0,0.0,3.0,3.0,0.333,0.368,0.556,0.924,1.0,0.0,1.0,9.0,4.0
7,7,2024-04-06,WSN,,PHI,"L,2-5",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.269,0.36,0.629,7,1.12,-0.101,0.98,-0.05%,-0.94,0.0,0.0,3B,,2024-04-06,120,143,744873,2024,0.286,0.318,0.476,0.794,1.0,0.0,1.0,9.0,6.0,0.286,0.318,0.476,0.794,1.0,0.0,1.0,9.0,6.0,0.294,0.333,0.529,0.863,0.0,0.0,1.0,8.0,5.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,1.0,4.0,0.286,0.318,0.476,0.794,1.0,0.0,1.0,9.0,6.0
8,8,2024-04-07,WSN,,PHI,"W,3-2",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.233,0.31,0.544,8,1.03,-0.163,0.89,-0.09%,-1.75,0.0,0.0,3B,,2024-04-07,120,143,744871,2024,0.24,0.269,0.4,0.669,1.0,0.0,1.0,9.0,7.0,0.24,0.269,0.4,0.669,1.0,0.0,1.0,9.0,7.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,3.0,6.0,0.091,0.091,0.091,0.182,0.0,0.0,0.0,1.0,4.0,0.24,0.269,0.4,0.669,1.0,0.0,1.0,9.0,7.0
9,9,2024-04-08,WSN,@,SFG,"W,8-1",CG,5.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.265,0.286,0.353,0.639,8,0.9,0.208,0.75,0.10%,0.66,28.0,33.7,3B,,2024-04-08,120,137,745363,2024,0.207,0.233,0.345,0.578,1.0,0.0,1.0,9.0,7.0,0.207,0.233,0.345,0.578,1.0,0.0,1.0,9.0,7.0,0.056,0.056,0.056,0.111,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.207,0.233,0.345,0.578,1.0,0.0,1.0,9.0,7.0
10,10,2024-04-09,WSN,@,SFG,"W,5-3",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.243,0.256,0.324,0.581,8,1.15,-0.025,1.02,-0.01%,-0.96,2.0,3.5,3B,,2024-04-09,120,137,745357,2024,0.265,0.286,0.382,0.668,4.0,0.0,1.0,12.0,8.0,0.265,0.286,0.382,0.668,4.0,0.0,1.0,12.0,8.0,0.2,0.2,0.2,0.4,3.0,0.0,0.0,4.0,5.0,0.231,0.231,0.231,0.462,3.0,0.0,0.0,3.0,2.0,0.265,0.286,0.382,0.668,4.0,0.0,1.0,12.0,8.0
11,11,2024-04-10,WSN,@,SFG,"L,1-7",CG,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.231,0.262,0.308,0.57,6,1.02,-0.117,0.94,-0.07%,-0.96,2.0,3.0,3B,,2024-04-10,120,137,745355,2024,0.243,0.256,0.351,0.608,4.0,0.0,1.0,12.0,8.0,0.243,0.256,0.351,0.608,4.0,0.0,1.0,12.0,8.0,0.158,0.15,0.158,0.308,3.0,0.0,0.0,3.0,4.0,0.25,0.231,0.25,0.481,3.0,0.0,0.0,3.0,1.0,0.243,0.256,0.351,0.608,4.0,0.0,1.0,12.0,8.0
12,12,2024-04-12,WSN,@,OAK,"L,1-2",CG(10),4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.214,0.261,0.286,0.547,9,2.41,-0.139,2.0,-0.07%,-0.7,2.0,3.0,3B 1B,,2024-04-12,120,133,745679,2024,0.231,0.262,0.333,0.595,4.0,0.0,1.0,12.0,9.0,0.229,0.263,0.343,0.606,3.0,0.0,1.0,11.0,8.0,0.167,0.2,0.167,0.367,3.0,0.0,0.0,3.0,3.0,0.3,0.333,0.3,0.633,3.0,0.0,0.0,3.0,2.0,0.231,0.262,0.333,0.595,4.0,0.0,1.0,12.0,9.0
13,13,2024-04-13,WSN,@,OAK,"W,3-1",CG,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.26,0.283,0.543,7,0.62,-0.05,0.48,-0.02%,-0.5,5.0,6.2,3B,,2024-04-13,120,133,745676,2024,0.214,0.261,0.31,0.57,4.0,0.0,1.0,12.0,10.0,0.171,0.211,0.171,0.382,3.0,0.0,0.0,6.0,9.0,0.176,0.25,0.176,0.426,3.0,0.0,0.0,3.0,3.0,0.0,0.182,0.0,0.182,0.0,0.0,0.0,0.0,2.0,0.214,0.261,0.31,0.57,4.0,0.0,1.0,12.0,10.0
14,14,2024-04-14,WSN,@,OAK,"L,6-7",CG,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.224,0.278,0.286,0.563,9,1.29,-0.084,1.09,-0.04%,-0.36,7.0,9.2,3B,,2024-04-14,120,133,745681,2024,0.217,0.26,0.304,0.564,4.0,0.0,1.0,13.0,11.0,0.143,0.184,0.143,0.327,3.0,0.0,0.0,5.0,9.0,0.235,0.3,0.235,0.535,3.0,0.0,0.0,4.0,4.0,0.111,0.273,0.111,0.384,0.0,0.0,0.0,1.0,3.0,0.217,0.26,0.304,0.564,4.0,0.0,1.0,13.0,11.0
15,15,2024-04-24,WSN,,LAD,"L,2-11",CG,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.281,0.275,0.555,9,0.55,-0.017,0.46,-0.01%,-0.2,4.0,6.2,1B,,2024-04-24,120,119,744864,2024,0.224,0.278,0.306,0.584,4.0,1.0,1.0,14.0,11.0,0.171,0.231,0.171,0.402,3.0,1.0,0.0,6.0,8.0,0.133,0.263,0.133,0.396,0.0,1.0,0.0,2.0,3.0,0.2,0.333,0.2,0.533,0.0,1.0,0.0,2.0,2.0,0.224,0.278,0.306,0.584,4.0,1.0,1.0,14.0,11.0
16,16,2024-04-25,WSN,,LAD,"L,1-2",7-GF,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.271,0.264,0.535,7,2.04,-0.102,1.53,-0.05%,-0.33,0.0,0.0,PH 3B,,2024-04-25,120,119,744867,2024,0.216,0.281,0.294,0.575,4.0,1.0,1.0,14.0,11.0,0.152,0.237,0.152,0.388,3.0,1.0,0.0,5.0,7.0,0.143,0.333,0.143,0.476,0.0,1.0,0.0,2.0,3.0,0.222,0.364,0.222,0.586,0.0,1.0,0.0,2.0,1.0,0.216,0.281,0.294,0.575,4.0,1.0,1.0,14.0,11.0
17,17,2024-04-26,WSN,@,MIA,"W,3-1",CG,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.286,0.281,0.566,8,0.92,0.086,0.63,0.04%,0.5,8.0,9.2,3B,,2024-04-26,120,146,746078,2024,0.208,0.271,0.283,0.554,4.0,1.0,1.0,14.0,13.0,0.156,0.243,0.156,0.399,3.0,1.0,0.0,5.0,7.0,0.143,0.294,0.143,0.437,0.0,1.0,0.0,2.0,4.0,0.143,0.333,0.143,0.476,0.0,1.0,0.0,1.0,2.0,0.208,0.271,0.283,0.554,4.0,1.0,1.0,14.0,13.0
18,18,2024-04-27,WSN,@,MIA,"W,11-4",CG,5.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.324,0.328,0.651,6,0.41,0.065,0.29,0.03%,1.24,15.0,18.2,3B,,2024-04-27,120,146,746075,2024,0.228,0.286,0.298,0.584,4.0,1.0,1.0,16.0,13.0,0.219,0.297,0.219,0.516,3.0,1.0,0.0,7.0,6.0,0.267,0.353,0.267,0.62,0.0,1.0,0.0,4.0,3.0,0.25,0.333,0.25,0.583,0.0,0.0,0.0,2.0,2.0,0.228,0.286,0.298,0.584,4.0,1.0,1.0,16.0,13.0
19,19,2024-04-28,WSN,@,MIA,"W,12-9",CG,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.292,0.356,0.354,0.71,6,1.01,0.226,0.79,0.11%,2.37,22.0,27.6,3B,,2024-04-28,120,146,746077,2024,0.262,0.324,0.361,0.684,4.0,1.0,2.0,20.0,13.0,0.312,0.395,0.375,0.77,3.0,1.0,1.0,11.0,6.0,0.4,0.5,0.533,1.033,0.0,1.0,1.0,7.0,2.0,0.5,0.545,0.7,1.245,0.0,0.0,1.0,6.0,2.0,0.262,0.324,0.361,0.684,4.0,1.0,2.0,20.0,13.0
20,20,2024-04-29,WSN,@,MIA,"W,7-2",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.338,0.333,0.671,6,0.41,-0.041,0.33,-0.02%,-0.84,0.0,0.0,3B,,2024-04-29,120,146,746074,2024,0.292,0.356,0.385,0.741,5.0,1.0,2.0,23.0,13.0,0.323,0.421,0.387,0.808,1.0,1.0,1.0,11.0,5.0,0.5,0.579,0.625,1.204,1.0,0.0,1.0,9.0,2.0,0.667,0.714,0.833,1.548,1.0,0.0,1.0,9.0,0.0,0.292,0.356,0.385,0.741,5.0,1.0,2.0,23.0,13.0
21,21,2024-04-30,WSN,@,TEX,"L,1-7",CG,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.338,0.333,0.671,8,0.52,-0.008,0.43,0.00%,-0.15,3.0,3.0,3B,,2024-04-30,120,140,745018,2024,0.275,0.338,0.362,0.7,5.0,1.0,2.0,23.0,13.0,0.312,0.421,0.375,0.796,1.0,1.0,1.0,11.0,5.0,0.444,0.5,0.556,1.056,1.0,0.0,1.0,9.0,2.0,0.5,0.571,0.667,1.238,1.0,0.0,1.0,7.0,0.0,0.275,0.338,0.362,0.7,5.0,1.0,2.0,23.0,13.0
22,22,2024-05-01,WSN,@,TEX,"W,1-0",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.267,0.325,0.32,0.645,7,0.77,-0.08,0.63,-0.04%,-0.83,0.0,0.0,3B,,2024-05-01,120,140,745023,2024,0.279,0.342,0.368,0.71,4.0,1.0,2.0,23.0,12.0,0.333,0.421,0.394,0.815,1.0,1.0,1.0,12.0,4.0,0.474,0.524,0.579,1.103,1.0,0.0,1.0,10.0,0.0,0.364,0.417,0.364,0.78,1.0,0.0,0.0,4.0,0.0,0.278,0.338,0.361,0.699,5.0,1.0,2.0,24.0,13.0
23,23,2024-05-03,WSN,,TOR,"W,9-3",GS-7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.318,0.312,0.629,9,1.59,-0.089,1.33,-0.05%,-0.85,0.0,0.0,2B,,2024-05-03,120,141,744868,2024,0.25,0.307,0.279,0.586,4.0,1.0,1.0,18.0,12.0,0.333,0.405,0.394,0.799,1.0,1.0,1.0,12.0,3.0,0.389,0.45,0.5,0.95,1.0,0.0,1.0,8.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,1.0,0.0,0.267,0.325,0.347,0.672,5.0,1.0,2.0,24.0,13.0
24,24,2024-05-04,WSN,,TOR,"L,3-6",CG,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.326,0.304,0.63,9,0.83,0.041,0.71,0.02%,0.44,6.0,9.2,1B,,2024-05-04,120,141,744862,2024,0.227,0.288,0.258,0.545,4.0,1.0,1.0,16.0,12.0,0.323,0.4,0.387,0.787,1.0,1.0,1.0,11.0,3.0,0.25,0.294,0.25,0.544,1.0,0.0,0.0,4.0,1.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,1.0,0.26,0.318,0.338,0.655,5.0,1.0,2.0,24.0,14.0
25,25,2024-05-05,WSN,,TOR,"W,11-8",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.241,0.312,0.289,0.601,9,0.68,-0.054,0.56,-0.03%,-0.51,0.0,0.0,3B,,2024-05-05,120,141,744861,2024,0.231,0.311,0.262,0.572,4.0,1.0,1.0,16.0,12.0,0.3,0.4,0.367,0.767,1.0,0.0,1.0,10.0,4.0,0.071,0.188,0.071,0.259,0.0,0.0,0.0,1.0,2.0,0.0,0.222,0.0,0.222,0.0,0.0,0.0,0.0,2.0,0.253,0.326,0.329,0.655,5.0,1.0,2.0,24.0,15.0
26,26,2024-05-07,WSN,,BAL,"W,3-0",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.241,0.309,0.287,0.597,9,0.57,-0.004,0.49,0.00%,-0.27,10.0,12.5,3B,,2024-05-07,120,110,744859,2024,0.215,0.297,0.246,0.543,4.0,1.0,1.0,15.0,12.0,0.281,0.361,0.344,0.705,1.0,0.0,1.0,10.0,5.0,0.071,0.188,0.071,0.259,0.0,0.0,0.0,1.0,3.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,3.0,0.241,0.312,0.313,0.625,5.0,1.0,2.0,24.0,16.0
27,27,2024-05-08,WSN,,BAL,"L,6-7",GS-9,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.244,0.317,0.289,0.606,9,2.0,-0.02,1.77,-0.01%,0.02,7.0,9.5,3B,,2024-05-08,120,110,744858,2024,0.227,0.307,0.258,0.564,5.0,1.0,1.0,16.0,10.0,0.294,0.368,0.353,0.721,2.0,0.0,1.0,11.0,3.0,0.067,0.176,0.067,0.243,1.0,0.0,0.0,1.0,3.0,0.1,0.25,0.1,0.35,1.0,0.0,0.0,1.0,2.0,0.241,0.309,0.31,0.62,6.0,1.0,2.0,25.0,16.0
