Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,164,69 (68),2021-06-16,MIA,@,STL,"L,0-1",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,8,1.43,-0.179,.63,-0.05%,-1.42,,,3B,,2021-06-16,146,138,633709
2,165,101 (31),2021-07-25,MIA,,SDP,"W,9-3",CG,4,4,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,.429,.429,.857,1.286,8,.76,0.184,.08,0.01%,1.42,,,SS,,2021-07-25,146,135,633135
3,166,103 (1),2021-07-28,MIA,@,BAL,"L,7-8",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.429,.429,.857,1.286,6,,,,,,,,PR 1B,,2021-07-28,146,110,633098
4,167,114 (10),2021-08-09,MIA,@,SDP,"L,3-8",7-7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.375,.375,.750,1.125,9,.30,-0.008,.01,0.00%,-0.10,,,PH,,2021-08-09,146,135,632942
5,168,115,2021-08-10,MIA,@,SDP,"L,5-6",5-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,9,1.28,-0.032,.02,0.00%,-0.22,,,PH,,2021-08-10,146,135,632976
6,169,116,2021-08-11,MIA,@,SDP,"W,7-0",8-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.333,.400,.667,1.067,9,.01,0.000,.00,0.00%,0.35,,,PH SS,,2021-08-11,146,135,632959
7,170,117,2021-08-13,MIA,,CHC,"W,14-10",6-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.333,.455,.667,1.121,1,.01,0.000,.00,0.00%,0.21,,,PH 3B SS,,2021-08-13,146,112,632930
8,171,137 (19),2021-09-05,MIA,,PHI,"L,3-4",9-GF(10),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.300,.417,.600,1.017,1,5.93,-0.163,.00,0.00%,-0.37,,,SS,,2021-09-05,146,143,632602
9,172,160 (22),2021-10-01,MIA,,PHI,"L,0-5",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.214,.313,.429,.741,8,.95,-0.164,.00,0.00%,-1.98,,,2B,,2021-10-01,146,143,632271
10,173,162 (1),2021-10-03,MIA,,PHI,"W,5-4",CG,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.188,.316,.375,.691,6,.76,0.009,.00,0.00%,-0.10,,,3B,,2021-10-03,146,143,632246
1,174,116 (115),2022-08-15,NYM,@,ATL,"L,1-13",7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,3,.00,0.000,.00,0.00%,-0.33,0.00,0.00,SS,,2022-08-15,121,144,661497
2,175,117,2022-08-16,NYM,@,ATL,"L,0-5",CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,8,.60,-0.046,.68,-0.03%,-0.57,0.00,0.00,3B,,2022-08-16,121,144,661495
3,176,119 (1),2022-08-18,NYM,@,ATL,"L,2-3",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,.000,.000,.000,.000,4,2.82,0.033,3.11,0.02%,0.09,5.00,6.00,PR DH,,2022-08-18,121,144,661493
4,177,138 (18),2022-09-07,NYM,@,PIT,"W,10-0",8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,2,.00,0.000,.00,0.00%,-0.23,0.00,0.00,SS,2.0,2022-09-07,121,134,662285
5,178,140 (1),2022-09-10,NYM,@,MIA,"W,11-3",7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,.00,0.000,.00,0.00%,-0.10,0.00,0.00,SS,,2022-09-10,121,146,661323
