Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,749,2021-04-01,CHC,,PIT,"L,3-5",CG,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,5,1.54,0.031,1.56,0.02%,0.07,0.0,0.0,LF,,2021-04-01,112,134,634634,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,750,2021-04-03,CHC,,PIT,"W,5-1",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,5,0.83,-0.057,0.83,-0.03%,-0.98,0.0,0.0,LF,,2021-04-03,112,134,634643,2021,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0
3,751,2021-04-04,CHC,,PIT,"W,4-3",GS-9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,5,1.02,-0.014,1.12,-0.01%,-0.6,0.0,0.0,LF,,2021-04-04,112,134,634613,2021,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,5.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,5.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,5.0
4,752,2021-04-05,CHC,,MIL,"W,5-3",8-9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.077,6,0.13,-0.003,0.14,0.00%,-0.11,0.0,0.0,PH,,2021-04-05,112,158,634566,2021,0.0,0.083,0.0,0.083,0.0,0.0,0.0,0.0,5.0,0.0,0.083,0.0,0.083,0.0,0.0,0.0,0.0,5.0,0.0,0.083,0.0,0.083,0.0,0.0,0.0,0.0,5.0
5,753,2021-04-06,CHC,,MIL,"L,0-4",CG,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,5,0.81,-0.014,0.88,-0.01%,-0.33,0.0,0.0,LF,,2021-04-06,112,158,634559,2021,0.0,0.077,0.0,0.077,0.0,0.0,0.0,0.0,6.0,0.0,0.077,0.0,0.077,0.0,0.0,0.0,0.0,6.0,0.0,0.077,0.0,0.077,0.0,0.0,0.0,0.0,6.0
6,754,2021-04-07,CHC,,MIL,"L,2-4",CG(10),4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.15,0.235,0.385,5,1.46,0.218,1.6,0.14%,0.23,0.0,0.0,LF,,2021-04-07,112,158,634549,2021,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,7.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,7.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,7.0
7,755,2021-04-08,CHC,@,PIT,"W,4-2",GS-8,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.167,0.238,0.405,5,0.76,-0.033,0.77,-0.02%,-0.53,0.0,0.0,LF,,2021-04-08,112,134,634555,2021,0.059,0.15,0.294,0.444,0.0,0.0,1.0,4.0,8.0,0.067,0.125,0.333,0.458,0.0,0.0,1.0,4.0,6.0,0.059,0.15,0.294,0.444,0.0,0.0,1.0,4.0,8.0
8,756,2021-04-10,CHC,@,PIT,"L,2-8",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.179,0.24,0.419,5,0.45,-0.044,0.46,-0.03%,0.06,0.0,0.0,LF,,2021-04-10,112,134,632195,2021,0.095,0.167,0.286,0.452,0.0,0.0,1.0,5.0,8.0,0.133,0.188,0.4,0.588,0.0,0.0,1.0,5.0,3.0,0.095,0.167,0.286,0.452,0.0,0.0,1.0,5.0,8.0
9,757,2021-04-11,CHC,@,PIT,"L,1-7",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.188,0.241,0.429,5,0.84,0.042,0.85,0.03%,0.13,0.0,0.0,LF,,2021-04-11,112,134,632225,2021,0.12,0.179,0.28,0.459,0.0,0.0,1.0,6.0,10.0,0.2,0.25,0.467,0.717,0.0,0.0,1.0,6.0,5.0,0.12,0.179,0.28,0.459,0.0,0.0,1.0,6.0,10.0
10,758,2021-04-12,CHC,@,MIL,"L,3-6",CG,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.222,0.226,0.448,5,0.61,0.013,0.6,0.01%,0.3,0.0,0.0,LF,,2021-04-12,112,158,632221,2021,0.138,0.188,0.276,0.463,0.0,0.0,1.0,7.0,11.0,0.222,0.263,0.444,0.708,0.0,0.0,1.0,7.0,5.0,0.138,0.188,0.276,0.463,0.0,0.0,1.0,7.0,11.0
