Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,337,2021-04-01,LAD,@,COL,"L,5-8",GS-6,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.667,1.333,9,1.29,0.047,1.35,0.03%,0.38,0.0,0.0,P,,2021-04-01,119,115,634615,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,338,2021-04-11,LAD,,WSN,"W,3-0",GS-6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,9,0.81,-0.021,0.95,-0.02%,-0.25,0.0,0.0,P,,2021-04-11,119,120,632214,2021,0.667,0.667,0.667,1.333,0.0,0.0,0.0,2.0,0.0,0.667,0.667,0.667,1.333,0.0,0.0,0.0,2.0,0.0,0.667,0.667,0.667,1.333,0.0,0.0,0.0,2.0,0.0,0.667,0.667,0.667,1.333,0.0,0.0,0.0,2.0,0.0,0.667,0.667,0.667,1.333,0.0,0.0,0.0,2.0,0.0
3,339,2021-04-17,LAD,@,SDP,"W,2-0",GS-7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.4,0.9,9,2.16,0.127,3.08,0.11%,0.9,0.0,0.0,P,,2021-04-17,119,135,634449,2021,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2.0,1.0
4,340,2021-04-23,LAD,,SDP,"L,1-6",GS-7,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.5,0.429,0.929,9,1.05,0.028,1.45,0.02%,0.15,0.0,0.0,P,,2021-04-23,119,135,634370,2021,0.4,0.5,0.4,0.9,0.0,0.0,0.0,2.0,1.0,0.4,0.5,0.4,0.9,0.0,0.0,0.0,2.0,1.0,0.4,0.5,0.4,0.9,0.0,0.0,0.0,2.0,1.0,0.4,0.5,0.4,0.9,0.0,0.0,0.0,2.0,1.0,0.4,0.5,0.4,0.9,0.0,0.0,0.0,2.0,1.0
5,341,2021-04-25,LAD,,SDP,"L,7-8",10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.444,0.375,0.819,6,5.53,-0.174,7.91,-0.15%,-0.81,0.0,0.0,PH,,2021-04-25,119,135,634356,2021,0.429,0.5,0.429,0.929,0.0,0.0,0.0,3.0,2.0,0.429,0.5,0.429,0.929,0.0,0.0,0.0,3.0,2.0,0.429,0.5,0.429,0.929,0.0,0.0,0.0,3.0,2.0,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0,0.429,0.5,0.429,0.929,0.0,0.0,0.0,3.0,2.0
6,342,2021-04-28,LAD,,CIN,"W,8-0",GS-7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.364,0.3,0.664,9,0.66,-0.036,0.79,-0.03%,-0.49,0.0,0.0,P,,2021-04-28,119,113,634365,2021,0.375,0.444,0.375,0.819,0.0,0.0,0.0,3.0,3.0,0.375,0.444,0.375,0.819,0.0,0.0,0.0,3.0,3.0,0.375,0.444,0.375,0.819,0.0,0.0,0.0,3.0,3.0,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0,0.375,0.444,0.375,0.819,0.0,0.0,0.0,3.0,3.0
7,343,2021-05-01,LAD,@,MIL,"L,5-6",10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.333,0.273,0.606,5,4.0,-0.108,4.94,-0.08%,-0.81,0.0,0.0,PH,,2021-05-01,119,158,634338,2021,0.3,0.364,0.3,0.664,0.0,0.0,0.0,3.0,4.0,0.3,0.364,0.3,0.664,0.0,0.0,0.0,3.0,4.0,0.143,0.25,0.143,0.393,0.0,0.0,0.0,1.0,4.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,3.0,0.3,0.364,0.3,0.664,0.0,0.0,0.0,3.0,4.0
8,344,2021-05-04,LAD,@,CHC,"L,1-7",GS-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.333,0.273,0.606,9,,,,,,0.0,0.0,P,1.0,2021-05-04,119,112,634264,2021,0.273,0.333,0.273,0.606,0.0,0.0,0.0,3.0,5.0,0.273,0.333,0.273,0.606,0.0,0.0,0.0,3.0,5.0,0.143,0.25,0.143,0.393,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.273,0.333,0.273,0.606,0.0,0.0,0.0,3.0,5.0
9,345,2021-05-14,LAD,,MIA,"W,9-6",GS-6,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.357,0.308,0.665,9,0.54,0.04,0.62,0.03%,0.74,0.0,0.0,P,,2021-05-14,119,146,634145,2021,0.273,0.333,0.273,0.606,0.0,0.0,0.0,3.0,5.0,0.273,0.333,0.273,0.606,0.0,0.0,0.0,3.0,5.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.273,0.333,0.273,0.606,0.0,0.0,0.0,3.0,5.0
10,346,2021-05-19,LAD,,ARI,"W,4-2",GS-6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.333,0.286,0.619,9,0.47,-0.012,0.6,-0.01%,-0.11,0.0,0.0,P,,2021-05-19,119,109,634033,2021,0.308,0.357,0.308,0.665,0.0,0.0,0.0,4.0,6.0,0.308,0.357,0.308,0.665,0.0,0.0,0.0,4.0,6.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,1.0,4.0,0.333,0.333,0.333,0.667,0.0,0.0,0.0,1.0,2.0,0.308,0.357,0.308,0.665,0.0,0.0,0.0,4.0,6.0
