Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,518,30 (29),2021-05-06,CLE,@,KCR,"W,4-0",CG,4,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.750,.750,1.000,1.750,9,.47,-0.018,.67,-0.02%,-0.15,,,C,,2021-05-06,114,118,634233
2,519,31,2021-05-07,CLE,,CIN,"L,0-3",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.600,.600,.800,1.400,9,.95,-0.025,1.16,-0.02%,-0.25,,,PH,,2021-05-07,114,113,634203
3,520,34 (2),2021-05-12,CLE,,CHC,"W,2-1",CG(10),4,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,.429,.500,.571,1.071,8,1.67,-0.032,2.06,-0.02%,-0.50,,,C,,2021-05-12,114,112,634129
4,521,37 (2),2021-05-15,CLE,@,SEA,"L,3-7",GS-9,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.300,.364,.400,.764,9,.59,-0.045,.75,-0.03%,-0.50,,,C,,2021-05-15,114,136,634084
5,522,39 (1),2021-05-17,CLE,@,LAA,"L,4-7",GS-9,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.308,.357,.385,.742,9,1.26,-0.025,1.54,-0.02%,-0.26,,,C,,2021-05-17,114,108,634101
6,523,42 (2),2021-05-21,CLE,,MIN,"L,0-10",8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.308,.357,.385,.742,9,,,,,,,,C,,2021-05-21,114,142,634015
7,524,44 (1),2021-05-23,CLE,,MIN,"L,5-8",9-GF(10),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.286,.333,.357,.690,9,2.77,-0.069,3.53,-0.05%,-0.69,,,C,,2021-05-23,114,142,634007
8,525,45,2021-05-24,CLE,@,DET,"W,6-5",CG,4,2,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,.313,.353,.375,.728,9,2.05,0.030,2.70,0.02%,0.27,,,C,,2021-05-24,114,116,633981
9,526,47 (1),2021-05-26,CLE,@,DET,"L,0-1",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.263,.300,.316,.616,9,1.35,-0.099,1.77,-0.08%,-0.71,,,C,,2021-05-26,114,116,633986
10,527,51 (3),2021-05-30,CLE,,TOR,"W,6-5",GS-7,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.286,.318,.381,.699,9,1.29,0.048,1.59,0.04%,0.87,,,C,2.0,2021-05-30,114,141,634042
11,528,52,2021-05-31,CLE,,CHW,"L,6-8",CG(8),3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.292,.320,.375,.695,8,2.07,0.033,3.45,0.03%,0.00,,,C,1.0,2021-05-31,114,145,633884
12,529,57 (4),2021-06-06,CLE,@,BAL,"L,5-18",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.250,.276,.321,.597,9,.17,-0.020,.22,-0.02%,-1.16,,,C,,2021-06-06,114,110,633814
13,530,60 (2),2021-06-11,CLE,,SEA,"W,7-0",5-GF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.233,.258,.300,.558,8,.06,-0.003,.07,0.00%,-0.41,,,C,,2021-06-11,114,136,633743
14,531,61,2021-06-12,CLE,,SEA,"W,5-4",CG(10),4,3,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,.242,.286,.333,.619,9,1.46,0.515,1.82,0.39%,1.80,,,C,,2021-06-12,114,136,633725
15,532,63 (1),2021-06-14,CLE,,BAL,"W,4-3",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.222,.263,.306,.569,8,.47,-0.036,.56,-0.03%,-0.44,,,C,,2021-06-14,114,110,633705
16,533,65 (1),2021-06-16,CLE,,BAL,"W,8-7",CG,4,2,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,.211,.286,.289,.575,8,.57,-0.024,.73,-0.02%,-0.31,,,C,,2021-06-16,114,110,633659
17,534,67 (1),2021-06-18,CLE,@,PIT,"L,10-11",CG,4,4,1,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,.262,.326,.333,.659,8,.85,0.148,1.13,0.12%,3.73,,,C,,2021-06-18,114,134,633584
18,535,68,2021-06-19,CLE,@,PIT,"L,3-6",CG,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.261,.320,.391,.711,8,.58,0.064,.79,0.05%,0.42,,,C,,2021-06-19,114,134,633590
