Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,11,37 (36),2021-05-10,TEX,@,SFG,"L,1-3",GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.95,-0.047,.91,-0.03%,-0.40,,,P,,2021-05-10,140,137,634153
2,12,105,2021-08-01,PHI,@,PIT,"W,15-4",GS-7,4,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.67,-0.071,.68,-0.04%,-1.67,,,P,,2021-08-01,143,134,633082
3,13,110 (4),2021-08-06,PHI,,NYM,"W,4-2",GS-7,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.125,.125,.125,.250,9,1.33,0.059,3.33,0.09%,0.42,,,P,,2021-08-06,143,121,633074
4,14,114 (3),2021-08-11,PHI,,LAD,"L,2-8",3-7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400,9,1.18,0.005,2.06,0.01%,0.15,,,P,,2021-08-11,143,119,632915
5,15,119 (4),2021-08-17,PHI,@,ARI,"L,2-3",GS-7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.167,.167,.333,9,1.34,-0.069,2.19,-0.07%,-0.68,,,P,,2021-08-17,143,109,632869
6,16,124 (4),2021-08-22,PHI,@,SDP,"W,7-4",GS-9,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.133,.133,.133,.267,9,1.47,-0.120,1.59,-0.08%,-1.24,,,P,,2021-08-22,143,135,632830
7,17,129 (4),2021-08-28,PHI,,ARI,"W,7-0",GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.118,.118,.118,.235,9,.42,-0.021,.34,-0.01%,-0.48,,,P,,2021-08-28,143,109,632712
8,18,134 (4),2021-09-03,PHI,@,MIA,"L,3-10",GS-6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.105,.105,.105,.211,9,1.15,-0.061,2.19,-0.07%,-0.53,,,P,,2021-09-03,143,146,632621
9,19,139 (4),2021-09-08,PHI,@,MIL,"L,3-4",GS-5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.095,.095,.095,.190,9,1.42,0.034,2.73,0.04%,0.37,,,P,,2021-09-08,143,158,632565
10,20,144 (4),2021-09-14,PHI,,CHC,"L,3-6",GS-5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.136,.136,.136,.273,9,.80,0.032,.94,0.02%,0.39,,,P,,2021-09-14,143,112,632495
11,21,149 (4),2021-09-19,PHI,@,NYM,"L,2-3",GS-7,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.120,.120,.120,.240,9,.94,-0.073,2.42,-0.11%,-0.62,,,P,,2021-09-19,143,121,632407
12,22,154 (4),2021-09-24,PHI,,PIT,"W,8-6",GS-6,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.148,.148,.259,.407,9,.86,0.091,1.54,0.10%,0.76,,,P,,2021-09-24,143,134,632360
13,23,159 (4),2021-09-30,PHI,@,ATL,"L,3-5",GS-5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.138,.138,.241,.379,9,1.85,-0.095,.00,0.00%,-0.97,,,P,,2021-09-30,143,144,632293
1.0,24.0,70 (69),2023-06-17,BAL,@,CHC,"L,2-3",6-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,8.0,,,,,,,,P,,2023-06-17,110,112,717729
