Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,483,68 (67),2021-06-16,LAD,,PHI,"L,0-2",CG,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.333,.500,.333,.833,7,1.51,0.046,1.93,0.04%,0.04,,,RF,,2021-06-16,119,143,633677
2,484,69,2021-06-18,LAD,@,ARI,"W,3-0",CG,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.333,.500,.833,1.333,7,.88,0.207,1.11,0.16%,0.78,,,RF,,2021-06-18,119,109,633604
3,485,70,2021-06-19,LAD,@,ARI,"W,9-3",9-9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.286,.444,.714,1.159,9,.01,0.000,.01,0.00%,-0.16,,,PH,,2021-06-19,119,109,633598
4,486,71,2021-06-20,LAD,@,ARI,"W,9-8",CG,5,5,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,.250,.357,.667,1.024,6,.34,0.023,.41,0.02%,-0.93,,,RF,,2021-06-20,119,109,633582
5,487,72,2021-06-21,LAD,@,SDP,"L,2-6",5-7,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.231,.375,.615,.990,9,.45,0.007,.64,0.01%,0.11,,,LF,,2021-06-21,119,135,633651
6,488,73,2021-06-22,LAD,@,SDP,"L,2-3",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.176,.300,.471,.771,8,1.57,-0.157,2.23,-0.13%,-1.29,,,RF,,2021-06-22,119,135,633540
7,489,75 (1),2021-06-24,LAD,,CHC,"L,0-4",8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.286,.444,.730,9,.64,-0.017,.81,-0.01%,-0.25,,,LF,,2021-06-24,119,112,633505
8,490,76,2021-06-25,LAD,,CHC,"W,6-2",4-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.158,.273,.421,.694,9,1.15,-0.033,1.50,-0.03%,-0.33,,,PH,,2021-06-25,119,112,633608
9,491,78 (1),2021-06-27,LAD,,CHC,"W,7-1",8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.150,.261,.400,.661,9,.00,0.000,.00,0.00%,-0.11,,,PH LF,,2021-06-27,119,112,633472
10,492,81 (2),2021-07-01,LAD,@,WSN,"W,6-2",5-5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.190,.292,.429,.720,9,1.19,0.048,1.49,0.04%,0.38,,,PH,,2021-07-01,119,120,633481
