Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,289,2021-07-08,ARI,,COL,"L,3-9",GS-7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.13,-0.06,0.0,0.00%,-0.47,0.0,0.0,C,,2021-07-08,109,115,633392,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,290,2021-07-10,ARI,@,LAD,"L,1-22",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.1,-0.008,0.0,0.00%,-0.47,0.0,0.0,C,,2021-07-10,109,119,633311,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,291,2021-07-16,ARI,,CHC,"L,1-5",GS-9,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.25,8,1.78,-0.086,0.0,0.00%,-0.75,0.0,0.0,C,,2021-07-16,109,112,633296,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4,292,2021-07-19,ARI,,PIT,"W,4-2",CG,4.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.333,0.364,0.697,8,0.3,0.029,0.0,0.00%,0.78,0.0,0.0,C,,2021-07-19,109,134,633243,2021,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0
5,293,2021-07-21,ARI,,PIT,"W,6-4",CG,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.375,0.357,0.732,8,1.24,0.04,0.0,0.00%,0.07,0.0,0.0,C,,2021-07-21,109,134,633260,2021,0.273,0.333,0.455,0.788,0.0,0.0,1.0,4.0,4.0,0.273,0.333,0.455,0.788,0.0,0.0,1.0,4.0,4.0,0.273,0.333,0.455,0.788,0.0,0.0,1.0,4.0,4.0,0.333,0.4,0.556,0.956,0.0,0.0,1.0,4.0,3.0,0.273,0.333,0.455,0.788,0.0,0.0,1.0,4.0,4.0
6,294,2021-07-25,ARI,@,CHC,"L,1-5",GS-9,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.368,0.412,0.78,8,0.54,-0.033,0.0,0.00%,-0.63,0.0,0.0,C,,2021-07-25,109,112,633204,2021,0.286,0.375,0.429,0.804,0.0,0.0,1.0,5.0,6.0,0.286,0.375,0.429,0.804,0.0,0.0,1.0,5.0,6.0,0.286,0.375,0.429,0.804,0.0,0.0,1.0,5.0,6.0,0.444,0.545,0.667,1.212,0.0,0.0,1.0,5.0,4.0,0.286,0.375,0.429,0.804,0.0,0.0,1.0,5.0,6.0
7,295,2021-07-28,ARI,@,TEX,"W,3-2",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.318,0.35,0.668,9,0.87,-0.066,0.0,0.00%,-0.58,0.0,0.0,C,,2021-07-28,109,140,633097,2021,0.294,0.368,0.529,0.898,0.0,0.0,2.0,7.0,6.0,0.294,0.368,0.529,0.898,0.0,0.0,2.0,7.0,6.0,0.333,0.412,0.6,1.012,0.0,0.0,2.0,7.0,5.0,0.444,0.545,0.889,1.434,0.0,0.0,2.0,6.0,2.0,0.294,0.368,0.529,0.898,0.0,0.0,2.0,7.0,6.0
8,296,2021-08-01,ARI,,LAD,"L,0-13",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.28,0.304,0.584,8,0.2,-0.017,0.0,0.00%,-0.63,0.0,0.0,P C,,2021-08-01,109,119,633101,2021,0.25,0.318,0.45,0.768,0.0,0.0,2.0,7.0,8.0,0.25,0.318,0.45,0.768,0.0,0.0,2.0,7.0,8.0,0.333,0.412,0.6,1.012,0.0,0.0,2.0,7.0,6.0,0.222,0.3,0.444,0.744,0.0,0.0,1.0,3.0,4.0,0.25,0.318,0.45,0.768,0.0,0.0,2.0,7.0,8.0
9,297,2021-08-04,ARI,,SFG,"L,1-7",CG,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.286,0.28,0.566,8,1.15,-0.085,0.0,0.00%,-0.56,0.0,0.0,C,,2021-08-04,109,137,633046,2021,0.217,0.28,0.391,0.671,0.0,0.0,2.0,7.0,10.0,0.217,0.28,0.391,0.671,0.0,0.0,2.0,7.0,10.0,0.267,0.353,0.533,0.886,0.0,0.0,2.0,6.0,6.0,0.111,0.111,0.333,0.444,0.0,0.0,1.0,2.0,4.0,0.217,0.28,0.391,0.671,0.0,0.0,2.0,7.0,10.0
10,298,2021-08-19,ARI,,PHI,"W,6-2",CG,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.29,0.286,0.576,8,0.48,-0.015,0.0,0.00%,-0.4,0.0,0.0,C,,2021-08-19,109,143,632841,2021,0.2,0.286,0.36,0.646,0.0,0.0,2.0,7.0,12.0,0.2,0.286,0.36,0.646,0.0,0.0,2.0,7.0,12.0,0.143,0.25,0.286,0.536,0.0,0.0,1.0,3.0,8.0,0.0,0.111,0.0,0.111,0.0,0.0,0.0,0.0,6.0,0.2,0.286,0.36,0.646,0.0,0.0,2.0,7.0,12.0
11,299,2021-08-26,ARI,@,PHI,"W,8-7",9-9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.281,0.276,0.557,8,0.02,0.0,0.0,0.00%,-0.3,0.0,0.0,PH,,2021-08-26,109,143,632746,2021,0.214,0.29,0.357,0.647,0.0,0.0,2.0,8.0,14.0,0.214,0.29,0.357,0.647,0.0,0.0,2.0,8.0,14.0,0.143,0.2,0.286,0.486,0.0,0.0,1.0,3.0,8.0,0.125,0.222,0.125,0.347,0.0,0.0,0.0,1.0,6.0,0.214,0.29,0.357,0.647,0.0,0.0,2.0,8.0,14.0
12,300,2021-08-27,ARI,@,PHI,"L,6-7",6-6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.273,0.267,0.539,9,2.13,-0.049,0.0,0.00%,-0.36,0.0,0.0,PH,,2021-08-27,109,143,632808,2021,0.207,0.281,0.345,0.626,0.0,0.0,2.0,8.0,15.0,0.222,0.3,0.37,0.67,0.0,0.0,2.0,8.0,14.0,0.083,0.154,0.083,0.237,0.0,0.0,0.0,1.0,9.0,0.167,0.286,0.167,0.452,0.0,0.0,0.0,1.0,5.0,0.207,0.281,0.345,0.626,0.0,0.0,2.0,8.0,15.0
13,301,2021-08-28,ARI,@,PHI,"L,0-7",9-GF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.265,0.258,0.523,4,0.0,0.0,0.0,0.00%,-0.32,0.0,0.0,PH,,2021-08-28,109,143,632712,2021,0.2,0.273,0.333,0.606,0.0,0.0,2.0,8.0,15.0,0.24,0.321,0.4,0.721,0.0,0.0,2.0,8.0,13.0,0.1,0.182,0.1,0.282,0.0,0.0,0.0,1.0,7.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,3.0,0.2,0.273,0.333,0.606,0.0,0.0,2.0,8.0,15.0
