Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,45,2021-04-06,WSN,,ATL,"W,6-5",7-8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,9,2.64,0.019,2.69,0.01%,0.11,0.0,0.0,PH,,2021-04-06,120,144,634624,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,46,2021-04-07,WSN,,ATL,"L,6-7",6-7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,9,1.83,-0.045,2.04,-0.03%,-0.16,0.0,0.0,PH,1.0,2021-04-07,120,144,634527,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0
3,47,2021-07-24,WSN,@,BAL,"L,3-5",8-GF,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,7,1.11,0.003,0.52,0.00%,0.14,0.0,0.0,PH 3B,,2021-07-24,120,110,633195,2021,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
4,48,2021-07-25,WSN,@,BAL,"L,4-5",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,7,1.19,-0.054,0.53,-0.01%,-0.4,0.0,0.0,3B,,2021-07-25,120,110,633156,2021,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0
5,49,2021-07-27,WSN,@,PHI,"W,6-4",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,6,0.43,-0.046,0.16,-0.01%,-1.01,0.0,0.0,3B,,2021-07-27,120,143,633152,2021,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,2.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,2.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,2.0,0.0,0.286,0.0,0.286,0.0,0.0,0.0,0.0,2.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,2.0
6,50,2021-07-29,WSN,@,PHI,"L,8-11",GS-6,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.267,0.083,0.35,7,0.3,-0.019,0.16,-0.01%,-0.87,0.0,0.0,3B,2.0,2021-07-29,120,143,633134,2021,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,3.0
7,51,2021-07-30,WSN,,CHC,"W,4-3",CG,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.368,0.2,0.568,8,0.59,0.055,0.21,0.01%,0.67,0.0,0.0,3B,,2021-07-30,120,112,633094,2021,0.083,0.267,0.083,0.35,0.0,0.0,0.0,1.0,5.0,0.083,0.267,0.083,0.35,0.0,0.0,0.0,1.0,5.0,0.083,0.214,0.083,0.298,0.0,0.0,0.0,1.0,5.0,0.1,0.182,0.1,0.282,0.0,0.0,0.0,1.0,3.0,0.083,0.267,0.083,0.35,0.0,0.0,0.0,1.0,5.0
8,52,2021-07-31,WSN,,CHC,"L,3-6",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.167,0.304,0.167,0.471,7,1.3,-0.143,0.69,-0.05%,-1.15,0.0,0.0,3B,,2021-07-31,120,112,633132,2021,0.2,0.368,0.2,0.568,0.0,0.0,0.0,3.0,6.0,0.2,0.368,0.2,0.568,0.0,0.0,0.0,3.0,6.0,0.214,0.353,0.214,0.567,0.0,0.0,0.0,3.0,5.0,0.3,0.364,0.3,0.664,0.0,0.0,0.0,3.0,4.0,0.2,0.368,0.2,0.568,0.0,0.0,0.0,3.0,6.0
9,53,2021-08-01,WSN,,CHC,"W,6-5",CG,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.333,0.19,0.524,6,0.74,-0.046,0.28,-0.01%,-0.34,0.0,0.0,3B,,2021-08-01,120,112,633044,2021,0.167,0.304,0.167,0.471,0.0,0.0,0.0,3.0,6.0,0.167,0.304,0.167,0.471,0.0,0.0,0.0,3.0,6.0,0.188,0.263,0.188,0.451,0.0,0.0,0.0,3.0,4.0,0.333,0.364,0.333,0.697,0.0,0.0,0.0,3.0,3.0,0.167,0.304,0.167,0.471,0.0,0.0,0.0,3.0,6.0
10,54,2021-08-02,WSN,,PHI,"L,5-7",CG,4.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.355,0.36,0.715,6,1.36,0.128,0.83,0.05%,1.97,0.0,0.0,3B,,2021-08-02,120,143,633057,2021,0.19,0.333,0.19,0.524,0.0,0.0,0.0,4.0,7.0,0.19,0.333,0.19,0.524,0.0,0.0,0.0,4.0,7.0,0.25,0.316,0.25,0.566,0.0,0.0,0.0,4.0,5.0,0.333,0.417,0.333,0.75,0.0,0.0,0.0,3.0,2.0,0.19,0.333,0.19,0.524,0.0,0.0,0.0,4.0,7.0
