Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,1,2024-04-24,TOR,@,KCR,"L,2-3",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.96,-0.168,2.0,-0.10%,-1.02,0.0,0.0,LF,,2024-04-24,141,118,746317,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,2,2024-04-26,TOR,,LAD,"L,2-12",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.25,-0.028,0.22,-0.02%,-0.92,0.0,0.0,LF 3B,,2024-04-26,141,119,744949,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,3,2024-04-27,TOR,,LAD,"L,2-4",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.83,-0.067,0.7,-0.03%,-0.73,0.0,0.0,RF,,2024-04-27,141,119,744946,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4,4,2024-04-29,TOR,,KCR,"W,6-5",GS-9,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.067,0.067,0.133,9,1.03,-0.035,0.91,-0.02%,-0.56,5.0,6.2,3B,,2024-04-29,141,118,744945,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5,5,2024-05-01,TOR,,KCR,"L,1-6",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.056,0.111,9,0.49,-0.037,0.44,-0.02%,-0.43,0.0,0.0,LF,,2024-05-01,141,118,744939,2024,0.067,0.067,0.067,0.133,0.0,0.0,0.0,1.0,4.0,0.067,0.067,0.067,0.133,0.0,0.0,0.0,1.0,4.0,0.067,0.067,0.067,0.133,0.0,0.0,0.0,1.0,4.0,0.091,0.091,0.091,0.182,0.0,0.0,0.0,1.0,3.0,0.067,0.067,0.067,0.133,0.0,0.0,0.0,1.0,4.0
6,6,2024-06-15 00:00:00,TOR,,CLE,"W,5-0",GS-9,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.136,0.095,0.232,7,0.51,0.036,0.25,0.01%,0.34,7.0,9.5,3B,,2024-06-15,141,114,744925,2024,0.056,0.056,0.056,0.111,0.0,0.0,0.0,1.0,6.0,0.056,0.056,0.056,0.111,0.0,0.0,0.0,1.0,6.0,0.056,0.056,0.056,0.111,0.0,0.0,0.0,1.0,6.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,1.0,4.0,0.056,0.056,0.056,0.111,0.0,0.0,0.0,1.0,6.0
7,7,2024-06-16 00:00:00,TOR,,CLE,"W,7-6",CG,4.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.192,0.16,0.352,7,0.7,0.058,0.38,0.02%,1.21,15.0,18.7,RF,,2024-06-16,141,114,744926,2024,0.095,0.136,0.095,0.232,0.0,0.0,0.0,2.0,6.0,0.095,0.136,0.095,0.232,0.0,0.0,0.0,2.0,6.0,0.118,0.167,0.118,0.284,0.0,0.0,0.0,2.0,5.0,0.2,0.273,0.2,0.473,0.0,0.0,0.0,2.0,3.0,0.095,0.136,0.095,0.232,0.0,0.0,0.0,2.0,6.0
8,8,2024-06-18 00:00:00,TOR,,BOS,"L,3-4",GS-8,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.207,0.179,0.385,6,1.67,0.011,0.92,0.00%,0.17,5.0,6.2,RF,,2024-06-18,141,111,744917,2024,0.16,0.192,0.16,0.352,1.0,0.0,0.0,4.0,8.0,0.16,0.192,0.16,0.352,1.0,0.0,0.0,4.0,8.0,0.235,0.278,0.235,0.513,1.0,0.0,0.0,4.0,6.0,0.3,0.364,0.3,0.664,1.0,0.0,0.0,3.0,4.0,0.16,0.192,0.16,0.352,1.0,0.0,0.0,4.0,8.0
9,9,2024-06-19 00:00:00,TOR,,BOS,"L,3-7",CG,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.242,0.25,0.492,7,1.04,0.027,0.5,0.01%,0.25,10.0,12.2,3B,,2024-06-19,141,111,744920,2024,0.179,0.207,0.179,0.385,1.0,0.0,0.0,5.0,8.0,0.179,0.207,0.179,0.385,1.0,0.0,0.0,5.0,8.0,0.294,0.333,0.294,0.627,1.0,0.0,0.0,5.0,5.0,0.4,0.455,0.4,0.855,1.0,0.0,0.0,4.0,2.0,0.179,0.207,0.179,0.385,1.0,0.0,0.0,5.0,8.0
10,10,2024-06-21 00:00:00,TOR,@,CLE,"L,1-7",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.222,0.229,0.451,7,0.15,-0.011,0.06,0.00%,-0.55,0.0,0.0,3B,,2024-06-21,141,114,746624,2024,0.219,0.242,0.281,0.524,1.0,0.0,1.0,8.0,8.0,0.219,0.242,0.281,0.524,1.0,0.0,1.0,8.0,8.0,0.353,0.389,0.471,0.859,1.0,0.0,1.0,7.0,4.0,0.455,0.455,0.636,1.091,1.0,0.0,1.0,6.0,2.0,0.219,0.242,0.281,0.524,1.0,0.0,1.0,8.0,8.0
