Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,1061,1,2021-04-01,MIN,@,MIL,"L,5-6",CG(10),5,4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.500,.600,.500,1.100,8,.98,0.154,.90,0.08%,0.64,,,SS,,2021-04-01,142,158,634638
2,1062,2,2021-04-03,MIN,@,MIL,"W,2-0",CG,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.429,.500,.429,.929,8,.85,-0.039,.70,-0.02%,-0.27,,,SS,,2021-04-03,142,158,634575
3,1063,3,2021-04-04,MIN,@,MIL,"W,8-2",CG,4,3,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,.400,.500,.500,1.000,8,.57,-0.004,.51,0.00%,0.92,,,SS,,2021-04-04,142,158,634597
4,1064,4,2021-04-05,MIN,@,DET,"W,15-6",CG,5,2,2,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,.417,.588,.500,1.088,9,.22,0.035,.26,0.03%,1.82,,,SS,,2021-04-05,142,116,634588
5,1065,5,2021-04-06,MIN,@,DET,"L,3-4",10-GF(10),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.385,.556,.462,1.017,6,4.88,-0.131,5.72,-0.09%,-0.44,,,PH SS,,2021-04-06,142,116,634603
6,1066,6,2021-04-07,MIN,@,DET,"W,3-2",CG,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.400,.571,.467,1.038,8,.70,-0.028,.78,-0.02%,-0.22,,,SS,,2021-04-07,142,116,634598
7,1067,7,2021-04-08,MIN,,SEA,"W,10-2",CG,5,5,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,.450,.577,.600,1.177,8,.37,-0.005,.40,0.00%,1.18,,,SS,,2021-04-08,142,136,634550
8,1068,8,2021-04-10,MIN,,SEA,"L,3-4",CG(10),4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.435,.567,.565,1.132,8,1.40,-0.094,1.52,-0.06%,-0.64,,,SS,,2021-04-10,142,136,632205
9,1069,9,2021-04-11,MIN,,SEA,"L,6-8",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.370,.500,.481,.981,9,.38,-0.038,.37,-0.02%,-0.68,,,SS,,2021-04-11,142,136,632215
10,1070,10,2021-04-13,MIN,,BOS,"L,2-4",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.355,.474,.452,.925,8,2.09,-0.228,2.17,-0.14%,-1.25,,,SS,,2021-04-13,142,111,632190
