Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,891,1,2021-04-01,CLE,@,DET,"L,2-3",CG,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.250,.400,.500,.900,2,1.19,-0.065,1.28,-0.04%,-0.13,,,2B,,2021-04-01,114,116,634645
2,892,2,2021-04-03,CLE,@,DET,"L,2-5",CG,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.286,.444,.429,.873,2,.90,-0.019,.92,-0.01%,0.01,,,2B,,2021-04-03,114,116,634573
3,893,3,2021-04-04,CLE,@,DET,"W,9-3",CG,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.182,.357,.273,.630,2,.69,-0.026,.67,-0.02%,-0.59,,,2B,,2021-04-04,114,116,634611
4,894,4,2021-04-05,CLE,,KCR,"L,0-3",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.143,.333,.214,.548,2,1.17,-0.047,1.19,-0.03%,-0.46,,,2B,,2021-04-05,114,118,634616
5,895,5,2021-04-07,CLE,,KCR,"W,4-2",CG,4,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.111,.273,.167,.439,2,1.64,-0.161,1.53,-0.09%,-1.09,,,2B,,2021-04-07,114,118,634589
6,896,6,2021-04-09,CLE,,DET,"W,4-1",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.091,.231,.136,.367,2,.68,-0.066,.69,-0.04%,-1.23,,,2B,,2021-04-09,114,116,634505
7,897,7,2021-04-10,CLE,,DET,"W,11-3",CG,5,5,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,.185,.290,.370,.661,2,.26,0.113,.27,0.07%,1.33,,,2B,,2021-04-10,114,116,632218
8,898,8,2021-04-11,CLE,,DET,"W,5-2",CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.194,.286,.355,.641,2,.76,0.034,.83,0.02%,0.32,,,2B,,2021-04-11,114,116,632228
9,899,9,2021-04-12,CLE,@,CHW,"L,3-4",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.176,.282,.324,.606,2,1.65,0.022,1.97,0.02%,0.11,,,2B,,2021-04-12,114,145,632216
10,900,10,2021-04-13,CLE,@,CHW,"W,2-0",CG(10),5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.158,.273,.289,.562,2,1.16,-0.132,1.36,-0.09%,-1.25,,,2B,,2021-04-13,114,145,632199
11,901,11,2021-04-14,CLE,@,CHW,"L,0-8",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.146,.255,.268,.524,2,.26,-0.019,.31,-0.01%,-0.51,,,2B,,2021-04-14,114,145,634516
12,902,12,2021-04-15,CLE,@,CHW,"W,4-2",CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.178,.275,.289,.563,2,1.04,-0.026,1.26,-0.02%,0.26,,,2B,,2021-04-15,114,145,634501
13,903,13,2021-04-16,CLE,@,CIN,"L,3-10",CG,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.184,.286,.286,.571,2,.55,-0.072,.60,-0.05%,-0.41,,,2B,,2021-04-16,114,113,634482
14,904,14,2021-04-17,CLE,@,CIN,"L,2-3",CG(10),5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.170,.279,.264,.543,2,1.55,-0.173,1.55,-0.10%,-1.16,,,2B,,2021-04-17,114,113,634460
15,905,15,2021-04-18,CLE,@,CIN,"W,6-3",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,.161,.277,.250,.527,2,.59,-0.068,.56,-0.04%,-0.97,,,2B,,2021-04-18,114,113,634487
16,906,16,2021-04-20,CLE,,CHW,"L,5-8",CG,5,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.167,.286,.250,.536,2,1.69,-0.060,2.02,-0.04%,-0.60,,,2B,,2021-04-20,114,145,634397
17,907,17,2021-04-22,CLE,,NYY,"L,3-6",CG,5,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.200,.307,.277,.584,2,.77,0.071,.78,0.04%,0.24,,,2B,,2021-04-22,114,147,634436
18,908,18,2021-04-23,CLE,,NYY,"L,3-5",CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.191,.304,.265,.569,2,1.01,-0.069,1.00,-0.04%,-0.45,,,2B,,2021-04-23,114,147,634437
19,909,19,2021-04-24,CLE,,NYY,"L,1-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.181,.289,.250,.539,2,1.59,-0.163,1.47,-0.09%,-0.83,,,2B,,2021-04-24,114,147,634486
20,910,20,2021-04-25,CLE,,NYY,"W,7-3",CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.197,.299,.263,.562,2,.73,0.068,.63,0.04%,0.49,,,2B,,2021-04-25,114,147,634372
21,911,21,2021-04-26,CLE,,MIN,"W,5-3",CG(10),5,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.188,.293,.250,.543,1,2.13,-0.196,2.03,-0.11%,-0.91,,,2B,,2021-04-26,114,142,634394
22,912,22,2021-04-27,CLE,,MIN,"W,7-4",CG,5,4,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,.190,.299,.262,.561,1,.90,0.060,.93,0.04%,0.84,,,2B,,2021-04-27,114,142,634339
23,913,23,2021-04-28,CLE,,MIN,"L,2-10",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.182,.287,.250,.537,1,.34,-0.035,.37,-0.02%,-0.83,,,2B,,2021-04-28,114,142,634371
24,914,24,2021-04-30,CLE,@,CHW,"W,5-3",GS-7,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.176,.286,.242,.527,1,.93,-0.019,1.00,-0.01%,-0.22,,,2B,,2021-04-30,114,145,634288
25,915,26 (1),2021-05-02,CLE,@,CHW,"W,5-0",CG,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.188,.291,.281,.572,1,.60,0.095,.67,0.06%,0.78,,,2B,,2021-05-02,114,145,634302
