Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,298,2 (1),2021-04-03,DET,,CLE,"W,5-2",CG,4,4,0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,8,0.88,-0.091,0.94,-0.06%,-1.21,,,2B,,2021-04-03,116,114,634573
2,299,4 (1),2021-04-05,DET,,MIN,"L,6-15",CG,4,3,1,1,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.143,0.25,0.143,0.393,8,0.07,-0.006,0.08,0.00%,-0.1,,,2B,,2021-04-05,116,142,634588
3,300,5,2021-04-06,DET,,MIN,"W,4-3",CG(10),5,5,1,3,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.333,0.385,0.417,0.801,1,0.97,0.118,1.01,0.07%,0.72,,,2B LF,,2021-04-06,116,142,634603
4,301,7 (1),2021-04-09,DET,@,CLE,"L,1-4",CG,3,3,0,1,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.333,0.375,0.4,0.775,8,1.16,-0.028,1.17,-0.02%,-0.22,,,2B,,2021-04-09,116,114,634505
5,302,8,2021-04-10,DET,@,CLE,"L,3-11",CG,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1.0,0,0,0.278,0.316,0.333,0.649,6,0.28,-0.029,0.27,-0.02%,-0.82,,,2B,,2021-04-10,116,114,632218
6,303,9,2021-04-11,DET,@,CLE,"L,2-5",CG,4,3,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.238,0.304,0.286,0.59,3,1.58,-0.105,1.51,-0.06%,-0.39,,,2B,,2021-04-11,116,114,632228
7,304,12 (2),2021-04-14,DET,@,HOU,"W,6-4",CG,4,3,1,0,0,0,0,1,1,0.0,2,0,0,0.0,0,0.0,0,0,0.208,0.296,0.25,0.546,8,0.61,-0.018,0.58,-0.01%,-0.43,,,SS,,2021-04-14,116,117,634521
8,305,13,2021-04-15,DET,@,OAK,"L,4-8",CG,4,4,1,3,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.286,0.355,0.429,0.783,2,0.73,0.126,0.7,0.07%,1.42,,,LF,,2021-04-15,116,133,634632
9,306,14,2021-04-16,DET,@,OAK,"L,0-3",CG,3,3,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.258,0.324,0.387,0.711,6,1.19,-0.088,1.13,-0.05%,-0.68,,,2B,,2021-04-16,116,133,634525
10,307,15,2021-04-17,DET,@,OAK,"L,0-7",CG,4,3,0,0,0,0,0,0,0,0.0,3,1,0,0.0,0,0.0,0,0,0.235,0.316,0.353,0.669,2,0.88,-0.046,0.78,-0.03%,-0.73,,,2B,,2021-04-17,116,133,634479
11,308,16,2021-04-18,DET,@,OAK,"L,2-3",CG,4,4,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.211,0.286,0.316,0.602,7,1.57,-0.101,1.35,-0.05%,-0.89,,,2B,,2021-04-18,116,133,634480
12,309,17,2021-04-21,DET,,PIT,"L,2-3",CG(7),3,3,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.195,0.267,0.293,0.559,2,1.12,-0.093,0.9,-0.05%,-0.63,,,SS,1.0,2021-04-21,116,134,634390
13,310,18,2021-04-21,DET,,PIT,"W,5-2",CG(7),3,2,2,1,0,0,1,1,1,0.0,0,0,0,0.0,0,1.0,0,0,0.209,0.292,0.372,0.664,7,0.73,0.167,0.56,0.08%,0.73,,,SS LF,2.0,2021-04-21,116,134,634423
