Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,25,2021-04-01,PIT,@,CHC,"W,5-3",CG,6.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.333,0.8,1.133,2,0.94,0.048,0.99,0.03%,0.33,0.0,0.0,3B,,2021-04-01,134,112,634634,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,26,2021-04-03,PIT,@,CHC,"L,1-5",GS-3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.429,0.8,1.229,2,0.62,0.024,0.7,0.02%,0.26,0.0,0.0,3B,,2021-04-03,134,112,634643,2021,0.2,0.333,1.0,1.333,0.0,0.0,1.0,4.0,1.0,0.2,0.333,1.0,1.333,0.0,0.0,1.0,4.0,1.0,0.2,0.333,1.0,1.333,0.0,0.0,1.0,4.0,1.0
3,27,2021-06-03,PIT,,MIA,"W,5-3",CG,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.455,0.889,1.343,2,1.35,0.056,0.23,0.01%,0.63,0.0,0.0,3B,,2021-06-03,134,146,633835,2021,0.2,0.429,1.0,1.429,0.0,0.0,1.0,4.0,1.0,0.2,0.429,1.0,1.429,0.0,0.0,1.0,4.0,1.0,0.2,0.429,1.0,1.429,0.0,0.0,1.0,4.0,1.0
4,28,2021-06-04,PIT,,MIA,"W,9-2",CG,5.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.385,0.5,1.0,1.5,2,1.05,0.137,0.21,0.02%,1.21,0.0,0.0,3B,,2021-06-04,134,146,633858,2021,0.333,0.455,1.111,1.566,0.0,0.0,2.0,8.0,2.0,0.333,0.455,1.111,1.566,0.0,0.0,2.0,8.0,2.0,0.333,0.455,1.111,1.566,0.0,0.0,2.0,8.0,2.0
5,29,2021-06-05,PIT,,MIA,"W,8-7",CG(12),6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.409,0.789,1.199,2,1.25,-0.019,0.29,0.00%,-0.3,0.0,0.0,3B,,2021-06-05,134,146,633787,2021,0.385,0.5,1.231,1.731,0.0,0.0,3.0,13.0,2.0,0.385,0.5,1.231,1.731,0.0,0.0,3.0,13.0,2.0,0.385,0.5,1.231,1.731,0.0,0.0,3.0,13.0,2.0
6,30,2021-06-06,PIT,,MIA,"L,1-3",CG,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.423,0.739,1.162,2,1.49,-0.046,0.4,-0.01%,0.05,0.0,0.0,3B,,2021-06-06,134,146,633794,2021,0.316,0.409,1.0,1.409,0.0,0.0,4.0,15.0,3.0,0.316,0.409,1.0,1.409,0.0,0.0,4.0,15.0,3.0,0.316,0.409,1.0,1.409,0.0,0.0,4.0,15.0,3.0
7,31,2021-06-08,PIT,,LAD,"L,3-5",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.4,0.667,1.067,2,0.53,-0.009,0.12,0.00%,-0.39,0.0,0.0,3B,,2021-06-08,134,119,633772,2021,0.348,0.423,0.913,1.336,0.0,0.0,4.0,17.0,5.0,0.389,0.45,0.889,1.339,0.0,0.0,3.0,13.0,4.0,0.348,0.423,0.913,1.336,0.0,0.0,4.0,17.0,5.0
8,32,2021-06-09,PIT,,LAD,"L,1-2",CG,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.4,0.613,1.013,2,2.14,-0.153,0.44,-0.02%,-0.33,0.0,0.0,3B,,2021-06-09,134,119,633753,2021,0.333,0.4,0.815,1.215,0.0,0.0,4.0,18.0,5.0,0.364,0.391,0.773,1.164,0.0,0.0,3.0,14.0,4.0,0.333,0.4,0.815,1.215,0.0,0.0,4.0,18.0,5.0
9,33,2021-06-10,PIT,,LAD,"L,3-6",CG(8),3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.395,0.618,1.012,2,0.85,-0.018,0.13,0.00%,-0.14,0.0,0.0,3B,,2021-06-10,134,119,633744,2021,0.323,0.4,0.742,1.142,0.0,0.0,4.0,19.0,6.0,0.318,0.375,0.591,0.966,0.0,0.0,2.0,11.0,4.0,0.323,0.4,0.742,1.142,0.0,0.0,4.0,19.0,6.0
10,34,2021-06-11,PIT,@,MIL,"L,4-7",CG,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.381,0.658,1.039,2,0.57,-0.03,0.09,0.00%,1.35,0.0,0.0,3B,,2021-06-11,134,158,633768,2021,0.324,0.395,0.765,1.159,0.0,0.0,5.0,21.0,7.0,0.286,0.318,0.476,0.794,0.0,0.0,2.0,8.0,5.0,0.324,0.395,0.765,1.159,0.0,0.0,5.0,21.0,7.0
