Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,1019,2021-04-13,WSN,@,STL,"L,3-14",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,8,0.61,-0.062,0.48,-0.03%,-0.85,0.0,0.0,C,,2021-04-13,120,138,634502,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,1020,2021-04-16,WSN,,ARI,"W,1-0",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.143,7,1.45,-0.097,1.15,-0.05%,-0.79,0.0,0.0,C,,2021-04-16,120,109,634469,2021,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0
3,1021,2021-04-21,WSN,,STL,"W,1-0",CG,3.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.3,0.444,0.744,7,0.74,0.168,0.63,0.09%,1.56,0.0,0.0,C,,2021-04-21,120,138,634405,2021,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,2.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,2.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,2.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,2.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,2.0
4,1022,2021-04-24,WSN,@,NYM,"W,7-1",CG,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.429,0.4,0.829,7,0.61,0.004,0.6,0.00%,0.33,0.0,0.0,C,,2021-04-24,120,121,634443,2021,0.222,0.3,0.667,0.967,0.0,0.0,2.0,4.0,3.0,0.222,0.3,0.667,0.967,0.0,0.0,2.0,4.0,3.0,0.222,0.3,0.667,0.967,0.0,0.0,2.0,4.0,3.0,0.222,0.3,0.667,0.967,0.0,0.0,2.0,4.0,3.0,0.222,0.3,0.667,0.967,0.0,0.0,2.0,4.0,3.0
5,1023,2021-04-27,WSN,@,TOR,"L,5-9",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.389,0.308,0.697,8,1.0,-0.005,0.84,0.00%,-0.28,0.0,0.0,C,,2021-04-27,120,141,634335,2021,0.2,0.429,0.6,1.029,0.0,0.0,2.0,4.0,3.0,0.2,0.429,0.6,1.029,0.0,0.0,2.0,4.0,3.0,0.2,0.429,0.6,1.029,0.0,0.0,2.0,4.0,3.0,0.286,0.5,0.857,1.357,0.0,0.0,2.0,4.0,1.0,0.2,0.429,0.6,1.029,0.0,0.0,2.0,4.0,3.0
6,1024,2021-04-30,WSN,,MIA,"W,2-1",CG(10),3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.333,0.25,0.583,7,1.37,-0.141,1.36,-0.09%,-0.97,0.0,0.0,C,,2021-04-30,120,146,634274,2021,0.154,0.389,0.462,0.85,0.0,0.0,2.0,4.0,4.0,0.154,0.389,0.462,0.85,0.0,0.0,2.0,4.0,4.0,0.154,0.389,0.462,0.85,0.0,0.0,2.0,4.0,4.0,0.286,0.545,0.857,1.403,0.0,0.0,2.0,4.0,2.0,0.154,0.389,0.462,0.85,0.0,0.0,2.0,4.0,4.0
7,1025,2021-05-08,WSN,@,NYY,"L,3-4",GS-10,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.36,0.263,0.623,8,0.76,0.015,0.64,0.01%,0.13,0.0,0.0,C,,2021-05-08,120,147,634221,2021,0.125,0.333,0.375,0.708,0.0,0.0,2.0,4.0,4.0,0.125,0.333,0.375,0.708,0.0,0.0,2.0,4.0,4.0,0.154,0.353,0.462,0.814,0.0,0.0,2.0,4.0,2.0,0.0,0.364,0.0,0.364,0.0,0.0,0.0,0.0,1.0,0.125,0.333,0.375,0.708,0.0,0.0,2.0,4.0,4.0
8,1026,2021-05-12,WSN,,PHI,"L,2-5",CG(10),5.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.367,0.348,0.714,7,1.29,0.126,1.06,0.06%,0.55,0.0,0.0,C,,2021-05-12,120,143,634151,2021,0.158,0.36,0.368,0.728,0.0,0.0,2.0,5.0,6.0,0.158,0.36,0.368,0.728,0.0,0.0,2.0,5.0,6.0,0.231,0.444,0.538,0.983,0.0,0.0,2.0,5.0,4.0,0.111,0.273,0.111,0.384,0.0,0.0,0.0,1.0,3.0,0.158,0.36,0.368,0.728,0.0,0.0,2.0,5.0,6.0
9,1027,2021-05-16,WSN,@,ARI,"W,3-0",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.324,0.296,0.62,6,0.8,-0.089,0.6,-0.04%,-0.81,0.0,0.0,C,,2021-05-16,120,109,634130,2021,0.174,0.367,0.478,0.845,0.0,0.0,3.0,8.0,8.0,0.174,0.367,0.478,0.845,0.0,0.0,3.0,8.0,8.0,0.143,0.4,0.357,0.757,0.0,0.0,1.0,4.0,5.0,0.2,0.333,0.5,0.833,0.0,0.0,1.0,4.0,4.0,0.174,0.367,0.478,0.845,0.0,0.0,3.0,8.0,8.0
10,1028,2021-05-20,WSN,@,CHC,"L,2-5",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.316,0.267,0.582,6,0.61,-0.035,0.46,-0.02%,-0.51,0.0,0.0,C,,2021-05-20,120,112,634112,2021,0.148,0.324,0.407,0.731,0.0,0.0,3.0,8.0,9.0,0.148,0.324,0.407,0.731,0.0,0.0,3.0,8.0,9.0,0.118,0.25,0.294,0.544,0.0,0.0,1.0,4.0,6.0,0.182,0.308,0.455,0.762,0.0,0.0,1.0,4.0,5.0,0.148,0.324,0.407,0.731,0.0,0.0,3.0,8.0,9.0
