Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1.0,1.0,21 (20),2021-04-24,SFG,,MIA,"L,2-5",8-9,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,9.0,1.03,-0.026,1.19,-0.02%,-0.1,,,PH,,2021-04-24,137,146,634503
2.0,2.0,22,2021-04-25,SFG,,MIA,"W,4-3",3-GF,3,3,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.25,0.25,0.25,0.5,5.0,0.21,-0.008,0.24,-0.01%,-0.18,,,3B,,2021-04-25,137,146,634342
3.0,3.0,23,2021-04-26,SFG,,COL,"W,12-0",2-GF,3,2,2,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.167,0.286,0.167,0.452,4.0,0.01,-0.001,0.01,0.00%,-0.01,,,PR 3B,,2021-04-26,137,115,634374
4.0,4.0,24,2021-04-27,SFG,,COL,"L,5-7",GS-5,2,2,0,1,1,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.25,0.333,0.375,0.708,8.0,1.86,0.042,2.34,0.03%,0.21,,,3B,,2021-04-27,137,115,634354
5.0,5.0,29 (4),2021-05-04,SFG,@,COL,"W,12-4",GS-5,2,2,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.2,0.273,0.3,0.573,7.0,0.39,-0.01,0.48,-0.01%,-0.46,,,3B,1.0,2021-05-04,137,115,634246
6.0,6.0,31 (1),2021-05-05,SFG,@,COL,"L,5-6",GS-4,2,2,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.167,0.231,0.25,0.481,7.0,0.76,-0.039,0.99,-0.03%,-0.52,,,LF,,2021-05-05,137,115,634225
7.0,7.0,32,2021-05-07,SFG,,SDP,"W,5-4",6-7,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.154,0.214,0.231,0.445,9.0,0.68,-0.017,0.99,-0.02%,-0.1,,,PH,,2021-05-07,137,135,634240
8.0,8.0,33,2021-05-08,SFG,,SDP,"W,7-1",8-9,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1.0,0,0,0.143,0.2,0.214,0.414,3.0,0.02,-0.001,0.03,0.00%,-0.53,,,PH,,2021-05-08,137,135,634178
9.0,9.0,49 (15),2021-05-26,SFG,@,ARI,"W,5-4",6-GF,1,1,1,1,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.2,0.25,0.467,0.717,4.0,0.98,0.289,1.24,0.22%,1.0,,,PR 1B,,2021-05-26,137,109,633939
10.0,10.0,50,2021-05-27,SFG,@,LAD,"L,3-4",CG,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.167,0.211,0.389,0.599,8.0,0.81,-0.063,1.23,-0.06%,-0.45,,,1B,,2021-05-27,137,119,633930
11.0,11.0,51,2021-05-28,SFG,@,LAD,"W,8-5",GS-9,4,4,0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.136,0.174,0.318,0.492,7.0,0.64,-0.065,1.03,-0.06%,-0.62,,,3B,,2021-05-28,137,119,633921
12.0,12.0,56 (4),2021-06-03,SFG,,CHC,"W,7-2",8-GF,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.13,0.167,0.304,0.471,9.0,0.02,-0.001,0.03,0.00%,-0.24,,,PH 1B,,2021-06-03,137,112,633823
13.0,13.0,57,2021-06-04,SFG,,CHC,"W,8-5",4-5,1,1,1,1,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.167,0.2,0.458,0.658,9.0,0.6,0.075,0.75,0.06%,1.0,,,PH,,2021-06-04,137,112,633817
14.0,14.0,58,2021-06-05,SFG,,CHC,"W,4-3",GS-8,4,3,1,1,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,0,0,0.185,0.241,0.444,0.686,7.0,1.07,-0.048,1.4,-0.04%,-0.33,,,2B,,2021-06-05,137,112,633886
15.0,15.0,59,2021-06-06,SFG,,CHC,"L,3-4",9-GF,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.179,0.233,0.429,0.662,9.0,2.63,-0.065,3.23,-0.05%,-0.16,,,RF,,2021-06-06,137,112,633869
16.0,16.0,60,2021-06-08,SFG,@,TEX,"W,9-4",3-7,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.167,0.219,0.4,0.619,2.0,1.45,-0.07,1.71,-0.05%,-0.61,,,PH DH,,2021-06-08,137,140,633752
17.0,17.0,61,2021-06-09,SFG,@,TEX,"L,3-4",GS-7,2,2,1,1,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.188,0.235,0.5,0.735,7.0,1.02,0.113,1.21,0.08%,0.76,,,3B,,2021-06-09,137,140,633756
18.0,18.0,62,2021-06-11,SFG,@,WSN,"W,1-0",CG,3,3,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.171,0.216,0.457,0.673,8.0,0.93,-0.071,1.19,-0.05%,-0.69,,,3B,,2021-06-11,137,120,633746
19.0,19.0,63,2021-06-12,SFG,@,WSN,"L,0-2",CG(7),2,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1.0,0,0,0.162,0.205,0.432,0.638,8.0,1.65,-0.17,2.04,-0.13%,-1.33,,,3B,1.0,2021-06-12,137,120,633745
20.0,20.0,65 (1),2021-06-13,SFG,@,WSN,"L,0-5",7-GF,1,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.184,0.225,0.474,0.699,9.0,0.13,0.009,0.16,0.01%,0.41,,,3B,,2021-06-13,137,120,633710
21.0,21.0,66,2021-06-14,SFG,,ARI,"W,5-2",CG,4,3,0,1,1,0,0,0,1,1.0,0,0,0,0.0,0,0.0,1,0,0.195,0.25,0.488,0.738,8.0,1.22,0.058,1.52,0.04%,0.75,,,3B,,2021-06-14,137,109,633734
22.0,22.0,67,2021-06-15,SFG,,ARI,"W,9-8",6-7,1,1,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.214,0.267,0.5,0.767,1.0,0.72,0.05,0.89,0.04%,0.91,,,PH,,2021-06-15,137,109,633679
23.0,23.0,68,2021-06-16,SFG,,ARI,"W,13-7",CG,5,5,0,1,1,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.213,0.26,0.489,0.749,7.0,0.45,0.057,0.53,0.04%,-0.33,,,3B,,2021-06-16,137,109,633645
24.0,24.0,69,2021-06-17,SFG,,ARI,"W,10-3",8-GF,1,1,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.229,0.275,0.5,0.775,9.0,0.01,0.0,0.01,0.00%,0.38,,,PH 3B,,2021-06-17,137,109,633622
25.0,25.0,70,2021-06-18,SFG,,PHI,"W,5-3",GS-6,2,2,1,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.24,0.283,0.5,0.783,8.0,1.43,0.14,1.65,0.10%,1.38,,,3B,,2021-06-18,137,143,633600
26.0,26.0,71,2021-06-19,SFG,,PHI,"L,6-13",CG,4,3,1,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.226,0.281,0.472,0.752,8.0,0.82,-0.011,0.9,-0.01%,-0.45,,,3B,,2021-06-19,137,143,633592
27.0,27.0,72,2021-06-20,SFG,,PHI,"W,11-2",6-7,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.222,0.276,0.463,0.739,9.0,0.14,-0.004,0.16,0.00%,-0.36,,,PH,,2021-06-20,137,143,633611
