Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,373,2021-04-01,CHC,,PIT,"L,3-5",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1,1.2,-0.058,1.22,-0.04%,-0.29,0.0,0.0,CF,,2021-04-01,112,134,634634,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,374,2021-04-03,CHC,,PIT,"W,5-1",8-9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,9,0.03,-0.001,0.03,0.00%,-0.11,0.0,0.0,PH,,2021-04-03,112,134,634643,2021,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0
3,375,2021-04-04,CHC,,PIT,"W,4-3",CG,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.444,0.667,1.111,1,0.56,0.125,0.62,0.08%,1.69,0.0,0.0,LF CF,,2021-04-04,112,134,634613,2021,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2.0
4,376,2021-04-05,CHC,,MIL,"W,5-3",CG,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.417,0.5,0.917,1,0.74,-0.018,0.81,-0.01%,-0.76,0.0,0.0,LF,,2021-04-05,112,158,634566,2021,0.167,0.444,0.833,1.278,0.0,0.0,1.0,4.0,2.0,0.167,0.444,0.833,1.278,0.0,0.0,1.0,4.0,2.0,0.167,0.444,0.833,1.278,0.0,0.0,1.0,4.0,2.0,0.167,0.444,0.833,1.278,0.0,0.0,1.0,4.0,2.0,0.167,0.444,0.833,1.278,0.0,0.0,1.0,4.0,2.0
5,377,2021-04-06,CHC,,MIL,"L,0-4",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.375,0.364,0.739,1,0.65,-0.01,0.71,-0.01%,-0.25,0.0,0.0,CF,,2021-04-06,112,158,634559,2021,0.125,0.417,0.625,1.042,0.0,0.0,1.0,4.0,3.0,0.125,0.417,0.625,1.042,0.0,0.0,1.0,4.0,3.0,0.125,0.417,0.625,1.042,0.0,0.0,1.0,4.0,3.0,0.2,0.5,1.0,1.5,0.0,0.0,1.0,4.0,2.0,0.125,0.417,0.625,1.042,0.0,0.0,1.0,4.0,3.0
6,378,2021-04-07,CHC,,MIL,"L,2-4",CG(10),5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.333,0.313,0.646,1,2.53,-0.226,2.78,-0.15%,-1.11,0.0,0.0,CF,,2021-04-07,112,158,634549,2021,0.091,0.375,0.455,0.83,0.0,0.0,1.0,4.0,4.0,0.091,0.375,0.455,0.83,0.0,0.0,1.0,4.0,4.0,0.091,0.375,0.455,0.83,0.0,0.0,1.0,4.0,4.0,0.143,0.455,0.714,1.169,0.0,0.0,1.0,4.0,2.0,0.091,0.375,0.455,0.83,0.0,0.0,1.0,4.0,4.0
7,379,2021-04-08,CHC,@,PIT,"W,4-2",8-GF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.318,0.294,0.612,9,0.17,-0.004,0.17,0.00%,-0.11,0.0,0.0,LF,,2021-04-08,112,134,634555,2021,0.125,0.333,0.375,0.708,0.0,0.0,1.0,5.0,6.0,0.125,0.333,0.375,0.708,0.0,0.0,1.0,5.0,6.0,0.154,0.353,0.462,0.814,0.0,0.0,1.0,5.0,5.0,0.1,0.25,0.1,0.35,0.0,0.0,0.0,1.0,4.0,0.125,0.333,0.375,0.708,0.0,0.0,1.0,5.0,6.0
8,380,2021-04-10,CHC,@,PIT,"L,2-8",CG,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.333,0.286,0.619,1,0.34,0.039,0.34,0.02%,0.07,0.0,0.0,CF,,2021-04-10,112,134,632195,2021,0.118,0.318,0.353,0.671,0.0,0.0,1.0,5.0,6.0,0.118,0.318,0.353,0.671,0.0,0.0,1.0,5.0,6.0,0.154,0.353,0.462,0.814,0.0,0.0,1.0,5.0,4.0,0.111,0.2,0.111,0.311,0.0,0.0,0.0,1.0,3.0,0.118,0.318,0.353,0.671,0.0,0.0,1.0,5.0,6.0
9,381,2021-04-11,CHC,@,PIT,"L,1-7",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.323,0.28,0.603,1,0.53,-0.009,0.53,-0.01%,-0.38,0.0,0.0,CF,,2021-04-11,112,134,632225,2021,0.143,0.333,0.333,0.667,0.0,0.0,1.0,6.0,8.0,0.143,0.333,0.333,0.667,0.0,0.0,1.0,6.0,8.0,0.133,0.278,0.133,0.411,0.0,0.0,0.0,2.0,6.0,0.2,0.273,0.2,0.473,0.0,0.0,0.0,2.0,4.0,0.143,0.333,0.333,0.667,0.0,0.0,1.0,6.0,8.0
10,382,2021-04-12,CHC,@,MIL,"L,3-6",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.314,0.25,0.564,1,0.6,-0.039,0.59,-0.02%,-0.12,0.0,0.0,CF,,2021-04-12,112,158,632221,2021,0.16,0.323,0.32,0.643,0.0,0.0,1.0,7.0,9.0,0.16,0.323,0.32,0.643,0.0,0.0,1.0,7.0,9.0,0.176,0.263,0.176,0.44,0.0,0.0,0.0,3.0,6.0,0.222,0.3,0.222,0.522,0.0,0.0,0.0,2.0,3.0,0.16,0.323,0.32,0.643,0.0,0.0,1.0,7.0,9.0
11,383,2021-04-13,CHC,@,MIL,"W,3-2",GS-8,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.308,0.25,0.558,1,1.42,-0.012,1.39,-0.01%,-0.39,0.0,0.0,LF CF,,2021-04-13,112,158,632194,2021,0.143,0.314,0.286,0.6,0.0,0.0,1.0,7.0,9.0,0.143,0.314,0.286,0.6,0.0,0.0,1.0,7.0,9.0,0.176,0.263,0.176,0.44,0.0,0.0,0.0,3.0,5.0,0.182,0.308,0.182,0.49,0.0,0.0,0.0,2.0,3.0,0.143,0.314,0.286,0.6,0.0,0.0,1.0,7.0,9.0
12,384,2021-04-14,CHC,@,MIL,"L,0-7",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.302,0.229,0.531,1,0.62,-0.062,0.64,-0.04%,-0.51,0.0,0.0,LF CF,,2021-04-14,112,158,634553,2021,0.156,0.308,0.281,0.589,0.0,0.0,1.0,8.0,10.0,0.172,0.314,0.31,0.625,0.0,0.0,1.0,8.0,9.0,0.188,0.278,0.188,0.465,0.0,0.0,0.0,3.0,4.0,0.182,0.25,0.182,0.432,0.0,0.0,0.0,2.0,2.0,0.156,0.308,0.281,0.589,0.0,0.0,1.0,8.0,10.0
13,385,2021-04-16,CHC,,ATL,"L,2-5",CG,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.333,0.237,0.57,1,0.97,-0.001,0.81,0.00%,0.18,0.0,0.0,CF,,2021-04-16,112,144,634548,2021,0.143,0.302,0.257,0.559,0.0,0.0,1.0,8.0,12.0,0.161,0.316,0.29,0.606,0.0,0.0,1.0,8.0,10.0,0.167,0.286,0.167,0.452,0.0,0.0,0.0,3.0,6.0,0.1,0.25,0.1,0.35,0.0,0.0,0.0,1.0,3.0,0.143,0.302,0.257,0.559,0.0,0.0,1.0,8.0,12.0
14,386,2021-04-17,CHC,,ATL,"W,13-4",CG,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.321,0.233,0.553,1,0.38,-0.051,0.31,-0.02%,-0.8,0.0,0.0,LF CF,,2021-04-17,112,144,634462,2021,0.158,0.333,0.263,0.596,0.0,0.0,1.0,9.0,12.0,0.156,0.308,0.156,0.464,0.0,0.0,0.0,5.0,10.0,0.176,0.333,0.176,0.51,0.0,0.0,0.0,3.0,4.0,0.2,0.385,0.2,0.585,0.0,0.0,0.0,2.0,3.0,0.158,0.333,0.263,0.596,0.0,0.0,1.0,9.0,12.0
15,387,2021-04-18,CHC,,ATL,"L,4-13",CG,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.31,0.229,0.54,1,0.44,-0.024,0.39,-0.01%,-0.61,0.0,0.0,CF,,2021-04-18,112,144,634506,2021,0.163,0.321,0.256,0.577,0.0,0.0,1.0,10.0,14.0,0.171,0.293,0.171,0.464,0.0,0.0,0.0,6.0,11.0,0.167,0.318,0.167,0.485,0.0,0.0,0.0,3.0,5.0,0.182,0.357,0.182,0.539,0.0,0.0,0.0,2.0,4.0,0.163,0.321,0.256,0.577,0.0,0.0,1.0,10.0,14.0
16,388,2021-04-20,CHC,,NYM,"W,3-1",CG,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.323,0.22,0.543,1,0.91,0.008,0.71,0.00%,0.26,0.0,0.0,LF CF,,2021-04-20,112,121,634411,2021,0.167,0.31,0.25,0.56,0.0,0.0,1.0,11.0,16.0,0.189,0.286,0.189,0.475,0.0,0.0,0.0,7.0,12.0,0.2,0.304,0.2,0.504,0.0,0.0,0.0,4.0,7.0,0.231,0.333,0.231,0.564,0.0,0.0,0.0,3.0,4.0,0.167,0.31,0.25,0.56,0.0,0.0,1.0,11.0,16.0
17,389,2021-04-21,CHC,,NYM,"W,16-4",CG,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.338,0.222,0.56,1,0.36,-0.022,0.32,-0.01%,0.21,0.0,0.0,LF,,2021-04-21,112,121,634453,2021,0.16,0.323,0.24,0.563,0.0,0.0,1.0,11.0,17.0,0.176,0.317,0.176,0.494,0.0,0.0,0.0,6.0,11.0,0.167,0.348,0.167,0.514,0.0,0.0,0.0,3.0,7.0,0.167,0.286,0.167,0.452,0.0,0.0,0.0,2.0,5.0,0.16,0.323,0.24,0.563,0.0,0.0,1.0,11.0,17.0
18,390,2021-04-22,CHC,,NYM,"W,4-3",CG(10),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.319,0.207,0.526,1,1.71,-0.22,1.52,-0.12%,-1.34,0.0,0.0,LF,,2021-04-22,112,121,634419,2021,0.167,0.338,0.241,0.579,0.0,0.0,1.0,12.0,19.0,0.189,0.348,0.189,0.537,0.0,0.0,0.0,7.0,13.0,0.211,0.4,0.211,0.611,0.0,0.0,0.0,4.0,7.0,0.182,0.4,0.182,0.582,0.0,0.0,0.0,2.0,5.0,0.167,0.338,0.241,0.579,0.0,0.0,1.0,12.0,19.0
