Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,55,30 (29),2021-05-07,CIN,@,CLE,"W,3-0",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.06,0.020,.98,0.01%,0.40,,,LF,,2021-05-07,113,114,634203
2,56,31,2021-05-08,CIN,@,CLE,"L,2-9",7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,3,.07,-0.002,.07,0.00%,-0.37,,,RF,,2021-05-08,113,114,634187
3,57,32,2021-05-10,CIN,@,PIT,"W,14-1",7-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,2,.00,0.000,.00,0.00%,-0.58,,,LF,,2021-05-10,113,134,634152
4,58,33,2021-05-11,CIN,@,PIT,"L,2-7",5-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.79,-0.020,.79,-0.01%,-0.16,,,PH,,2021-05-11,113,134,634174
5,59,34,2021-05-12,CIN,@,PIT,"W,5-1",6-8,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,5,3.16,-0.151,3.08,-0.09%,-0.92,,,PH CF,,2021-05-12,113,134,634137
6,60,35,2021-05-13,CIN,@,COL,"L,8-13",3-GF,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.083,.083,.083,.167,1,.36,-0.033,.35,-0.02%,-0.47,,,PH CF,,2021-05-13,113,115,634191
7,61,36,2021-05-14,CIN,@,COL,"L,6-9",CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.188,.188,.188,.375,7,.65,-0.024,.62,-0.01%,0.04,,,LF,,2021-05-14,113,115,634121
8,62,37,2021-05-15,CIN,@,COL,"W,6-5",8-GF(12),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.176,.222,.176,.399,9,2.38,-0.080,2.22,-0.05%,-0.32,,,CF,,2021-05-15,113,115,634148
9,63,38,2021-05-16,CIN,@,COL,"W,7-6",CG,4,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,.286,.318,.286,.604,6,1.17,0.177,1.20,0.11%,1.78,,,LF,,2021-05-16,113,115,634098
10,64,39,2021-05-17,CIN,,SFG,"L,3-6",5-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.273,.304,.273,.577,9,.83,-0.022,.90,-0.01%,-0.26,,,PH,,2021-05-17,113,137,634070
11,65,40,2021-05-18,CIN,,SFG,"L,2-4",5-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.261,.292,.261,.553,9,.90,-0.023,.90,-0.01%,-0.18,,,PH,,2021-05-18,113,137,634058
12,66,41,2021-05-19,CIN,,SFG,"L,0-4",CG,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.240,.296,.240,.536,7,1.77,-0.063,1.66,-0.04%,-0.28,,,CF,,2021-05-19,113,137,634061
13,67,42,2021-05-20,CIN,,SFG,"L,4-19",5-GF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.214,.267,.214,.481,9,.01,0.000,.01,0.00%,-0.02,,,PH LF,,2021-05-20,113,137,634020
14,68,45 (2),2021-05-23,CIN,,MIL,"L,4-9",5-6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.241,.290,.276,.566,9,.83,0.051,.71,0.03%,0.64,,,PH,,2021-05-23,113,158,633989
