Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,1,119 (118),2023-08-14,SFG,,TBR,"L,2-10",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.000,.250,.000,.250,2,.87,-0.037,1.07,-0.03%,-0.72,2.00,3.00,CF,,2023-08-14,137,139,716999
2,2,120,2023-08-15,SFG,,TBR,"W,7-0",CG,4,4,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.286,.375,.286,.661,2,.54,-0.030,.64,-0.02%,0.11,8.00,9.20,CF,,2023-08-15,137,139,716989
3,3,121,2023-08-16,SFG,,TBR,"L,1-6",GS-7,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.300,.364,.300,.664,1,.60,-0.020,.69,-0.01%,-0.35,3.00,3.00,CF,,2023-08-16,137,139,716975
4,4,122,2023-08-18,SFG,@,ATL,"L,0-4",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.214,.267,.214,.481,2,.72,-0.071,.81,-0.05%,-0.92,0.00,0.00,CF,,2023-08-18,137,144,716949
5,5,123,2023-08-19,SFG,@,ATL,"L,5-6",GS-7,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.176,.222,.176,.399,2,.83,-0.065,.99,-0.05%,-0.69,0.00,0.00,CF,,2023-08-19,137,144,716934
6,6,124,2023-08-20,SFG,@,ATL,"W,4-3",8-9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.176,.263,.176,.440,6,.96,0.035,1.08,0.02%,0.40,2.00,3.00,PH CF,,2023-08-20,137,144,716927
7,7,125,2023-08-21,SFG,@,PHI,"L,4-10",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.143,.217,.143,.360,8,.77,-0.091,1.04,-0.07%,-2.50,0.00,0.00,CF,,2023-08-21,137,143,716911
8,8,126,2023-08-22,SFG,@,PHI,"L,3-4",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.160,.222,.160,.382,8,1.02,-0.088,1.36,-0.07%,-0.82,3.00,3.00,LF CF,,2023-08-22,137,143,716899
9,9,127,2023-08-23,SFG,@,PHI,"W,8-6",CG(10),5,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.214,.313,.214,.527,8,1.22,0.202,1.59,0.16%,1.46,16.00,21.60,LF CF,,2023-08-23,137,143,716879
10,10,128,2023-08-25,SFG,,ATL,"L,1-5",CG,3,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.267,.371,.267,.638,8,.59,0.073,.69,0.05%,0.78,8.00,9.00,CF,,2023-08-25,137,144,716852
11,11,129,2023-08-26,SFG,,ATL,"L,3-7",7-GF,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.281,.378,.281,.660,9,.62,-0.035,.70,-0.02%,0.76,5.00,6.50,PH CF,,2023-08-26,137,144,716848
12,12,130,2023-08-27,SFG,,ATL,"W,8-5",6-GF,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.273,.385,.273,.657,7,.48,0.029,.49,0.02%,0.28,4.00,6.20,PH CF,,2023-08-27,137,144,716819
13,13,131,2023-08-28,SFG,,CIN,"W,4-1",4-GF,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,.294,.415,.324,.738,1,.50,0.057,.63,0.04%,1.39,9.00,12.50,PH CF,,2023-08-28,137,113,716823
14,14,133 (1),2023-08-30,SFG,,CIN,"L,1-4",CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.263,.378,.289,.667,8,1.11,0.025,1.55,0.02%,-0.21,0.00,0.00,CF,,2023-08-30,137,113,716789
15,15,134,2023-08-31,SFG,@,SDP,"W,7-2",CG,4,4,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.262,.367,.286,.653,7,.53,0.014,.62,0.01%,0.10,7.00,9.70,LF CF,,2023-08-31,137,135,716777
16,16,135,2023-09-01,SFG,@,SDP,"L,3-7",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.239,.340,.261,.600,8,1.14,-0.116,1.41,-0.09%,-1.91,0.00,0.00,CF,,2023-09-01,137,135,716761
17,17,136,2023-09-02,SFG,@,SDP,"L,1-6",CG,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.245,.351,.265,.616,9,.49,-0.005,.59,0.00%,0.20,5.00,6.00,LF,,2023-09-02,137,135,716743
18,18,137,2023-09-03,SFG,@,SDP,"L,0-4",CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.231,.333,.250,.583,9,.69,-0.054,.83,-0.04%,-0.82,0.00,0.00,CF,,2023-09-03,137,135,716728
19,19,138,2023-09-04,SFG,@,CHC,"L,0-5",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.226,.328,.245,.573,1,.18,-0.005,.24,0.00%,-0.26,0.00,0.00,PH,,2023-09-04,137,112,716723
20,20,139,2023-09-05,SFG,@,CHC,"L,8-11",GS-8,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.232,.328,.250,.578,8,.90,0.055,1.04,0.04%,0.53,5.00,6.50,CF,,2023-09-05,137,112,716708
