Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,77,2021-06-08,SEA,@,DET,"L,3-5",CG,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.5,0.75,6,1.28,-0.095,1.17,-0.05%,-0.53,0.0,0.0,2B,,2021-06-08,136,116,633822,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,78,2021-06-09,SEA,@,DET,"W,9-6",CG(11),5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.333,0.556,7,1.85,-0.143,1.38,-0.06%,-0.98,0.0,0.0,2B,,2021-06-09,136,116,633759,2021,0.25,0.25,0.75,1.0,0.0,0.0,1.0,2.0,0.0,0.25,0.25,0.75,1.0,0.0,0.0,1.0,2.0,0.0,0.25,0.25,0.75,1.0,0.0,0.0,1.0,2.0,0.0
3,79,2021-06-11,SEA,@,CLE,"L,0-7",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.25,0.417,6,1.0,-0.077,0.8,-0.04%,-1.0,0.0,0.0,2B,,2021-06-11,136,114,633743,2021,0.222,0.222,0.444,0.667,0.0,0.0,1.0,3.0,1.0,0.222,0.222,0.444,0.667,0.0,0.0,1.0,3.0,1.0,0.222,0.222,0.444,0.667,0.0,0.0,1.0,3.0,1.0
4,80,2021-06-13,SEA,@,CLE,"W,6-2",GS-9,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.176,0.188,0.364,7,0.52,-0.011,0.32,0.00%,-0.99,0.0,0.0,LF,,2021-06-13,136,114,633690,2021,0.167,0.167,0.333,0.5,0.0,0.0,1.0,3.0,2.0,0.167,0.167,0.333,0.5,0.0,0.0,1.0,3.0,2.0,0.167,0.167,0.333,0.5,0.0,0.0,1.0,3.0,2.0
5,81,2021-06-14,SEA,,MIN,"W,4-3",GS-9,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.19,0.2,0.39,8,1.07,-0.066,0.65,-0.02%,-0.29,0.0,0.0,LF,,2021-06-14,136,142,633716,2021,0.125,0.176,0.25,0.426,0.0,0.0,1.0,3.0,3.0,0.125,0.176,0.25,0.426,0.0,0.0,1.0,3.0,3.0,0.125,0.176,0.25,0.426,0.0,0.0,1.0,3.0,3.0
6,82,2021-06-15,SEA,,MIN,"W,10-0",CG,4.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.24,0.333,0.573,9,0.49,0.142,0.32,0.06%,2.33,0.0,0.0,LF,,2021-06-15,136,142,633626,2021,0.15,0.19,0.25,0.44,0.0,0.0,1.0,4.0,5.0,0.15,0.19,0.25,0.44,0.0,0.0,1.0,4.0,5.0,0.15,0.19,0.25,0.44,0.0,0.0,1.0,4.0,5.0
7,83,2021-06-16,SEA,,MIN,"L,2-7",CG,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.25,0.333,0.583,7,0.47,-0.018,0.32,-0.01%,0.41,0.0,0.0,2B,,2021-06-16,136,142,633658,2021,0.208,0.24,0.417,0.657,0.0,0.0,2.0,8.0,7.0,0.2,0.238,0.35,0.588,0.0,0.0,1.0,6.0,7.0,0.208,0.24,0.417,0.657,0.0,0.0,2.0,8.0,7.0
8,84,2021-06-17,SEA,,TBR,"W,6-5",CG,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.281,0.419,0.701,8,3.02,0.453,1.79,0.16%,1.44,0.0,0.0,LF,,2021-06-17,136,139,633697,2021,0.222,0.25,0.407,0.657,0.0,0.0,2.0,9.0,7.0,0.222,0.263,0.389,0.652,0.0,0.0,1.0,6.0,6.0,0.222,0.25,0.407,0.657,0.0,0.0,2.0,9.0,7.0
9,85,2021-06-18,SEA,,TBR,"W,5-1",GS-9,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.265,0.306,0.412,0.717,7,0.69,0.087,0.44,0.03%,0.44,0.0,0.0,LF,,2021-06-18,136,139,633615,2021,0.258,0.281,0.548,0.83,0.0,0.0,4.0,13.0,8.0,0.316,0.35,0.684,1.034,0.0,0.0,3.0,10.0,6.0,0.258,0.281,0.548,0.83,0.0,0.0,4.0,13.0,8.0
10,86,2021-06-19,SEA,,TBR,"W,6-5",GS-9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.282,0.378,0.66,9,1.35,-0.132,0.98,-0.06%,-1.61,0.0,0.0,LF,,2021-06-19,136,139,633661,2021,0.265,0.306,0.529,0.835,0.0,0.0,4.0,14.0,9.0,0.389,0.421,0.778,1.199,0.0,0.0,3.0,11.0,6.0,0.265,0.306,0.529,0.835,0.0,0.0,4.0,14.0,9.0
