Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,13,2021-04-12,ARI,,OAK,"L,5-9",5-6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,9,0.51,0.022,0.4,0.01%,0.26,0.0,0.0,PH,,2021-04-12,109,133,632231,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,14,2021-04-15,ARI,@,WSN,"W,11-6",GS-6,4.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,2.0,2.8,8,0.76,0.167,0.56,0.07%,3.04,0.0,0.0,LF,,2021-04-15,109,120,634481,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0
3,15,2021-04-17,ARI,@,WSN,"L,2-6",5-5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.333,2.0,9,0.89,-0.022,0.66,-0.01%,-0.23,0.0,0.0,PH,,2021-04-17,109,120,634507,2021,0.5,0.8,2.5,3.3,0.0,0.0,1.0,4.0,0.0,0.5,0.8,2.5,3.3,0.0,0.0,1.0,4.0,0.0,0.5,0.8,2.5,3.3,0.0,0.0,1.0,4.0,0.0,0.5,0.8,2.5,3.3,0.0,0.0,1.0,4.0,0.0,0.5,0.8,2.5,3.3,0.0,0.0,1.0,4.0,0.0
4,16,2021-04-20,ARI,@,CIN,"W,5-4",7-8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.714,2.0,2.714,9,2.17,0.233,1.57,0.10%,1.0,0.0,0.0,2B,,2021-04-20,109,113,634408,2021,0.333,0.667,1.667,2.333,0.0,0.0,1.0,4.0,1.0,0.333,0.667,1.667,2.333,0.0,0.0,1.0,4.0,1.0,0.333,0.667,1.667,2.333,0.0,0.0,1.0,4.0,1.0,0.333,0.667,1.667,2.333,0.0,0.0,1.0,4.0,1.0,0.333,0.667,1.667,2.333,0.0,0.0,1.0,4.0,1.0
5,17,2021-04-21,ARI,@,CIN,"W,8-5",6-6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,2.0,2.75,9,1.66,0.068,1.3,0.03%,0.62,0.0,0.0,PH,,2021-04-21,109,113,634408,2021,0.5,0.714,2.5,3.214,0.0,0.0,2.0,8.0,1.0,0.5,0.714,2.5,3.214,0.0,0.0,2.0,8.0,1.0,0.5,0.714,2.5,3.214,0.0,0.0,2.0,8.0,1.0,0.5,0.667,2.5,3.167,0.0,0.0,2.0,8.0,1.0,0.5,0.714,2.5,3.214,0.0,0.0,2.0,8.0,1.0
6,18,2021-04-22,ARI,@,CIN,"W,14-11",7-7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.778,2.0,2.778,9,1.88,0.039,1.55,0.02%,0.38,0.0,0.0,PH,,2021-04-22,109,113,634514,2021,0.5,0.75,2.5,3.25,0.0,0.0,2.0,8.0,1.0,0.5,0.75,2.5,3.25,0.0,0.0,2.0,8.0,1.0,0.5,0.75,2.5,3.25,0.0,0.0,2.0,8.0,1.0,0.5,0.667,2.5,3.167,0.0,0.0,1.0,4.0,1.0,0.5,0.75,2.5,3.25,0.0,0.0,2.0,8.0,1.0
7,19,2021-04-23,ARI,@,ATL,"L,4-5",7-7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,1.6,2.3,9,3.92,-0.118,3.59,-0.07%,-0.62,0.0,0.0,PH,,2021-04-23,109,144,634415,2021,0.5,0.778,2.5,3.278,0.0,0.0,2.0,8.0,1.0,0.5,0.778,2.5,3.278,0.0,0.0,2.0,8.0,1.0,0.5,0.75,2.5,3.25,0.0,0.0,2.0,8.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,4.0,0.0,0.5,0.778,2.5,3.278,0.0,0.0,2.0,8.0,1.0
8,20,2021-04-27,ARI,,SDP,"W,5-1",7-8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.636,1.333,1.97,9,0.08,-0.002,0.08,0.00%,-0.16,0.0,0.0,PH,,2021-04-27,109,135,634364,2021,0.4,0.7,2.0,2.7,0.0,0.0,2.0,8.0,2.0,0.4,0.7,2.0,2.7,0.0,0.0,2.0,8.0,2.0,0.333,0.6,1.667,2.267,0.0,0.0,1.0,4.0,2.0,0.0,0.667,0.0,0.667,0.0,0.0,0.0,0.0,1.0,0.4,0.7,2.0,2.7,0.0,0.0,2.0,8.0,2.0
9,21,2021-04-28,ARI,,SDP,"L,3-12",9-GF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.636,1.333,1.97,9,,,,,,0.0,0.0,3B,,2021-04-28,109,135,634322,2021,0.333,0.636,1.667,2.303,0.0,0.0,2.0,8.0,3.0,0.333,0.636,1.667,2.303,0.0,0.0,2.0,8.0,3.0,0.333,0.6,1.667,2.267,0.0,0.0,1.0,4.0,2.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.0,2.0,0.333,0.636,1.667,2.303,0.0,0.0,2.0,8.0,3.0
10,22,2021-04-29,ARI,,COL,"W,5-3",6-7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.583,1.143,1.726,9,0.98,-0.024,0.98,-0.02%,-0.16,0.0,0.0,PH,,2021-04-29,109,115,634385,2021,0.333,0.636,1.667,2.303,0.0,0.0,2.0,8.0,3.0,0.333,0.636,1.667,2.303,0.0,0.0,2.0,8.0,3.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333,0.636,1.667,2.303,0.0,0.0,2.0,8.0,3.0
