Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,1,63 (62),2021-06-09,SEA,@,DET,"W,9-6",CG(11),5,5,2,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,.200,.200,.200,.400,8,1.79,0.123,1.33,0.06%,0.93,,,RF,,2021-06-09,136,116,633759
2,2,65 (1),2021-06-11,SEA,@,CLE,"L,0-7",CG,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.125,.125,.125,.250,8,.30,-0.023,.24,-0.01%,-0.50,,,CF,,2021-06-11,136,114,633743
3,3,94 (28),2021-07-18,SEA,@,LAA,"W,7-4",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.125,.125,.125,.250,9,,,,,,,,LF,,2021-07-18,136,108,633284
4,4,95,2021-07-20,SEA,@,COL,"W,6-4",8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.111,.111,.222,9,.19,-0.005,.20,0.00%,-0.26,,,PH LF,,2021-07-20,136,115,633245
1,5,59 (58),2022-06-09,LAA,,BOS,"W,5-2",CG,4,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,.000,.500,.000,.500,6,1.13,0.031,.75,0.01%,0.13,6.00,9.20,LF RF,,2022-06-09,108,111,663413
2,6,93 (33),2022-07-22,LAA,@,ATL,"L,1-8",7-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.400,.000,.400,7,.03,-0.001,.00,0.00%,-0.24,0.00,0.00,LF,,2022-07-22,108,144,661504
3,7,94,2022-07-23,LAA,@,ATL,"L,2-7",CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.000,.222,.000,.222,6,.67,-0.092,.03,0.00%,-1.49,0.00,0.00,LF RF,,2022-07-23,108,144,661503
4,8,95,2022-07-24,LAA,@,ATL,"W,9-1",8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.222,.000,.222,2,,,,,,0.00,0.00,PR RF,,2022-07-24,108,144,661502
5,9,96,2022-07-25,LAA,@,KCR,"L,0-7",8-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.200,.000,.200,9,.26,-0.006,.01,0.00%,-0.23,0.00,0.00,PH,,2022-07-25,108,118,662655
6,10,101 (4),2022-07-30,LAA,,TEX,"W,9-7",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.200,.000,.200,9,,,,,,0.00,0.00,RF,,2022-07-30,108,140,663378
7,11,102,2022-07-31,LAA,,TEX,"L,2-5",CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.091,.286,.091,.377,7,1.22,0.041,.05,0.00%,0.70,5.00,6.00,LF RF,,2022-07-31,108,140,663377
8,12,103,2022-08-02,LAA,,OAK,"W,3-1",7-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.091,.286,.091,.377,7,,,,,,0.00,0.00,LF,,2022-08-02,108,133,663376
