Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,1232,19 (18),2021-04-22,PIT,@,DET,"W,4-2",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,6,1.02,-0.106,.92,-0.06%,-1.17,,,DH,,2021-04-22,134,116,634492
2,1233,20,2021-04-23,PIT,@,MIN,"L,0-2",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,6,1.32,-0.099,1.25,-0.06%,-0.78,,,1B,,2021-04-23,134,142,634434
3,1234,21,2021-04-24,PIT,@,MIN,"W,6-2",CG,4,3,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,.000,.091,.000,.091,7,.54,0.073,.50,0.04%,0.83,,,DH,,2021-04-24,134,142,634467
4,1235,22,2021-04-25,PIT,@,MIN,"W,6-2",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.067,.000,.067,6,.77,-0.084,.73,-0.05%,-1.06,,,DH,,2021-04-25,134,142,634349
5,1236,24 (1),2021-04-28,PIT,,KCR,"L,6-9",CG,5,3,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,.059,.200,.118,.318,4,1.24,0.182,1.28,0.11%,1.63,,,1B 3B,,2021-04-28,134,118,634315
6,1237,25,2021-04-30,PIT,,STL,"L,3-7",6-7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.059,.238,.118,.356,9,1.29,0.020,1.50,0.01%,0.14,,,PH,,2021-04-30,134,138,634325
7,1238,26,2021-05-01,PIT,,STL,"L,5-12",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.056,.227,.111,.338,9,.04,-0.001,.04,0.00%,-0.24,,,PH,,2021-05-01,134,138,634284
8,1239,27,2021-05-02,PIT,,STL,"L,0-3",CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.048,.231,.095,.326,4,.94,-0.024,.92,-0.01%,-0.32,,,3B,,2021-05-02,134,138,634260
9,1240,29 (1),2021-05-04,PIT,@,SDP,"W,2-1",9-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.045,.222,.091,.313,9,.46,-0.011,.38,-0.01%,-0.15,,,PH,,2021-05-04,134,135,634313
10,1241,30,2021-05-05,PIT,@,SDP,"L,2-4",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.043,.214,.087,.301,7,.90,-0.022,.79,-0.01%,-0.15,,,PH,,2021-05-05,134,135,634227
11,1242,31,2021-05-07,PIT,@,CHC,"L,2-3",CG,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.037,.188,.074,.262,7,2.13,-0.267,1.95,-0.15%,-1.88,,,3B,,2021-05-07,134,112,634216
12,1243,32,2021-05-08,PIT,@,CHC,"L,2-3",1-GF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.032,.167,.065,.231,4,1.69,-0.179,1.34,-0.09%,-1.00,,,1B,,2021-05-08,134,112,634212
13,1244,33,2021-05-09,PIT,@,CHC,"W,6-5",CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.086,.200,.114,.314,7,.41,0.050,.31,0.02%,1.14,,,1B,,2021-05-09,134,112,634237
