Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,1,2022-07-14,KCR,@,TOR,"W,3-1",CG,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.25,7,1.39,-0.027,0.07,0.00%,-0.1,14.0,18.7,CF,,2022-07-14,118,141,661720,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,2,2022-07-15,KCR,@,TOR,"L,1-8",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.25,0.571,0.821,7,0.58,-0.022,0.05,0.00%,-0.23,2.0,3.0,CF,,2022-07-15,118,141,661719,2022,0.25,0.25,1.25,1.5,0.0,0.0,1.0,4.0,1.0,0.25,0.25,1.25,1.5,0.0,0.0,1.0,4.0,1.0,0.25,0.25,1.25,1.5,0.0,0.0,1.0,4.0,1.0,0.25,0.25,1.25,1.5,0.0,0.0,1.0,4.0,1.0,0.25,0.25,1.25,1.5,0.0,0.0,1.0,4.0,1.0
3,3,2022-07-16,KCR,@,TOR,"L,5-6",CG(10),4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.111,0.25,0.444,0.694,6,1.11,0.008,0.06,0.00%,-0.01,4.0,6.5,CF,,2022-07-16,118,141,661718,2022,0.143,0.25,0.714,0.964,0.0,0.0,1.0,4.0,3.0,0.143,0.25,0.714,0.964,0.0,0.0,1.0,4.0,3.0,0.143,0.25,0.714,0.964,0.0,0.0,1.0,4.0,3.0,0.143,0.25,0.714,0.964,0.0,0.0,1.0,4.0,3.0,0.143,0.25,0.714,0.964,0.0,0.0,1.0,4.0,3.0
4,4,2022-07-17,KCR,@,TOR,"L,2-4",CG,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.267,0.417,0.683,6,1.57,-0.063,0.05,0.00%,-0.52,3.0,3.0,CF,,2022-07-17,118,141,661717,2022,0.111,0.25,0.556,0.806,0.0,0.0,1.0,4.0,4.0,0.111,0.25,0.556,0.806,0.0,0.0,1.0,4.0,4.0,0.111,0.25,0.556,0.806,0.0,0.0,1.0,4.0,4.0,0.111,0.25,0.556,0.806,0.0,0.0,1.0,4.0,4.0,0.111,0.25,0.556,0.806,0.0,0.0,1.0,4.0,4.0
5,5,2022-08-04,KCR,,BOS,"W,7-3",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.188,0.263,0.375,0.638,8,0.62,-0.043,0.0,0.00%,-1.06,3.0,3.0,RF,,2022-08-04,118,111,662651,2022,0.167,0.267,0.5,0.767,0.0,0.0,1.0,5.0,6.0,0.167,0.267,0.5,0.767,0.0,0.0,1.0,5.0,6.0,0.167,0.267,0.5,0.767,0.0,0.0,1.0,5.0,6.0,0.125,0.273,0.125,0.398,0.0,0.0,0.0,1.0,5.0,0.167,0.267,0.5,0.767,0.0,0.0,1.0,5.0,6.0
6,6,2022-08-05,KCR,,BOS,"L,4-7",CG,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.261,0.333,0.594,7,1.32,-0.001,0.01,0.00%,-0.27,4.0,6.5,RF,,2022-08-05,118,111,662650,2022,0.188,0.263,0.438,0.701,0.0,0.0,1.0,6.0,6.0,0.188,0.263,0.438,0.701,0.0,0.0,1.0,6.0,6.0,0.188,0.263,0.438,0.701,0.0,0.0,1.0,6.0,6.0,0.222,0.273,0.222,0.495,0.0,0.0,0.0,2.0,3.0,0.188,0.263,0.438,0.701,0.0,0.0,1.0,6.0,6.0
7,7,2022-08-07,KCR,,BOS,"W,13-5",CG,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.333,0.524,0.857,8,0.67,0.095,0.0,0.00%,2.69,21.0,27.6,RF,,2022-08-07,118,111,662648,2022,0.167,0.261,0.389,0.65,0.0,0.0,1.0,6.0,7.0,0.167,0.261,0.389,0.65,0.0,0.0,1.0,6.0,7.0,0.143,0.263,0.143,0.406,0.0,0.0,0.0,2.0,6.0,0.222,0.273,0.222,0.495,0.0,0.0,0.0,2.0,3.0,0.167,0.261,0.389,0.65,0.0,0.0,1.0,6.0,7.0
8,8,2022-08-09,KCR,,CHW,"W,4-2",8-GF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.333,0.524,0.857,1,,,,,,0.0,0.0,RF,1.0,2022-08-09,118,145,662647,2022,0.238,0.333,0.667,1.0,0.0,0.0,3.0,11.0,7.0,0.238,0.333,0.667,1.0,0.0,0.0,3.0,11.0,7.0,0.286,0.368,0.643,1.011,0.0,0.0,2.0,7.0,4.0,0.333,0.417,0.889,1.306,0.0,0.0,2.0,6.0,1.0,0.238,0.333,0.667,1.0,0.0,0.0,3.0,11.0,7.0
9,9,2022-08-09,KCR,,CHW,"L,2-3",CG,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.333,0.5,0.833,9,0.97,-0.051,0.0,0.00%,-0.2,3.0,3.0,RF,2.0,2022-08-09,118,145,662779,2022,0.238,0.333,0.667,1.0,0.0,0.0,3.0,11.0,7.0,0.238,0.333,0.667,1.0,0.0,0.0,3.0,11.0,7.0,0.333,0.4,0.75,1.15,0.0,0.0,2.0,7.0,3.0,0.4,0.5,1.4,1.9,0.0,0.0,2.0,5.0,1.0,0.238,0.333,0.667,1.0,0.0,0.0,3.0,11.0,7.0
10,10,2022-08-10,KCR,,CHW,"W,8-3",8-GF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.333,0.5,0.833,5,,0.0,,0.00%,0.0,2.0,3.2,PR RF,,2022-08-10,118,145,662639,2022,0.25,0.333,0.625,0.958,0.0,0.0,3.0,12.0,8.0,0.25,0.333,0.625,0.958,0.0,0.0,3.0,12.0,8.0,0.333,0.4,0.75,1.15,0.0,0.0,2.0,7.0,2.0,0.5,0.571,1.333,1.905,0.0,0.0,2.0,6.0,1.0,0.25,0.333,0.625,0.958,0.0,0.0,3.0,12.0,8.0
