Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,128,26 (25),2021-04-28,SDP,@,ARI,"W,12-3",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.00,0.000,.00,0.00%,-0.23,,,PH 2B,,2021-04-28,135,109,634322
2,129,28 (1),2021-05-01,SDP,,SFG,"W,6-2",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,8,.90,-0.066,1.18,-0.05%,-0.92,,,C,,2021-05-01,135,137,634316
3,130,30 (1),2021-05-03,SDP,,PIT,"W,2-0",CG,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,.167,.286,.333,.619,7,1.06,0.104,1.18,0.07%,0.98,,,C,,2021-05-03,135,134,634243
4,131,31,2021-05-04,SDP,,PIT,"L,1-2",CG,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.200,.273,.300,.573,7,1.51,0.026,1.73,0.02%,0.32,,,C,,2021-05-04,135,134,634313
5,132,33 (1),2021-05-07,SDP,@,SFG,"L,4-5",GS-6,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.182,.357,.273,.630,7,.96,0.030,1.34,0.03%,0.25,,,C,,2021-05-07,135,137,634240
6,133,34,2021-05-08,SDP,@,SFG,"L,1-7",CG,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.133,.278,.200,.478,8,.81,-0.059,1.12,-0.05%,-0.83,,,C,,2021-05-08,135,137,634178
7,134,35,2021-05-09,SDP,@,SFG,"W,11-1",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.133,.278,.200,.478,4,,,,,,,,2B,,2021-05-09,135,137,634185
8,135,36,2021-05-11,SDP,@,COL,"W,8-1",CG,5,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.111,.261,.167,.428,7,.79,0.027,.94,0.02%,-0.50,,,C,,2021-05-11,135,115,634149
9,136,37,2021-05-12,SDP,@,COL,"W,5-3",5-GF(7),2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.105,.280,.158,.438,9,1.62,0.054,1.95,0.04%,0.23,,,PH 2B,1.0,2021-05-12,135,115,634208
10,137,38,2021-05-12,SDP,@,COL,"L,2-3",CG(8),4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.174,.310,.217,.528,5,3.30,-0.273,4.07,-0.20%,-0.99,,,C,2.0,2021-05-12,135,115,634155
11,138,39,2021-05-14,SDP,,STL,"W,5-4",CG,4,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,.167,.364,.208,.572,6,.68,0.068,.79,0.05%,1.26,,,C,,2021-05-14,135,138,634132
12,139,40,2021-05-15,SDP,,STL,"W,13-3",CG,5,5,1,3,1,0,1,6,0,0,0,0,0,0,0,0,0,0,.241,.395,.414,.809,5,.27,0.067,.34,0.05%,4.59,,,1B,,2021-05-15,135,138,634143
13,140,41,2021-05-16,SDP,,STL,"W,5-3",CG,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.250,.405,.406,.811,5,1.19,0.073,1.59,0.06%,0.74,,,C,,2021-05-16,135,138,634090
14,141,43 (1),2021-05-18,SDP,,COL,"W,2-1",CG(10),4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.391,.389,.780,4,1.49,-0.117,1.87,-0.09%,-0.67,,,C,,2021-05-18,135,115,634065
15,142,45 (1),2021-05-21,SDP,,SEA,"W,16-1",CG,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.225,.373,.350,.723,6,.20,0.019,.25,0.01%,-0.44,,,C,,2021-05-21,135,136,634019
16,143,46,2021-05-22,SDP,,SEA,"W,6-4",CG,4,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,.238,.400,.357,.757,6,.40,0.063,.49,0.05%,0.67,,,C,,2021-05-22,135,136,633991
17,144,47,2021-05-23,SDP,,SEA,"W,9-2",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.238,.400,.357,.757,4,,,,,,,,2B,,2021-05-23,135,136,633996
