Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,25,4 (3),2021-04-05,SEA,,CHW,"L,0-6",CG,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,8,0.87,-0.088,0.83,-0.05%,-1.29,,,CF,,2021-04-05,136,145,634551
2,26,6 (1),2021-04-07,SEA,,CHW,"W,8-4",CG,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,8,1.46,-0.175,1.25,-0.09%,-1.48,,,RF,,2021-04-07,136,145,634592
3,27,7,2021-04-08,SEA,@,MIN,"L,2-10",CG,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,8,0.75,-0.043,0.71,-0.03%,-0.8,,,LF,,2021-04-08,136,142,634550
4,28,8,2021-04-10,SEA,@,MIN,"W,4-3",GS-8,3,3,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.067,0.067,0.067,0.133,8,1.07,-0.031,0.98,-0.02%,-0.21,,,LF,,2021-04-10,136,142,632205
5,29,9,2021-04-11,SEA,@,MIN,"W,8-6",8-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.063,0.063,0.063,0.125,9,1.04,-0.027,1.04,-0.02%,-0.11,,,PH LF,,2021-04-11,136,142,632215
6,30,11 (1),2021-04-13,SEA,@,BAL,"L,6-7",CG(7),3,3,2,2,0,0,1,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.158,0.158,0.316,0.474,9,1.71,0.344,1.81,0.22%,1.63,,,LF,2.0,2021-04-13,136,110,632224
7,31,12,2021-04-15,SEA,@,BAL,"W,4-2",GS-6,3,3,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.182,0.182,0.318,0.5,9,0.81,-0.012,0.83,-0.01%,-0.28,,,LF,1.0,2021-04-15,136,110,634571
8,32,14 (1),2021-04-16,SEA,,HOU,"W,6-5",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.182,0.182,0.318,0.5,4,,,,,,,,LF,,2021-04-16,136,117,634517
9,33,15,2021-04-17,SEA,,HOU,"L,0-1",CG,3,3,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.16,0.16,0.28,0.44,9,1.38,-0.103,1.71,-0.08%,-0.63,,,CF,,2021-04-17,136,117,634447
10,34,17 (1),2021-04-19,SEA,,LAD,"W,4-3",6-GF,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.154,0.154,0.269,0.423,2,0.53,-0.013,0.58,-0.01%,-0.23,,,2B,,2021-04-19,136,119,634421
11,35,19 (1),2021-04-22,SEA,@,BOS,"W,7-3",8-GF(10),1,1,2,1,1,0,0,1,0,0.0,0,0,0,0.0,0,0.0,1,0,0.185,0.185,0.333,0.519,7,4.74,0.241,5.3,0.16%,0.98,,,PR 2B,,2021-04-22,136,111,634508
12,36,20,2021-04-23,SEA,@,BOS,"L,5-6",CG,4,2,0,1,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,0,0,0.207,0.258,0.345,0.603,8,0.96,0.035,1.09,0.02%,0.01,,,LF,,2021-04-23,136,111,634386
13,37,21,2021-04-24,SEA,@,BOS,"W,8-2",CG,5,5,2,3,0,0,1,2,0,0.0,1,0,0,0.0,0,0.0,1,0,0.265,0.306,0.471,0.776,8,0.45,0.058,0.53,0.04%,2.03,,,LF,,2021-04-24,136,111,634373
14,38,22,2021-04-25,SEA,@,BOS,"L,3-5",CG,3,3,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.27,0.308,0.459,0.767,7,1.09,-0.044,1.27,-0.03%,-0.33,,,LF,,2021-04-25,136,111,634355
15,39,23,2021-04-26,SEA,@,HOU,"L,2-5",9-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.263,0.3,0.447,0.747,7,1.56,-0.037,2.03,-0.03%,-0.37,,,PH,,2021-04-26,136,117,634382
16,40,24,2021-04-27,SEA,@,HOU,"L,0-2",CG,3,2,0,0,0,0,0,0,1,0.0,2,0,0,0.0,0,0.0,0,0,0.25,0.302,0.425,0.727,6,0.78,0.017,0.97,0.01%,0.11,,,LF CF,,2021-04-27,136,117,634333
17,41,25,2021-04-28,SEA,@,HOU,"L,5-7",CG,4,4,0,1,0,0,0,0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.25,0.298,0.409,0.707,1,0.76,-0.052,0.94,-0.04%,-0.48,,,2B RF,,2021-04-28,136,117,634360
18,42,26,2021-04-29,SEA,@,HOU,"W,1-0",CG,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.229,0.275,0.375,0.65,1,0.8,-0.082,0.94,-0.06%,-0.83,,,LF,,2021-04-29,136,117,634353
19,43,27,2021-04-30,SEA,,LAA,"W,7-4",CG,4,4,1,0,0,0,0,0,0,0.0,3,0,0,0.0,1,0.0,1,0,0.212,0.255,0.346,0.601,7,0.88,-0.093,1.05,-0.07%,-0.49,,,LF,,2021-04-30,136,108,634287
20,44,28,2021-05-01,SEA,,LAA,"L,5-10",8-GF,2,2,1,0,0,0,0,0,0,0.0,1,0,0,0.0,0,1.0,0,0,0.204,0.246,0.333,0.579,3,0.08,-0.004,0.1,0.00%,-1.36,,,2B,,2021-05-01,136,108,634272
21,45,29,2021-05-02,SEA,,LAA,"W,2-0",CG,3,1,0,0,0,0,0,0,1,0.0,0,0,1,0.0,0,0.0,1,0,0.2,0.254,0.327,0.582,9,0.77,-0.036,0.98,-0.03%,-0.32,,,RF,,2021-05-02,136,108,634340
22,46,31 (1),2021-05-04,SEA,,BAL,"W,5-2",CG,3,3,1,2,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.224,0.274,0.345,0.619,9,1.21,0.072,1.36,0.05%,0.43,,,LF,,2021-05-04,136,110,634265
23,47,32,2021-05-05,SEA,,BAL,"L,0-6",CG,3,3,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,1,0.213,0.262,0.328,0.589,8,0.78,-0.043,0.88,-0.03%,-0.48,,,LF,,2021-05-05,136,110,634220
24,48,34 (1),2021-05-08,SEA,@,TEX,"L,8-9",CG,4,4,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.2,0.246,0.308,0.554,9,0.53,-0.059,0.67,-0.05%,-0.97,,,LF,,2021-05-08,136,140,634171
25,49,35,2021-05-09,SEA,@,TEX,"L,2-10",6-GF,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.194,0.239,0.299,0.538,9,0.31,-0.017,0.38,-0.01%,-0.62,,,PH LF,,2021-05-09,136,140,634182
26,50,36,2021-05-11,SEA,@,LAD,"L,4-6",7-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.191,0.236,0.294,0.53,9,0.71,-0.018,0.73,-0.01%,-0.17,,,LF,,2021-05-11,136,119,634142
27,51,37,2021-05-12,SEA,@,LAD,"L,1-7",5-GF,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.186,0.23,0.286,0.515,9,0.23,-0.012,0.23,-0.01%,-0.36,,,LF,,2021-05-12,136,119,634140
28,52,38,2021-05-13,SEA,,CLE,"L,2-4",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.186,0.23,0.286,0.515,5,,,,,,,,PR DH,,2021-05-13,136,114,634135
29,53,39,2021-05-14,SEA,,CLE,"W,7-3",CG,3,3,2,2,1,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.205,0.247,0.315,0.562,9,0.44,0.028,0.39,0.02%,0.44,,,RF,,2021-05-14,136,114,634110
30,54,42 (2),2021-05-17,SEA,,DET,"L,1-4",CG,3,2,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.2,0.25,0.307,0.557,8,1.0,-0.052,0.98,-0.03%,-0.34,,,RF,,2021-05-17,136,116,634082
31,55,43,2021-05-18,SEA,,DET,"L,0-5",CG,3,3,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.192,0.241,0.295,0.536,9,0.62,-0.045,0.59,-0.03%,-0.62,,,LF,,2021-05-18,136,116,634115
32,56,44,2021-05-19,SEA,,DET,"L,2-6",CG,4,3,0,0,0,0,0,0,1,0.0,2,0,0,0.0,0,0.0,0,0,0.185,0.241,0.284,0.525,8,0.75,-0.004,0.63,0.00%,-0.17,,,DH,,2021-05-19,136,116,634046
33,57,45,2021-05-21,SEA,@,SDP,"L,1-16",8-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.183,0.239,0.28,0.519,3,0.0,0.0,0.0,0.00%,-0.46,,,PH RF,,2021-05-21,136,135,634019
34,58,46,2021-05-22,SEA,@,SDP,"L,4-6",9-GF,1,0,1,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0.0,0,0,0.183,0.247,0.28,0.528,9,0.37,0.022,0.28,0.01%,0.34,,,PH,,2021-05-22,136,135,633991
35,59,47,2021-05-23,SEA,@,SDP,"L,2-9",CG,4,4,1,1,1,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.186,0.247,0.291,0.538,6,0.9,0.027,0.61,0.01%,-0.52,,,LF,,2021-05-23,136,135,633996
1,60,42 (41),2022-05-22,SEA,@,BOS,"L,4-8",7-GF(10),1,1,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,7,1.34,-0.034,0.74,-0.01%,-0.11,2.0,3.2,PR DH,,2022-05-22,136,111,663277
2,61,44 (1),2022-05-24,SEA,,OAK,"L,5-7",8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,8,,,,,,0.0,0.0,PR 2B,,2022-05-24,136,133,662134
3,62,46 (1),2022-05-27,SEA,,HOU,"W,6-1",CG,4,3,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,0.0,0,0,0.0,0.2,0.0,0.2,9,0.17,0.0,0.08,0.00%,-0.06,2.0,3.0,2B,,2022-05-27,136,117,662132
4,63,48 (1),2022-05-29,SEA,,HOU,"L,1-2",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.2,0.0,0.2,7,,,,,,0.0,0.0,PR DH,,2022-05-29,136,117,662130
5,64,49,2022-05-31,SEA,@,BAL,"W,10-0",8-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.167,0.0,0.167,4,0.0,0.0,0.0,0.00%,-0.22,0.0,0.0,PH LF,,2022-05-31,136,110,661075
