Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,4,41 (40),2021-05-16,PHI,@,TOR,"L,8-10",CG,5,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,.000,.200,.000,.200,6,1.01,-0.111,1.18,-0.08%,-1.79,,,C,,2021-05-16,143,141,634069
2,5,44 (2),2021-05-20,PHI,,MIA,"L,0-6",9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.167,.000,.167,4,.08,-0.002,.10,0.00%,-0.24,,,PH,,2021-05-20,143,146,634039
3,6,46 (1),2021-05-22,PHI,,BOS,"L,3-4",CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.200,.111,.311,8,1.35,-0.029,1.36,-0.02%,-0.26,,,C,,2021-05-22,143,111,633984
4,7,51 (4),2021-05-27,PHI,@,MIA,"W,3-2",CG,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.231,.286,.308,.593,8,.94,0.071,1.07,0.05%,0.58,,,C,,2021-05-27,143,146,633957
5,8,61 (9),2021-06-10,PHI,,ATL,"W,4-3",10-GF(10),0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.231,.286,.308,.593,7,3.21,0.027,3.57,0.02%,0.30,,,C,,2021-06-10,143,144,633762
6,9,68 (6),2021-06-19,PHI,@,SFG,"W,13-6",9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.214,.267,.286,.552,5,.01,0.000,.01,0.00%,-0.36,,,PH C,,2021-06-19,143,137,633592
7,10,69,2021-06-20,PHI,@,SFG,"L,2-11",8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.200,.250,.267,.517,5,.00,0.000,.00,0.00%,-0.10,,,C,,2021-06-20,143,137,633611
8,11,73 (3),2021-06-25,PHI,@,NYM,"W,2-1",GS-8,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.278,.316,.333,.649,8,.66,0.046,.68,0.03%,0.28,,,C,2.0,2021-06-25,143,121,634515
9,12,102 (28),2021-07-29,PHI,,WSN,"W,11-8",CG(8),4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.273,.304,.318,.623,8,1.42,-0.146,1.61,-0.10%,-0.75,,,C,2.0,2021-07-29,143,120,633134
10,13,103,2021-07-30,PHI,@,PIT,"L,0-7",8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.273,.304,.318,.623,9,,,,,,,,C,,2021-07-30,143,134,633108
11,14,105 (1),2021-08-01,PHI,@,PIT,"W,15-4",9-GF,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.304,.333,.348,.681,3,.00,0.000,.00,0.00%,0.39,,,PH 1B,,2021-08-01,143,134,633082
12,15,129 (23),2021-08-28,PHI,,ARI,"W,7-0",CG,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.259,.286,.296,.582,8,.22,-0.042,.17,-0.02%,-1.26,,,C,,2021-08-28,143,109,632712
13,16,130,2021-08-29,PHI,,ARI,"W,7-4",CG,4,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,.290,.313,.387,.700,8,.53,0.063,.57,0.04%,0.91,,,C,,2021-08-29,143,109,632673
14,17,131,2021-08-30,PHI,@,WSN,"W,7-4",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.286,.306,.371,.677,8,.42,-0.020,.49,-0.01%,-0.65,,,C,,2021-08-30,143,120,632691
15,18,132,2021-08-31,PHI,@,WSN,"W,12-6",CG,5,4,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,.282,.317,.436,.753,8,1.24,0.238,1.79,0.21%,0.95,,,C,,2021-08-31,143,120,632677
16,19,133,2021-09-02,PHI,@,WSN,"W,7-6",CG,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.286,.333,.429,.762,8,1.59,0.053,2.90,0.06%,0.06,,,C,,2021-09-02,143,120,632670
17,20,134,2021-09-03,PHI,@,MIA,"L,3-10",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.267,.327,.400,.727,8,.71,-0.096,1.34,-0.11%,-0.94,,,C,,2021-09-03,143,146,632621
18,21,138 (3),2021-09-07,PHI,@,MIL,"L,0-10",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.308,.375,.683,8,.86,-0.062,1.85,-0.08%,-0.84,,,C,,2021-09-07,143,158,632569
19,22,140 (1),2021-09-09,PHI,,COL,"L,3-4",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.235,.291,.353,.644,8,.94,-0.077,1.74,-0.09%,-0.70,,,C,,2021-09-09,143,115,632548
20,23,141,2021-09-10,PHI,,COL,"L,2-11",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.231,.286,.346,.632,9,.00,0.000,.00,0.00%,-0.16,,,PH,,2021-09-10,143,115,632537
