Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1.0,1.0,148 (147),2021-09-18,COL,@,WSN,"W,6-0",CG,5,4,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.2,0.0,0.2,7.0,0.4,-0.04,0.0,0.00%,-1.62,,,LF,,2021-09-18,115,120,632417
2.0,2.0,150 (1),2021-09-21,COL,,LAD,"L,4-5",GS-7,2,2,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0.143,0.0,0.143,8.0,0.96,-0.076,0.0,0.00%,-0.69,,,LF,,2021-09-21,115,119,632399
3.0,3.0,152 (1),2021-09-23,COL,,LAD,"L,5-7",7-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.143,0.0,0.143,9.0,,,,,,,,PR,,2021-09-23,115,119,632376
1.0,4.0,36 (35),2024-05-07,DET,@,CLE,"W,11-7",CG,5,4,0,2,0,0,0,3,1,0.0,0,0,0,0.0,0,1.0,0,0,0.5,0.6,0.5,1.1,7.0,1.18,0.095,1.2,0.06%,0.63,14.0,19.5,RF,,2024-05-07,116,114,746638
2.0,5.0,37,2024-05-08,DET,@,CLE,"L,4-5",10-10,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.4,0.5,0.4,0.9,9.0,3.34,-0.106,3.63,-0.07%,-0.44,0.0,0.0,PH,,2024-05-08,116,114,746640
3.0,6.0,38,2024-05-10,DET,,HOU,"L,2-5",CG,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,1.0,0,0,0.222,0.3,0.222,0.522,7.0,0.98,-0.09,0.89,-0.05%,-1.17,0.0,0.0,RF,,2024-05-10,116,117,746479
4.0,7.0,40 (1),2024-05-12,DET,,HOU,"L,3-9",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.222,0.3,0.222,0.522,2.0,,,,,,0.0,0.0,LF,,2024-05-12,116,117,746476
5,8,95 (54),2024-07-12 00:00:00,DET,,LAD,"L,3-4",CG,4,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.333,.429,.333,.762,9,1.24,-0.037,.37,-0.01%,0.41,10.00,12.20,RF LF,,2024-07-12,116,119,746450
6,9,96,2024-07-13 00:00:00,DET,,LAD,"W,11-9",CG(10),5,5,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.294,.368,.471,.839,9,1.47,-0.080,.39,-0.01%,-0.19,16.00,21.90,RF 1B LF,,2024-07-13,116,119,746447
7,10,97,2024-07-14 00:00:00,DET,,LAD,"W,4-3",CG,4,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.350,.409,.500,.909,9,2.17,0.123,.60,0.02%,0.91,6.00,6.00,LF,,2024-07-14,116,119,746449
