Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,2235,1,2022-04-07,NYM,@,WSN,"W,5-1",GS-8,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.667,.750,.667,1.417,6,.71,0.042,.73,0.03%,0.71,12.00,15.40,2B,,2022-04-07,121,120,662571
2,2236,2,2022-04-08,NYM,@,WSN,"W,7-3",GS-9,4,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,.429,.500,.429,.929,6,1.13,0.070,1.14,0.04%,0.33,7.00,10.00,DH,,2022-04-08,121,120,662559
3,2237,4 (1),2022-04-10,NYM,@,WSN,"L,2-4",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.273,.333,.273,.606,3,1.14,-0.118,1.20,-0.08%,-1.05,0.00,0.00,2B,,2022-04-10,121,120,662570
4,2238,6 (1),2022-04-12,NYM,@,PHI,"W,2-0",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.200,.250,.200,.450,6,1.37,-0.136,1.46,-0.09%,-1.44,0.00,0.00,DH,,2022-04-12,121,143,661636
5,2239,8 (1),2022-04-15,NYM,,ARI,"W,10-3",GS-8,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.211,.250,.368,.618,6,.38,0.050,.42,0.03%,0.25,14.00,18.70,2B,,2022-04-15,121,109,662485
6,2240,9,2022-04-16,NYM,,ARI,"L,2-3",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.217,.250,.348,.598,6,1.10,-0.065,1.24,-0.05%,-0.15,3.00,3.00,2B,,2022-04-16,121,109,662626
7,2241,11 (1),2022-04-19,NYM,,SFG,"W,5-4",CG(10),4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.192,.250,.308,.558,6,1.50,0.034,1.68,0.02%,-0.01,2.00,3.00,2B,1.0,2022-04-19,121,137,662350
8,2242,13 (1),2022-04-20,NYM,,SFG,"L,2-5",8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.185,.241,.296,.538,7,2.68,-0.043,3.09,-0.03%,-0.30,0.00,0.00,PH 2B,,2022-04-20,121,137,662349
9,2243,15 (1),2022-04-22,NYM,@,ARI,"W,6-5",CG(10),4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.194,.242,.290,.533,6,.89,-0.061,1.04,-0.04%,-0.51,3.00,3.00,DH,,2022-04-22,121,109,663394
10,2244,16,2022-04-23,NYM,@,ARI,"L,2-5",GS-9,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.206,.250,.294,.544,7,1.02,0.027,1.19,0.02%,0.34,3.00,3.00,2B,,2022-04-23,121,109,663384
