Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,113,2021-04-01,SEA,,SFG,"W,8-7",CG(10),5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.25,0.65,2,0.99,-0.024,0.91,-0.01%,0.57,0.0,0.0,DH,,2021-04-01,136,137,634625,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,114,2021-04-02,SEA,,SFG,"L,3-6",CG,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.556,0.5,1.056,2,0.96,0.173,0.94,0.10%,1.51,0.0,0.0,DH,,2021-04-02,136,137,634578,2021,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0
3,115,2021-04-03,SEA,,SFG,"W,4-0",CG,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.462,0.7,1.162,2,0.52,0.074,0.46,0.04%,0.17,0.0,0.0,2B,,2021-04-03,136,137,634639,2021,0.333,0.556,0.667,1.222,0.0,0.0,1.0,3.0,3.0,0.333,0.556,0.667,1.222,0.0,0.0,1.0,3.0,3.0,0.333,0.556,0.667,1.222,0.0,0.0,1.0,3.0,3.0
4,116,2021-04-05,SEA,,CHW,"L,0-6",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.412,0.538,0.95,2,0.85,-0.11,0.82,-0.06%,-1.12,0.0,0.0,DH,,2021-04-05,136,145,634551,2021,0.3,0.462,0.9,1.362,0.0,0.0,2.0,7.0,4.0,0.3,0.462,0.9,1.362,0.0,0.0,2.0,7.0,4.0,0.3,0.462,0.9,1.362,0.0,0.0,2.0,7.0,4.0
5,117,2021-04-06,SEA,,CHW,"L,4-10",CG,5.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.455,0.611,1.066,2,0.85,0.148,0.8,0.08%,1.43,0.0,0.0,2B,,2021-04-06,136,145,634609,2021,0.231,0.412,0.692,1.104,0.0,0.0,2.0,7.0,6.0,0.231,0.412,0.692,1.104,0.0,0.0,2.0,7.0,6.0,0.231,0.412,0.692,1.104,0.0,0.0,2.0,7.0,6.0
6,118,2021-04-07,SEA,,CHW,"W,8-4",CG,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.444,0.545,0.99,2,1.15,0.001,0.99,0.00%,-0.09,0.0,0.0,2B,,2021-04-07,136,145,634592,2021,0.333,0.455,0.778,1.232,0.0,0.0,3.0,11.0,7.0,0.333,0.455,0.778,1.232,0.0,0.0,3.0,11.0,7.0,0.333,0.455,0.778,1.232,0.0,0.0,3.0,11.0,7.0
7,119,2021-04-08,SEA,@,MIN,"L,2-10",CG,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.452,0.538,0.99,2,0.82,0.124,0.78,0.07%,0.87,0.0,0.0,DH,,2021-04-08,136,142,634550,2021,0.318,0.444,0.682,1.126,0.0,0.0,3.0,12.0,9.0,0.333,0.455,0.778,1.232,0.0,0.0,3.0,11.0,7.0,0.318,0.444,0.682,1.126,0.0,0.0,3.0,12.0,9.0
8,120,2021-04-10,SEA,@,MIN,"W,4-3",CG(10),5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.389,0.452,0.841,2,1.4,-0.19,1.28,-0.11%,-1.2,0.0,0.0,DH,,2021-04-10,136,142,632205,2021,0.346,0.452,0.654,1.105,0.0,0.0,3.0,14.0,10.0,0.35,0.409,0.65,1.059,0.0,0.0,2.0,11.0,7.0,0.346,0.452,0.654,1.105,0.0,0.0,3.0,14.0,10.0
9,121,2021-04-11,SEA,@,MIN,"W,8-6",GS-9,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.439,0.471,0.91,2,1.54,0.242,1.54,0.15%,1.06,0.0,0.0,1B 2B,,2021-04-11,136,142,632215,2021,0.29,0.389,0.548,0.937,0.0,0.0,3.0,14.0,12.0,0.286,0.348,0.381,0.729,0.0,0.0,1.0,7.0,8.0,0.29,0.389,0.548,0.937,0.0,0.0,3.0,14.0,12.0
10,122,2021-04-13,SEA,@,BAL,"W,4-3",CG(8),4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.422,0.526,0.949,2,1.49,-0.049,1.49,-0.03%,-0.5,0.0,0.0,2B,1.0,2021-04-13,136,110,632213,2021,0.324,0.439,0.559,0.998,0.0,0.0,3.0,16.0,13.0,0.381,0.458,0.476,0.935,0.0,0.0,1.0,9.0,7.0,0.324,0.439,0.559,0.998,0.0,0.0,3.0,16.0,13.0
11,123,2021-04-13,SEA,@,BAL,"L,6-7",CG(7),4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.408,0.488,0.896,2,1.98,-0.134,2.1,-0.09%,-0.68,0.0,0.0,2B,2.0,2021-04-13,136,110,632224,2021,0.316,0.422,0.632,1.054,0.0,0.0,4.0,20.0,14.0,0.3,0.391,0.5,0.891,0.0,0.0,1.0,9.0,7.0,0.316,0.422,0.632,1.054,0.0,0.0,4.0,20.0,14.0
12,124,2021-04-15,SEA,@,BAL,"W,4-2",CG(7),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.267,0.377,0.444,0.822,2,0.75,-0.035,0.77,-0.02%,-0.46,0.0,0.0,DH,1.0,2021-04-15,136,110,634571,2021,0.293,0.408,0.585,0.994,0.0,0.0,4.0,20.0,15.0,0.263,0.364,0.474,0.837,0.0,0.0,1.0,8.0,6.0,0.293,0.408,0.585,0.994,0.0,0.0,4.0,20.0,15.0
13,125,2021-04-15,SEA,@,BAL,"W,2-1",GS-7,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.386,0.438,0.823,2,0.6,0.01,0.65,0.01%,0.05,0.0,0.0,2B,2.0,2021-04-15,136,110,634472,2021,0.267,0.377,0.533,0.911,0.0,0.0,4.0,20.0,15.0,0.158,0.273,0.368,0.641,0.0,0.0,1.0,6.0,5.0,0.267,0.377,0.533,0.911,0.0,0.0,4.0,20.0,15.0
14,126,2021-04-16,SEA,,HOU,"W,6-5",CG,5.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.288,0.387,0.462,0.849,2,2.04,0.228,2.48,0.17%,1.81,0.0,0.0,2B,,2021-04-16,136,117,634517,2021,0.271,0.386,0.521,0.907,0.0,0.0,4.0,21.0,16.0,0.235,0.381,0.471,0.852,0.0,0.0,1.0,7.0,4.0,0.271,0.386,0.521,0.907,0.0,0.0,4.0,21.0,16.0
15,127,2021-04-17,SEA,,HOU,"L,0-1",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.379,0.446,0.825,2,1.29,-0.088,1.61,-0.07%,-0.43,0.0,0.0,DH,,2021-04-17,136,117,634447,2021,0.288,0.387,0.558,0.945,0.0,0.0,5.0,24.0,17.0,0.222,0.286,0.556,0.841,0.0,0.0,2.0,8.0,4.0,0.288,0.387,0.558,0.945,0.0,0.0,5.0,24.0,17.0
16,128,2021-04-18,SEA,,HOU,"W,7-2",CG,4.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.4,0.525,0.925,2,0.74,0.137,0.92,0.10%,2.42,0.0,0.0,DH,,2021-04-18,136,117,634538,2021,0.286,0.379,0.536,0.915,0.0,0.0,5.0,25.0,18.0,0.222,0.286,0.333,0.619,0.0,0.0,1.0,5.0,4.0,0.286,0.379,0.536,0.915,0.0,0.0,5.0,25.0,18.0
17,129,2021-04-19,SEA,,LAD,"W,4-3",GS-6,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.411,0.525,0.936,2,0.5,0.018,0.55,0.01%,0.23,0.0,0.0,3B,,2021-04-19,136,119,634421,2021,0.305,0.4,0.644,1.044,0.0,0.0,7.0,31.0,18.0,0.333,0.381,0.778,1.159,0.0,0.0,3.0,11.0,3.0,0.305,0.4,0.644,1.044,0.0,0.0,7.0,31.0,18.0
18,130,2021-04-20,SEA,,LAD,"L,0-1",8-GF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.405,0.516,0.922,7,1.84,-0.046,2.1,-0.03%,-0.16,0.0,0.0,PH 2B,,2021-04-20,136,119,634417,2021,0.311,0.411,0.639,1.05,0.0,0.0,7.0,32.0,18.0,0.438,0.5,0.938,1.438,0.0,0.0,3.0,12.0,3.0,0.311,0.411,0.639,1.05,0.0,0.0,7.0,32.0,18.0
19,131,2021-04-22,SEA,@,BOS,"W,7-3",CG(10),5.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.303,0.405,0.515,0.92,2,1.79,-0.161,2.0,-0.11%,-0.6,0.0,0.0,DH,,2021-04-22,136,111,634508,2021,0.306,0.405,0.629,1.034,0.0,0.0,7.0,32.0,19.0,0.429,0.471,1.0,1.471,0.0,0.0,3.0,11.0,3.0,0.306,0.405,0.629,1.034,0.0,0.0,7.0,32.0,19.0
20,132,2021-04-23,SEA,@,BOS,"L,5-6",CG,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.393,0.493,0.886,2,0.91,-0.073,1.04,-0.05%,-0.51,0.0,0.0,DH,,2021-04-23,136,111,634386,2021,0.303,0.405,0.636,1.041,0.0,0.0,8.0,34.0,19.0,0.357,0.471,0.929,1.399,0.0,0.0,3.0,10.0,2.0,0.303,0.405,0.636,1.041,0.0,0.0,8.0,34.0,19.0
21,133,2021-04-24,SEA,@,BOS,"W,8-2",CG,5.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.416,0.533,0.949,2,0.34,0.058,0.4,0.04%,1.93,0.0,0.0,2B,,2021-04-24,136,111,634373,2021,0.296,0.393,0.606,0.998,0.0,0.0,8.0,35.0,20.0,0.333,0.444,0.867,1.311,0.0,0.0,3.0,10.0,2.0,0.296,0.393,0.606,0.998,0.0,0.0,8.0,35.0,20.0
22,134,2021-04-25,SEA,@,BOS,"L,3-5",CG,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.316,0.409,0.532,0.94,2,1.45,-0.104,1.69,-0.07%,-0.4,0.0,0.0,2B,,2021-04-25,136,111,634355,2021,0.324,0.417,0.69,1.107,0.0,0.0,10.0,39.0,18.0,0.375,0.474,0.75,1.224,0.0,0.0,3.0,9.0,2.0,0.32,0.416,0.667,1.082,0.0,0.0,10.0,40.0,20.0
23,135,2021-04-26,SEA,@,HOU,"L,2-5",CG,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.412,0.53,0.942,2,0.63,0.017,0.81,0.01%,0.18,0.0,0.0,DH,,2021-04-26,136,117,634382,2021,0.315,0.393,0.671,1.064,0.0,0.0,10.0,39.0,19.0,0.333,0.4,0.778,1.178,0.0,0.0,4.0,10.0,4.0,0.316,0.409,0.671,1.079,0.0,0.0,11.0,42.0,22.0
24,136,2021-04-27,SEA,@,HOU,"L,0-2",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.406,0.512,0.918,2,0.8,-0.051,1.0,-0.04%,-0.46,0.0,0.0,2B,,2021-04-27,136,117,634333,2021,0.329,0.405,0.63,1.035,0.0,0.0,9.0,37.0,18.0,0.381,0.435,0.762,1.197,0.0,0.0,4.0,12.0,3.0,0.325,0.412,0.663,1.075,0.0,0.0,11.0,44.0,22.0
25,137,2021-04-28,SEA,@,HOU,"L,5-7",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.4,0.494,0.894,2,0.66,-0.04,0.81,-0.03%,-0.59,0.0,0.0,DH,,2021-04-28,136,117,634360,2021,0.329,0.405,0.63,1.035,0.0,0.0,9.0,37.0,16.0,0.35,0.409,0.65,1.059,0.0,0.0,3.0,10.0,3.0,0.314,0.406,0.64,1.045,0.0,0.0,11.0,44.0,22.0
26,138,2021-04-29,SEA,@,HOU,"W,1-0",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.394,0.484,0.878,3,0.82,-0.025,0.97,-0.02%,-0.3,0.0,0.0,2B,,2021-04-29,136,117,634353,2021,0.296,0.386,0.577,0.963,0.0,0.0,8.0,33.0,15.0,0.333,0.429,0.667,1.095,0.0,0.0,3.0,9.0,2.0,0.303,0.4,0.618,1.018,0.0,0.0,11.0,44.0,22.0
27,139,2021-04-30,SEA,,LAA,"W,7-4",CG,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.386,0.464,0.85,2,0.69,-0.017,0.83,-0.01%,-0.97,0.0,0.0,1B,,2021-04-30,136,108,634287,2021,0.296,0.378,0.577,0.956,0.0,0.0,8.0,33.0,14.0,0.222,0.3,0.333,0.633,0.0,0.0,1.0,5.0,3.0,0.301,0.394,0.602,0.997,0.0,0.0,11.0,45.0,23.0
28,140,2021-05-01,SEA,,LAA,"L,5-10",CG,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.387,0.45,0.837,2,0.3,-0.028,0.38,-0.02%,0.2,0.0,0.0,1B,,2021-05-01,136,108,634272,2021,0.268,0.361,0.549,0.911,0.0,0.0,8.0,31.0,14.0,0.167,0.286,0.167,0.452,0.0,0.0,0.0,3.0,2.0,0.289,0.386,0.577,0.963,0.0,0.0,11.0,45.0,24.0
29,141,2021-05-02,SEA,,LAA,"W,2-0",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.374,0.433,0.807,2,0.69,-0.069,0.88,-0.05%,-0.93,0.0,0.0,1B,,2021-05-02,136,108,634340,2021,0.275,0.386,0.565,0.951,0.0,0.0,8.0,31.0,15.0,0.059,0.273,0.059,0.332,0.0,0.0,0.0,1.0,5.0,0.28,0.387,0.56,0.947,0.0,0.0,11.0,45.0,27.0
30,142,2021-05-03,SEA,,BAL,"L,3-5",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.362,0.417,0.779,2,0.77,-0.076,0.89,-0.05%,-0.65,0.0,0.0,DH,,2021-05-03,136,110,634242,2021,0.243,0.341,0.529,0.87,0.0,0.0,8.0,29.0,15.0,0.056,0.227,0.056,0.283,0.0,0.0,0.0,1.0,6.0,0.269,0.374,0.538,0.912,0.0,0.0,11.0,45.0,28.0
31,143,2021-05-04,SEA,,BAL,"W,5-2",CG,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.359,0.405,0.764,2,1.48,0.034,1.66,0.02%,0.22,0.0,0.0,2B,,2021-05-04,136,110,634265,2021,0.229,0.329,0.457,0.786,0.0,0.0,7.0,25.0,14.0,0.053,0.182,0.053,0.234,0.0,0.0,0.0,1.0,6.0,0.259,0.362,0.519,0.881,0.0,0.0,11.0,45.0,28.0
32,144,2021-05-05,SEA,,BAL,"L,0-6",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.351,0.395,0.745,2,0.7,-0.052,0.8,-0.04%,-0.48,0.0,0.0,DH,,2021-05-05,136,110,634220,2021,0.229,0.329,0.457,0.786,0.0,0.0,7.0,25.0,14.0,0.0,0.182,0.0,0.182,0.0,0.0,0.0,0.0,6.0,0.252,0.359,0.505,0.863,0.0,0.0,11.0,45.0,29.0
33,145,2021-05-07,SEA,@,TEX,"W,5-4",CG,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.348,0.398,0.746,4,1.25,-0.069,1.59,-0.05%,-0.72,0.0,0.0,DH,,2021-05-07,136,140,634253,2021,0.232,0.333,0.464,0.797,0.0,0.0,7.0,25.0,16.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,7.0,0.246,0.351,0.491,0.842,0.0,0.0,11.0,45.0,31.0
34,146,2021-05-08,SEA,@,TEX,"L,8-9",CG,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.336,0.382,0.718,4,1.78,-0.159,2.26,-0.12%,-1.83,0.0,0.0,DH,,2021-05-08,136,140,634171,2021,0.229,0.321,0.486,0.807,0.0,0.0,8.0,26.0,15.0,0.056,0.105,0.167,0.272,0.0,0.0,1.0,2.0,4.0,0.246,0.348,0.5,0.848,0.0,0.0,12.0,47.0,31.0
35,147,2021-05-11,SEA,@,LAD,"L,4-6",CG,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.336,0.376,0.712,5,0.53,-0.017,0.54,-0.01%,-0.23,0.0,0.0,2B,,2021-05-11,136,119,634142,2021,0.197,0.296,0.423,0.719,0.0,0.0,7.0,23.0,14.0,0.053,0.1,0.158,0.258,0.0,0.0,1.0,2.0,3.0,0.236,0.336,0.48,0.815,0.0,0.0,12.0,47.0,31.0
36,148,2021-05-12,SEA,@,LAD,"L,1-7",CG,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.336,0.375,0.711,5,0.56,0.01,0.56,0.01%,-0.07,0.0,0.0,1B 2B,,2021-05-12,136,119,634140,2021,0.188,0.3,0.42,0.72,0.0,0.0,7.0,22.0,14.0,0.059,0.158,0.176,0.334,0.0,0.0,1.0,2.0,4.0,0.232,0.336,0.472,0.808,0.0,0.0,12.0,47.0,32.0
37,149,2021-05-13,SEA,,CLE,"L,2-4",GS-9,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.333,0.366,0.7,5,0.92,-0.009,0.86,-0.01%,-0.43,0.0,0.0,DH,,2021-05-13,136,114,634135,2021,0.174,0.278,0.319,0.597,0.0,0.0,5.0,17.0,14.0,0.118,0.167,0.235,0.402,0.0,0.0,1.0,3.0,3.0,0.234,0.336,0.469,0.804,0.0,0.0,12.0,48.0,32.0
