Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,963,2021-04-02,BOS,,BAL,"L,0-3",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.97,-0.078,1.03,-0.05%,-0.69,0.0,0.0,LF,,2021-04-02,111,110,634627,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,964,2021-04-03,BOS,,BAL,"L,2-4",CG,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.429,0.4,0.829,6,1.4,0.163,1.38,0.10%,0.96,0.0,0.0,2B,,2021-04-03,111,110,634577,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,965,2021-04-04,BOS,,BAL,"L,3-11",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.364,0.25,0.614,5,0.25,-0.025,0.23,-0.01%,-0.48,0.0,0.0,3B,,2021-04-04,111,110,634610,2021,0.4,0.429,0.4,0.829,1.0,0.0,0.0,2.0,0.0,0.4,0.429,0.4,0.829,1.0,0.0,0.0,2.0,0.0,0.4,0.429,0.4,0.829,1.0,0.0,0.0,2.0,0.0,0.4,0.429,0.4,0.829,1.0,0.0,0.0,2.0,0.0,0.4,0.429,0.4,0.829,1.0,0.0,0.0,2.0,0.0
4,966,2021-04-05,BOS,,TBR,"W,11-2",CG,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.4,0.273,0.673,7,0.73,0.033,0.63,0.02%,0.53,0.0,0.0,1B,,2021-04-05,111,139,634601,2021,0.25,0.364,0.25,0.614,1.0,0.0,0.0,2.0,1.0,0.25,0.364,0.25,0.614,1.0,0.0,0.0,2.0,1.0,0.25,0.364,0.25,0.614,1.0,0.0,0.0,2.0,1.0,0.25,0.364,0.25,0.614,1.0,0.0,0.0,2.0,1.0,0.25,0.364,0.25,0.614,1.0,0.0,0.0,2.0,1.0
5,967,2021-04-06,BOS,,TBR,"W,6-5",CG(12),5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.3,0.188,0.488,7,1.97,-0.267,1.83,-0.15%,-1.6,0.0,0.0,1B,,2021-04-06,111,139,634590,2021,0.273,0.4,0.273,0.673,1.0,0.0,0.0,3.0,2.0,0.273,0.4,0.273,0.673,1.0,0.0,0.0,3.0,2.0,0.273,0.4,0.273,0.673,1.0,0.0,0.0,3.0,2.0,0.375,0.5,0.375,0.875,1.0,0.0,0.0,3.0,2.0,0.273,0.4,0.273,0.673,1.0,0.0,0.0,3.0,2.0
6,968,2021-04-08,BOS,@,BAL,"W,7-3",CG,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.211,0.36,0.211,0.571,6,1.59,0.075,1.77,0.05%,0.51,0.0,0.0,SS,,2021-04-08,111,110,634544,2021,0.188,0.3,0.188,0.488,1.0,0.0,0.0,3.0,4.0,0.188,0.3,0.188,0.488,1.0,0.0,0.0,3.0,4.0,0.188,0.3,0.188,0.488,1.0,0.0,0.0,3.0,4.0,0.091,0.231,0.091,0.322,0.0,0.0,0.0,1.0,4.0,0.188,0.3,0.188,0.488,1.0,0.0,0.0,3.0,4.0
7,969,2021-04-10,BOS,@,BAL,"W,6-4",CG(10),5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.367,0.25,0.617,6,0.88,0.045,1.02,0.03%,-0.41,0.0,0.0,2B LF,,2021-04-10,111,110,634491,2021,0.211,0.36,0.211,0.571,2.0,0.0,0.0,4.0,5.0,0.211,0.36,0.211,0.571,2.0,0.0,0.0,4.0,5.0,0.25,0.409,0.25,0.659,2.0,0.0,0.0,4.0,5.0,0.182,0.357,0.182,0.539,1.0,0.0,0.0,2.0,4.0,0.211,0.36,0.211,0.571,2.0,0.0,0.0,4.0,5.0
8,970,2021-04-11,BOS,@,BAL,"W,14-9",CG,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.214,0.343,0.214,0.557,7,0.24,-0.03,0.29,-0.02%,-1.53,0.0,0.0,2B,,2021-04-11,111,110,632200,2021,0.25,0.367,0.25,0.617,2.0,0.0,0.0,6.0,5.0,0.25,0.367,0.25,0.617,2.0,0.0,0.0,6.0,5.0,0.211,0.348,0.211,0.558,1.0,0.0,0.0,4.0,5.0,0.231,0.333,0.231,0.564,1.0,0.0,0.0,3.0,3.0,0.25,0.367,0.25,0.617,2.0,0.0,0.0,6.0,5.0
9,971,2021-04-14,BOS,@,MIN,"W,3-2",CG(7),4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.359,0.226,0.585,6,1.12,-0.01,1.24,-0.01%,-0.14,0.0,0.0,1B,1.0,2021-04-14,111,142,634574,2021,0.214,0.343,0.214,0.557,2.0,0.0,0.0,6.0,6.0,0.214,0.343,0.214,0.557,2.0,0.0,0.0,6.0,6.0,0.2,0.333,0.2,0.533,1.0,0.0,0.0,4.0,5.0,0.25,0.4,0.25,0.65,1.0,0.0,0.0,3.0,2.0,0.214,0.343,0.214,0.557,2.0,0.0,0.0,6.0,6.0
10,972,2021-04-14,BOS,@,MIN,"W,7-1",GS-6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.341,0.212,0.554,7,2.4,-0.133,2.77,-0.09%,-0.83,0.0,0.0,2B,2.0,2021-04-14,111,142,632223,2021,0.226,0.359,0.226,0.585,2.0,0.0,0.0,7.0,7.0,0.226,0.359,0.226,0.585,2.0,0.0,0.0,7.0,7.0,0.2,0.333,0.2,0.533,1.0,0.0,0.0,4.0,5.0,0.25,0.357,0.25,0.607,0.0,0.0,0.0,3.0,2.0,0.226,0.359,0.226,0.585,2.0,0.0,0.0,7.0,7.0
