Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,304,2021-04-01,CIN,,STL,"L,6-11",GS-9,5.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.75,1.35,1,0.56,0.076,0.61,0.05%,1.39,0.0,0.0,LF,,2021-04-01,113,138,634636,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,305,2021-04-03,CIN,,STL,"W,9-6",GS-6,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.444,0.5,0.944,1,0.44,-0.007,0.45,-0.01%,-0.29,0.0,0.0,LF,,2021-04-03,113,138,634654,2021,0.5,0.6,1.0,1.6,0.0,0.0,1.0,3.0,2.0,0.5,0.6,1.0,1.6,0.0,0.0,1.0,3.0,2.0,0.5,0.6,1.0,1.6,0.0,0.0,1.0,3.0,2.0
3,306,2021-04-09,CIN,@,ARI,"W,6-5",GS-6,3.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.583,0.727,1.311,1,1.12,0.149,1.22,0.10%,1.6,0.0,0.0,LF,,2021-04-09,113,109,634540,2021,0.375,0.444,0.625,1.069,0.0,0.0,1.0,4.0,3.0,0.375,0.444,0.625,1.069,0.0,0.0,1.0,4.0,3.0,0.375,0.444,0.625,1.069,0.0,0.0,1.0,4.0,3.0
4,307,2021-04-11,CIN,@,ARI,"L,0-7",9-GF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.538,0.667,1.205,5,0.0,0.0,0.0,0.00%,-0.11,0.0,0.0,PH,,2021-04-11,113,109,632209,2021,0.545,0.583,0.909,1.492,0.0,0.0,2.0,8.0,3.0,0.545,0.583,0.909,1.492,0.0,0.0,2.0,8.0,3.0,0.545,0.583,0.909,1.492,0.0,0.0,2.0,8.0,3.0
5,308,2021-04-12,CIN,@,SFG,"W,3-0",CG,4.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.529,0.813,1.342,1,0.6,0.195,0.65,0.13%,1.6,0.0,0.0,LF,,2021-04-12,113,137,634648,2021,0.5,0.538,0.833,1.372,0.0,0.0,2.0,8.0,3.0,0.5,0.538,0.833,1.372,0.0,0.0,2.0,8.0,3.0,0.5,0.538,0.833,1.372,0.0,0.0,2.0,8.0,3.0
6,309,2021-04-13,CIN,@,SFG,"L,6-7",CG,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.476,0.684,1.16,1,0.75,-0.053,0.85,-0.04%,-0.45,0.0,0.0,LF,,2021-04-13,113,137,634510,2021,0.5,0.529,1.0,1.529,0.0,0.0,3.0,13.0,3.0,0.5,0.529,1.0,1.529,0.0,0.0,3.0,13.0,3.0,0.5,0.529,1.0,1.529,0.0,0.0,3.0,13.0,3.0
7,310,2021-04-14,CIN,@,SFG,"L,0-3",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.44,0.609,1.049,1,1.06,-0.054,1.16,-0.04%,-0.45,0.0,0.0,LF,,2021-04-14,113,137,634582,2021,0.421,0.476,0.842,1.318,0.0,0.0,3.0,13.0,4.0,0.4,0.438,0.8,1.238,0.0,0.0,2.0,10.0,2.0,0.421,0.476,0.842,1.318,0.0,0.0,3.0,13.0,4.0
8,311,2021-04-16,CIN,,CLE,"W,10-3",CG,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.4,0.536,0.936,1,0.52,0.057,0.55,0.04%,-0.38,0.0,0.0,LF RF,,2021-04-16,113,114,634482,2021,0.391,0.44,0.739,1.179,0.0,0.0,3.0,14.0,4.0,0.4,0.438,0.8,1.238,0.0,0.0,2.0,10.0,1.0,0.391,0.44,0.739,1.179,0.0,0.0,3.0,14.0,4.0
9,312,2021-04-17,CIN,,CLE,"W,3-2",CG(10),5.0,5.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.429,0.606,1.035,1,2.26,0.35,2.41,0.23%,0.55,0.0,0.0,LF,,2021-04-17,113,114,634460,2021,0.357,0.4,0.643,1.043,0.0,0.0,3.0,15.0,6.0,0.235,0.278,0.471,0.748,0.0,0.0,1.0,7.0,3.0,0.357,0.4,0.643,1.043,0.0,0.0,3.0,15.0,6.0
10,313,2021-04-18,CIN,,CLE,"L,3-6",CG,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.4,0.553,0.953,1,0.89,0.014,0.97,0.01%,0.15,0.0,0.0,LF,,2021-04-18,113,114,634487,2021,0.394,0.429,0.758,1.186,0.0,0.0,5.0,20.0,6.0,0.333,0.364,0.714,1.078,0.0,0.0,3.0,12.0,3.0,0.394,0.429,0.758,1.186,0.0,0.0,5.0,20.0,6.0
11,314,2021-04-20,CIN,,ARI,"L,4-5",CG,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.422,0.548,0.97,1,1.41,0.129,1.58,0.09%,0.67,0.0,0.0,LF RF,,2021-04-20,113,109,634408,2021,0.368,0.4,0.684,1.084,0.0,0.0,5.0,21.0,8.0,0.273,0.304,0.455,0.759,0.0,0.0,2.0,8.0,5.0,0.368,0.4,0.684,1.084,0.0,0.0,5.0,21.0,8.0
13,316,2021-04-22,CIN,,ARI,"L,11-14",CG(10),6.0,4.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.429,0.667,1.095,1,1.12,0.195,1.13,0.12%,2.43,0.0,0.0,LF,,2021-04-22,113,109,634514,2021,0.381,0.422,0.667,1.089,0.0,0.0,5.0,23.0,8.0,0.348,0.375,0.522,0.897,0.0,0.0,2.0,10.0,4.0,0.381,0.422,0.667,1.089,0.0,0.0,5.0,23.0,8.0
14,317,2021-04-23,CIN,@,STL,"L,4-5",CG,5.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382,0.443,0.655,1.097,1,1.26,0.149,1.36,0.10%,1.5,0.0,0.0,LF,,2021-04-23,113,138,634378,2021,0.391,0.451,0.826,1.277,0.0,0.0,7.0,31.0,10.0,0.391,0.462,0.913,1.375,0.0,0.0,4.0,17.0,6.0,0.391,0.451,0.826,1.277,0.0,0.0,7.0,31.0,10.0
15,318,2021-04-24,CIN,@,STL,"L,0-2",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.431,0.627,1.058,1,1.08,-0.038,1.13,-0.02%,-0.36,0.0,0.0,LF,,2021-04-24,113,138,634395,2021,0.4,0.464,0.8,1.264,0.0,0.0,7.0,33.0,11.0,0.455,0.538,1.0,1.538,0.0,0.0,4.0,18.0,5.0,0.4,0.464,0.8,1.264,0.0,0.0,7.0,33.0,11.0
16,319,2021-04-25,CIN,@,STL,"L,2-5",CG,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.435,0.667,1.101,2,0.66,0.042,0.65,0.03%,0.87,0.0,0.0,LF,,2021-04-25,113,138,634456,2021,0.389,0.45,0.759,1.209,0.0,0.0,7.0,34.0,12.0,0.381,0.48,0.762,1.242,0.0,0.0,2.0,14.0,6.0,0.389,0.45,0.759,1.209,0.0,0.0,7.0,34.0,12.0
