Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,53,1,2021-04-01,MIL,,MIN,"W,6-5",5-6,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,,,P,,2021-04-01,158,142,634638
2,54,5 (3),2021-04-06,MIL,@,CHC,"W,4-0",GS-6,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.53,-0.029,.51,-0.02%,-0.60,,,P,,2021-04-06,158,112,634559
3,55,10 (4),2021-04-12,MIL,,CHC,"W,6-3",GS-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.47,-0.012,.53,-0.01%,-0.11,,,P,,2021-04-12,158,112,632221
4,56,15 (4),2021-04-18,MIL,,PIT,"L,5-6",GS-5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.000,.250,.000,.250,9,.30,0.009,.35,0.01%,0.13,,,P,,2021-04-18,158,134,634455
5,57,20 (4),2021-04-24,MIL,@,CHC,"W,4-3",GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.200,.000,.200,9,.97,-0.025,1.21,-0.02%,-0.24,,,P,,2021-04-24,158,112,634416
6,58,26 (5),2021-04-30,MIL,,LAD,"W,3-1",GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.143,.000,.143,9,.50,-0.027,.61,-0.02%,-0.34,,,P,,2021-04-30,158,119,634290
7,59,31 (4),2021-05-05,MIL,@,PHI,"L,4-5",GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.125,.000,.125,9,.51,-0.013,.61,-0.01%,-0.24,,,P,,2021-05-05,158,143,634294
8,60,36 (4),2021-05-11,MIL,,STL,"L,1-6",GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.100,.000,.100,9,1.28,-0.063,1.78,-0.05%,-0.54,,,P,,2021-05-11,158,138,634159
9,61,41 (4),2021-05-16,MIL,,ATL,"W,10-9",GS-7,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.077,.000,.077,9,.83,-0.083,.89,-0.05%,-1.08,,,P,,2021-05-16,158,144,634134
10,62,46 (4),2021-05-23,MIL,@,CIN,"W,9-4",GS-5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.067,.000,.067,9,.44,-0.023,.48,-0.02%,-0.44,,,P,,2021-05-23,158,113,633989
11,63,49 (2),2021-05-26,MIL,,SDP,"L,1-2",8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.067,.000,.067,9,,,,,,,,PR,,2021-05-26,158,135,633927
12,64,51 (1),2021-05-29,MIL,@,WSN,"W,4-1",CG(7),2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.063,.118,.063,.180,9,.34,0.005,.33,0.00%,0.28,,,P,1.0,2021-05-29,158,120,633916
13,65,57 (5),2021-06-04,MIL,,ARI,"W,5-1",GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.053,.100,.053,.153,9,.51,-0.053,.62,-0.04%,-1.03,,,P,,2021-06-04,158,109,633846
