Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,12,2021-04-16,CIN,,CLE,"W,10-3",7-GF,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9,0.0,0.0,0.0,0.00%,0.22,0.0,0.0,PH 3B,,2021-04-16,113,114,634482,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,13,2021-04-17,CIN,,CLE,"W,3-2",6-9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,9,1.72,0.057,1.84,0.04%,-0.02,0.0,0.0,PH 3B,,2021-04-17,113,114,634460,2021,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
3,14,2021-04-18,CIN,,CLE,"L,3-6",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.143,0.143,0.143,0.286,6,0.97,0.034,1.06,0.02%,0.17,0.0,0.0,2B 3B,,2021-04-18,113,114,634487,2021,0.333,0.333,0.333,0.667,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.0,1.0,0.0
4,15,2021-04-20,CIN,,ARI,"L,4-5",4-5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.25,9,2.16,-0.058,2.41,-0.04%,-0.47,0.0,0.0,PH,,2021-04-20,113,109,634408,2021,0.143,0.143,0.143,0.286,0.0,0.0,0.0,1.0,3.0,0.143,0.143,0.143,0.286,0.0,0.0,0.0,1.0,3.0,0.143,0.143,0.143,0.286,0.0,0.0,0.0,1.0,3.0,0.143,0.143,0.143,0.286,0.0,0.0,0.0,1.0,3.0,0.143,0.143,0.143,0.286,0.0,0.0,0.0,1.0,3.0
5,16,2021-04-22,CIN,,ARI,"L,11-14",9-GF(10),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.111,0.111,0.222,5,1.49,-0.04,1.51,-0.02%,-0.12,0.0,0.0,3B,,2021-04-22,113,109,634514,2021,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,1.0,4.0
6,17,2021-05-20,CIN,,SFG,"L,4-19",7-GF,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.182,0.364,1,0.01,-0.001,0.01,0.00%,-0.51,0.0,0.0,PH P 1B,,2021-05-20,113,137,634020,2021,0.111,0.111,0.111,0.222,0.0,0.0,0.0,1.0,5.0,0.111,0.111,0.111,0.222,0.0,0.0,0.0,1.0,5.0,0.111,0.111,0.111,0.222,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.111,0.111,0.111,0.222,0.0,0.0,0.0,1.0,5.0
7,18,2021-05-23,CIN,,MIL,"L,4-9",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.133,0.133,0.267,7,0.73,-0.071,0.62,-0.04%,-1.07,0.0,0.0,2B,,2021-05-23,113,158,633989,2021,0.182,0.182,0.182,0.364,0.0,0.0,0.0,2.0,6.0,0.182,0.182,0.182,0.364,0.0,0.0,0.0,2.0,6.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,1.0,6.0,0.25,0.25,0.25,0.5,0.0,0.0,0.0,1.0,3.0,0.182,0.182,0.182,0.364,0.0,0.0,0.0,2.0,6.0
8,19,2021-05-26,CIN,@,WSN,"L,3-5",6-9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.25,9,0.28,-0.008,0.23,0.00%,-0.32,0.0,0.0,1B,,2021-05-26,113,120,633890,2021,0.133,0.133,0.133,0.267,0.0,0.0,0.0,2.0,6.0,0.133,0.133,0.133,0.267,0.0,0.0,0.0,2.0,6.0,0.083,0.083,0.083,0.167,0.0,0.0,0.0,1.0,6.0,0.143,0.143,0.143,0.286,0.0,0.0,0.0,1.0,2.0,0.133,0.133,0.133,0.267,0.0,0.0,0.0,2.0,6.0
9,20,2021-05-27,CIN,@,WSN,"W,3-0",CG(7),3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,0.263,0.474,7,0.57,0.022,0.41,0.01%,0.31,0.0,0.0,2B,,2021-05-27,113,120,633890,2021,0.125,0.125,0.125,0.25,0.0,0.0,0.0,2.0,6.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,2.0,6.0,0.111,0.111,0.111,0.222,0.0,0.0,0.0,1.0,3.0,0.143,0.143,0.143,0.286,0.0,0.0,0.0,1.0,1.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,2.0,6.0
10,21,2021-05-28,CIN,@,CHC,"L,0-1",CG,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.261,0.318,0.579,7,0.86,0.008,0.77,0.00%,0.14,0.0,0.0,3B,,2021-05-28,113,112,634024,2021,0.211,0.211,0.316,0.526,0.0,0.0,1.0,5.0,6.0,0.211,0.211,0.316,0.526,0.0,0.0,1.0,5.0,6.0,0.273,0.273,0.455,0.727,0.0,0.0,1.0,4.0,2.0,0.25,0.25,0.5,0.75,0.0,0.0,1.0,3.0,0.0,0.211,0.211,0.316,0.526,0.0,0.0,1.0,5.0,6.0
