Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1.0,1.0,2024-08-02,BOS,@,TEX,"W,11-6",CG,5.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.25,0.65,8.0,0.46,0.093,0.5,0.06%,0.6,11.0,16.2,2B,,2024-08-02,111,140,744986,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2024-08-03,BOS,@,TEX,"L,4-7",CG,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.444,0.286,0.73,8.0,0.76,-0.001,0.89,0.00%,0.21,5.0,6.0,SS 2B,,2024-08-03,111,140,744987,2024,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0,0.25,0.4,0.25,0.65,0.0,0.0,0.0,1.0,2.0
3.0,3.0,2024-08-05,BOS,@,KCR,"W,9-5",CG,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.429,0.333,0.762,7.0,0.7,0.068,0.95,0.06%,0.23,10.0,12.4,2B,,2024-08-05,111,118,746276,2024,0.286,0.444,0.286,0.73,0.0,0.0,0.0,2.0,3.0,0.286,0.444,0.286,0.73,0.0,0.0,0.0,2.0,3.0,0.286,0.444,0.286,0.73,0.0,0.0,0.0,2.0,3.0,0.286,0.444,0.286,0.73,0.0,0.0,0.0,2.0,3.0,0.286,0.444,0.286,0.73,0.0,0.0,0.0,2.0,3.0
4.0,4.0,2024-08-06,BOS,@,KCR,"W,6-5",CG,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.313,0.389,0.313,0.701,7.0,1.29,-0.004,1.91,0.00%,-0.5,5.0,6.2,2B,,2024-08-06,111,118,746273,2024,0.333,0.429,0.333,0.762,0.0,0.0,0.0,4.0,4.0,0.333,0.429,0.333,0.762,0.0,0.0,0.0,4.0,4.0,0.333,0.429,0.333,0.762,0.0,0.0,0.0,4.0,4.0,0.333,0.429,0.333,0.762,0.0,0.0,0.0,4.0,4.0,0.333,0.429,0.333,0.762,0.0,0.0,0.0,4.0,4.0
5.0,5.0,2024-08-07,BOS,@,KCR,"L,4-8",CG,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.263,0.364,0.263,0.627,8.0,0.82,-0.046,1.27,-0.04%,-0.89,4.0,6.2,SS,,2024-08-07,111,118,746272,2024,0.312,0.389,0.312,0.701,0.0,0.0,0.0,5.0,4.0,0.312,0.389,0.312,0.701,0.0,0.0,0.0,5.0,4.0,0.312,0.389,0.312,0.701,0.0,0.0,0.0,5.0,4.0,0.333,0.385,0.333,0.718,0.0,0.0,0.0,4.0,2.0,0.312,0.389,0.312,0.701,0.0,0.0,0.0,5.0,4.0
6.0,6.0,2024-08-09,BOS,,HOU,"L,4-8",CG,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.318,0.423,0.364,0.787,7.0,0.81,0.175,1.05,0.14%,1.52,19.0,24.4,2B SS,,2024-08-09,111,117,746927,2024,0.263,0.364,0.263,0.627,0.0,0.0,0.0,5.0,5.0,0.263,0.364,0.263,0.627,0.0,0.0,0.0,5.0,5.0,0.263,0.364,0.263,0.627,0.0,0.0,0.0,5.0,5.0,0.25,0.308,0.25,0.558,0.0,0.0,0.0,3.0,2.0,0.263,0.364,0.263,0.627,0.0,0.0,0.0,5.0,5.0
7.0,7.0,2024-08-10,BOS,,HOU,"L,4-5",GS-9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.379,0.32,0.699,7.0,1.01,-0.078,1.21,-0.06%,-0.66,0.0,0.0,2B,,2024-08-10,111,117,746922,2024,0.318,0.423,0.409,0.832,1.0,0.0,1.0,8.0,6.0,0.318,0.423,0.409,0.832,1.0,0.0,1.0,8.0,6.0,0.333,0.429,0.444,0.873,1.0,0.0,1.0,7.0,4.0,0.3,0.417,0.5,0.917,1.0,0.0,1.0,4.0,2.0,0.318,0.423,0.409,0.832,1.0,0.0,1.0,8.0,6.0
8.0,8.0,2024-08-11,BOS,,HOU,"L,2-10",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.344,0.286,0.629,7.0,0.53,-0.049,0.58,-0.03%,-0.96,0.0,0.0,3B,,2024-08-11,111,117,746923,2024,0.28,0.379,0.36,0.739,1.0,0.0,1.0,8.0,9.0,0.28,0.379,0.36,0.739,1.0,0.0,1.0,8.0,9.0,0.278,0.35,0.389,0.739,1.0,0.0,1.0,6.0,6.0,0.222,0.364,0.444,0.808,1.0,0.0,1.0,3.0,5.0,0.28,0.379,0.36,0.739,1.0,0.0,1.0,8.0,9.0
9.0,9.0,2024-08-12,BOS,,TEX,"W,5-4",CG(10),5.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.281,0.351,0.313,0.664,8.0,1.89,0.105,1.94,0.07%,-0.19,8.0,9.5,2B,,2024-08-12,111,140,746921,2024,0.25,0.344,0.321,0.665,1.0,0.0,1.0,8.0,10.0,0.25,0.344,0.321,0.665,1.0,0.0,1.0,8.0,10.0,0.188,0.278,0.312,0.59,1.0,0.0,1.0,4.0,6.0,0.222,0.3,0.444,0.744,1.0,0.0,1.0,3.0,5.0,0.25,0.344,0.321,0.665,1.0,0.0,1.0,8.0,10.0
10.0,10.0,2024-08-13 00:00:00,BOS,,TEX,"W,9-4",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.278,0.341,0.306,0.647,8.0,0.41,-0.023,0.44,-0.02%,1.2,12.0,16.0,2B SS,,2024-08-13,111,140,746924,2024,0.281,0.351,0.344,0.695,1.0,0.0,1.0,10.0,12.0,0.281,0.351,0.344,0.695,1.0,0.0,1.0,10.0,12.0,0.25,0.316,0.375,0.691,1.0,0.0,1.0,5.0,8.0,0.2,0.182,0.2,0.382,0.0,0.0,0.0,2.0,6.0,0.281,0.351,0.344,0.695,1.0,0.0,1.0,10.0,12.0
