Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1.0,817.0,2021-04-01,MIL,,MIN,"W,6-5",CG(10),5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,4.0,2.08,-0.045,1.87,-0.02%,-0.12,0.0,0.0,RF,,2021-04-01,158,142,634638,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,818.0,2021-04-04,MIL,,MIN,"L,2-8",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.222,0.444,4.0,1.65,-0.168,1.5,-0.09%,-1.49,0.0,0.0,RF,,2021-04-04,158,142,634597,2021,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,1.0
3.0,819.0,2021-04-05,MIL,@,CHC,"L,3-5",CG,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.231,0.231,0.462,4.0,1.06,-0.03,1.11,-0.02%,-0.1,0.0,0.0,RF,,2021-04-05,158,112,634566,2021,0.222,0.222,0.222,0.444,0.0,0.0,0.0,2.0,2.0,0.222,0.222,0.222,0.444,0.0,0.0,0.0,2.0,2.0,0.222,0.222,0.222,0.444,0.0,0.0,0.0,2.0,2.0,0.222,0.222,0.222,0.444,0.0,0.0,0.0,2.0,2.0,0.222,0.222,0.222,0.444,0.0,0.0,0.0,2.0,2.0
4.0,820.0,2021-04-06,MIL,@,CHC,"W,4-0",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.176,0.176,0.353,6.0,0.22,-0.023,0.21,-0.01%,-0.67,0.0,0.0,RF,,2021-04-06,158,112,634559,2021,0.231,0.231,0.231,0.462,0.0,0.0,0.0,3.0,3.0,0.231,0.231,0.231,0.462,0.0,0.0,0.0,3.0,3.0,0.231,0.231,0.231,0.462,0.0,0.0,0.0,3.0,3.0,0.231,0.231,0.231,0.462,0.0,0.0,0.0,3.0,3.0,0.231,0.231,0.231,0.462,0.0,0.0,0.0,3.0,3.0
5.0,821.0,2021-04-07,MIL,@,CHC,"W,4-2",CG(10),5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.182,0.182,0.182,0.364,4.0,1.28,0.055,1.3,0.03%,0.06,0.0,0.0,RF,,2021-04-07,158,112,634549,2021,0.176,0.176,0.176,0.353,0.0,0.0,0.0,3.0,5.0,0.176,0.176,0.176,0.353,0.0,0.0,0.0,3.0,5.0,0.176,0.176,0.176,0.353,0.0,0.0,0.0,3.0,5.0,0.083,0.083,0.083,0.167,0.0,0.0,0.0,1.0,4.0,0.176,0.176,0.176,0.353,0.0,0.0,0.0,3.0,5.0
6.0,822.0,2021-04-10,MIL,@,STL,"W,9-5",GS-8,5.0,4.0,2.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.259,0.385,0.644,3.0,1.07,0.312,1.05,0.18%,4.01,0.0,0.0,RF,,2021-04-10,158,138,632222,2021,0.182,0.182,0.182,0.364,1.0,1.0,0.0,4.0,6.0,0.182,0.182,0.182,0.364,1.0,1.0,0.0,4.0,6.0,0.182,0.182,0.182,0.364,1.0,1.0,0.0,4.0,6.0,0.154,0.154,0.154,0.308,1.0,1.0,0.0,2.0,4.0,0.182,0.182,0.182,0.364,1.0,1.0,0.0,4.0,6.0
7.0,823.0,2021-04-11,MIL,@,STL,"W,9-3",CG,5.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.226,0.25,0.452,0.702,4.0,0.41,0.133,0.43,0.09%,1.18,0.0,0.0,RF,,2021-04-11,158,138,632196,2021,0.231,0.259,0.462,0.721,1.0,1.0,2.0,10.0,7.0,0.231,0.259,0.462,0.721,1.0,1.0,2.0,10.0,7.0,0.19,0.227,0.476,0.703,1.0,1.0,2.0,8.0,6.0,0.231,0.286,0.692,0.978,1.0,1.0,2.0,7.0,4.0,0.231,0.259,0.462,0.721,1.0,1.0,2.0,10.0,7.0
8.0,824.0,2021-04-12,MIL,,CHC,"W,6-3",CG,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.306,0.455,0.76,4.0,0.8,0.009,0.9,0.01%,0.56,0.0,0.0,RF,,2021-04-12,158,112,632221,2021,0.226,0.25,0.548,0.798,1.0,1.0,3.0,14.0,9.0,0.226,0.25,0.548,0.798,1.0,1.0,3.0,14.0,9.0,0.227,0.261,0.682,0.943,1.0,1.0,3.0,12.0,7.0,0.286,0.333,1.0,1.333,1.0,1.0,3.0,11.0,4.0,0.226,0.25,0.548,0.798,1.0,1.0,3.0,14.0,9.0
9.0,825.0,2021-04-13,MIL,,CHC,"L,2-3",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.275,0.405,0.68,4.0,1.94,-0.196,2.3,-0.14%,-1.28,0.0,0.0,RF,,2021-04-13,158,112,632194,2021,0.242,0.306,0.545,0.851,1.0,1.0,3.0,15.0,9.0,0.242,0.306,0.545,0.851,1.0,1.0,3.0,15.0,9.0,0.25,0.348,0.75,1.098,1.0,1.0,3.0,12.0,6.0,0.364,0.5,1.273,1.773,0.0,0.0,3.0,11.0,3.0,0.242,0.306,0.545,0.851,1.0,1.0,3.0,15.0,9.0
10.0,826.0,2021-04-14,MIL,,CHC,"W,7-0",CG,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.295,0.439,0.734,4.0,0.38,0.077,0.43,0.05%,0.92,0.0,0.0,RF,,2021-04-14,158,112,634553,2021,0.216,0.275,0.486,0.761,1.0,1.0,3.0,15.0,9.0,0.216,0.275,0.486,0.761,1.0,1.0,3.0,15.0,9.0,0.25,0.348,0.75,1.098,1.0,1.0,3.0,12.0,4.0,0.182,0.308,0.545,0.853,0.0,0.0,1.0,5.0,2.0,0.216,0.275,0.486,0.761,1.0,1.0,3.0,15.0,9.0
