Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,176,2021-04-03,CHC,,PIT,"W,5-1",GS-6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.94,-0.05,0.95,-0.03%,-0.67,0.0,0.0,P,,2021-04-03,112,134,634643,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,177,2021-04-08,CHC,@,PIT,"W,4-2",GS-7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.09,-0.058,1.11,-0.04%,-0.53,0.0,0.0,P,,2021-04-08,112,134,634555,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,178,2021-04-14,CHC,@,MIL,"L,0-7",GS-6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.66,-0.034,0.68,-0.02%,-0.34,0.0,0.0,P,,2021-04-14,112,158,634553,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4,179,2021-04-20,CHC,,NYM,"W,3-1",GS-6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.143,9,1.09,-0.005,0.85,0.00%,0.0,0.0,0.0,P,,2021-04-20,112,121,634411,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
5,180,2021-04-25,CHC,,MIL,"L,0-6",GS-6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,9,0.49,-0.013,0.53,-0.01%,-0.11,0.0,0.0,P,,2021-04-25,112,158,634400,2021,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,6.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,6.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,4.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,6.0
6,181,2021-04-30,CHC,@,CIN,"L,6-8",GS-4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,9,1.08,-0.031,0.93,-0.02%,-0.39,0.0,0.0,P,,2021-04-30,112,113,634305,2021,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,7.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,7.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,7.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,3.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,7.0
7,182,2021-05-02,CHC,@,CIN,"L,12-13",10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,9,6.35,-0.179,5.43,-0.09%,-0.64,0.0,0.0,PH,,2021-05-02,112,113,634298,2021,0.0,0.111,0.0,0.111,0.0,0.0,0.0,0.0,7.0,0.0,0.111,0.0,0.111,0.0,0.0,0.0,0.0,7.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0.0,5.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.111,0.0,0.111,0.0,0.0,0.0,0.0,7.0
8,183,2021-05-19,CHC,,WSN,"L,3-4",GS-5,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.167,0.091,0.258,9,0.89,0.002,0.93,0.00%,0.02,0.0,0.0,P,,2021-05-19,112,120,634053,2021,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,8.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,8.0,0.0,0.167,0.0,0.167,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,8.0
9,184,2021-05-25,CHC,@,PIT,"W,4-3",GS-6,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.214,0.154,0.368,9,0.82,0.011,1.0,0.01%,0.02,0.0,0.0,P,,2021-05-25,112,134,633941,2021,0.091,0.167,0.091,0.258,0.0,0.0,0.0,1.0,9.0,0.091,0.167,0.091,0.258,0.0,0.0,0.0,1.0,9.0,0.2,0.333,0.2,0.533,0.0,0.0,0.0,1.0,3.0,0.25,0.25,0.25,0.5,0.0,0.0,0.0,1.0,2.0,0.091,0.167,0.091,0.258,0.0,0.0,0.0,1.0,9.0
10,185,2021-05-30,CHC,,CIN,"L,1-5",GS-4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.2,0.143,0.343,9,0.38,-0.01,0.53,-0.01%,-0.11,0.0,0.0,P,,2021-05-30,112,113,633931,2021,0.154,0.214,0.154,0.368,0.0,0.0,0.0,2.0,9.0,0.154,0.214,0.154,0.368,0.0,0.0,0.0,2.0,9.0,0.286,0.286,0.286,0.571,0.0,0.0,0.0,2.0,3.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,2.0,0.154,0.214,0.154,0.368,0.0,0.0,0.0,2.0,9.0
