Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,30,2021-04-01,CHW,@,LAA,"L,3-4",CG,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.333,0.333,0.667,9,0.96,-0.064,0.93,-0.04%,-0.6,0.0,0.0,2B,,2021-04-01,145,108,634655,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,31,2021-04-02,CHW,@,LAA,"W,12-8",CG,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,9,0.71,-0.02,0.66,-0.01%,-0.89,0.0,0.0,2B,,2021-04-02,145,108,634631,2021,0.333,0.333,0.333,0.667,0.0,1.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,0.0,1.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,0.0,1.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,0.0,1.0,0.0,1.0,0.0,0.333,0.333,0.333,0.667,0.0,1.0,0.0,1.0,0.0
3,32,2021-04-04,CHW,@,LAA,"L,4-7",CG,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.333,0.273,0.606,9,1.57,0.057,1.44,0.03%,-0.04,0.0,0.0,2B,,2021-04-04,145,108,634637,2021,0.25,0.25,0.25,0.5,0.0,1.0,0.0,2.0,1.0,0.25,0.25,0.25,0.5,0.0,1.0,0.0,2.0,1.0,0.25,0.25,0.25,0.5,0.0,1.0,0.0,2.0,1.0,0.25,0.25,0.25,0.5,0.0,1.0,0.0,2.0,1.0,0.25,0.25,0.25,0.5,0.0,1.0,0.0,2.0,1.0
4,33,2021-04-05,CHW,@,SEA,"W,6-0",CG,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.294,0.2,0.494,1,0.56,-0.015,0.51,-0.01%,-1.14,0.0,0.0,2B,,2021-04-05,145,136,634551,2021,0.273,0.333,0.273,0.606,0.0,1.0,0.0,3.0,1.0,0.273,0.333,0.273,0.606,0.0,1.0,0.0,3.0,1.0,0.273,0.333,0.273,0.606,0.0,1.0,0.0,3.0,1.0,0.273,0.333,0.273,0.606,0.0,1.0,0.0,3.0,1.0,0.273,0.333,0.273,0.606,0.0,1.0,0.0,3.0,1.0
5,34,2021-04-06,CHW,@,SEA,"W,10-4",CG,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.222,0.333,0.222,0.556,9,0.66,0.005,0.59,0.00%,-0.1,0.0,0.0,2B,,2021-04-06,145,136,634609,2021,0.2,0.294,0.2,0.494,0.0,1.0,0.0,3.0,1.0,0.2,0.294,0.2,0.494,0.0,1.0,0.0,3.0,1.0,0.2,0.294,0.2,0.494,0.0,1.0,0.0,3.0,1.0,0.167,0.286,0.167,0.452,0.0,0.0,0.0,2.0,1.0,0.2,0.294,0.2,0.494,0.0,1.0,0.0,3.0,1.0
6,35,2021-04-07,CHW,@,SEA,"L,4-8",CG,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.36,0.286,0.646,7,0.74,0.053,0.72,0.03%,0.66,0.0,0.0,2B,,2021-04-07,145,136,634592,2021,0.222,0.333,0.222,0.556,1.0,1.0,0.0,4.0,1.0,0.222,0.333,0.222,0.556,1.0,1.0,0.0,4.0,1.0,0.222,0.333,0.222,0.556,1.0,1.0,0.0,4.0,1.0,0.2,0.385,0.2,0.585,1.0,0.0,0.0,2.0,0.0,0.222,0.333,0.222,0.556,1.0,1.0,0.0,4.0,1.0
7,36,2021-04-08,CHW,,KCR,"W,6-0",CG,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.379,0.292,0.671,8,0.23,0.008,0.24,0.01%,0.02,0.0,0.0,2B,,2021-04-08,145,118,634565,2021,0.238,0.36,0.333,0.693,1.0,1.0,1.0,6.0,1.0,0.238,0.36,0.333,0.693,1.0,1.0,1.0,6.0,1.0,0.222,0.364,0.333,0.697,1.0,0.0,1.0,5.0,1.0,0.2,0.385,0.4,0.785,1.0,0.0,1.0,3.0,0.0,0.238,0.36,0.333,0.693,1.0,1.0,1.0,6.0,1.0
8,37,2021-04-11,CHW,,KCR,"L,3-4",CG(10),5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.241,0.353,0.276,0.629,8,1.95,-0.127,2.14,-0.08%,-0.16,0.0,0.0,2B,,2021-04-11,145,118,632170,2021,0.25,0.379,0.333,0.713,1.0,1.0,1.0,7.0,1.0,0.25,0.379,0.333,0.713,1.0,1.0,1.0,7.0,1.0,0.25,0.429,0.375,0.804,1.0,0.0,1.0,5.0,0.0,0.333,0.5,0.556,1.056,1.0,0.0,1.0,4.0,0.0,0.25,0.379,0.333,0.713,1.0,1.0,1.0,7.0,1.0
9,38,2021-04-12,CHW,,CLE,"W,4-3",9-GF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.353,0.276,0.629,5,,0.0,,0.00%,0.0,0.0,0.0,PR DH,,2021-04-12,145,114,632216,2021,0.241,0.353,0.31,0.663,1.0,1.0,1.0,8.0,1.0,0.241,0.353,0.31,0.663,1.0,1.0,1.0,8.0,1.0,0.222,0.364,0.333,0.697,1.0,0.0,1.0,5.0,0.0,0.273,0.385,0.455,0.839,0.0,0.0,1.0,4.0,0.0,0.241,0.353,0.31,0.663,1.0,1.0,1.0,8.0,1.0
10,39,2021-04-13,CHW,,CLE,"L,0-2",CG(10),3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.324,0.25,0.574,8,1.12,-0.087,1.26,-0.06%,-0.61,0.0,0.0,2B,,2021-04-13,145,114,632199,2021,0.241,0.353,0.31,0.663,1.0,1.0,1.0,8.0,1.0,0.241,0.353,0.31,0.663,1.0,1.0,1.0,8.0,1.0,0.286,0.412,0.429,0.84,1.0,0.0,1.0,5.0,0.0,0.25,0.333,0.25,0.583,0.0,0.0,0.0,2.0,0.0,0.241,0.353,0.31,0.663,1.0,1.0,1.0,8.0,1.0
