Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,1,3 (2),2021-04-04,MIL,,MIN,"L,2-8",6-6,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,,,P,,2021-04-04,158,142,634597
2,2,7 (3),2021-04-08,MIL,@,STL,"L,1-3",8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,,,P,,2021-04-08,158,138,634568
3,3,9 (1),2021-04-11,MIL,@,STL,"W,9-3",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,,,P,,2021-04-11,158,138,632196
4,4,10,2021-04-12,MIL,,CHC,"W,6-3",9-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,,,P,,2021-04-12,158,112,632221
5,5,13 (2),2021-04-16,MIL,,PIT,"L,1-6",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,6,,,,,,,,P,,2021-04-16,158,134,634483
6,6,14,2021-04-17,MIL,,PIT,"W,7-1",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,,,P,,2021-04-17,158,134,634473
7,7,17 (2),2021-04-20,MIL,@,SDP,"W,6-0",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,3,,,,,,,,P,,2021-04-20,158,135,634392
8,8,19 (1),2021-04-23,MIL,@,CHC,"L,2-15",5-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.01,0.000,.01,0.00%,-0.24,,,P,,2021-04-23,158,112,634426
9,9,22 (2),2021-04-26,MIL,,MIA,"L,0-8",6-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,,,,,P,,2021-04-26,158,146,634461
10,10,27 (4),2021-05-01,MIL,,LAD,"W,6-5",10-11,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,,,,,P,,2021-05-01,158,119,634338
11,11,29 (1),2021-05-03,MIL,@,PHI,"L,3-4",8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,,,,,P,,2021-05-03,158,143,634244
12,12,31 (1),2021-05-05,MIL,@,PHI,"L,4-5",5-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,6,,,,,,,,P,,2021-05-05,158,143,634294
13,13,35 (3),2021-05-09,MIL,@,MIA,"W,2-1",10-GF(10),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,3,,,,,,,,P,,2021-05-09,158,146,634207
14,14,38 (2),2021-05-13,MIL,,STL,"L,0-2",6-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,,,,,P,,2021-05-13,158,138,634158
15,15,40 (1),2021-05-15,MIL,,ATL,"L,1-5",4-5,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,,,,,P,,2021-05-15,158,144,634106
16,16,81,2021-06-30,TBR,@,WSN,"L,6-15",GS-3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,9,.84,0.028,1.21,0.02%,0.27,,,P,,2021-06-30,139,120,633427
17,17,91 (9),2021-07-16,TBR,@,ATL,"W,7-6",6-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.500,.500,.500,1.000,9,,,,,,,,P,,2021-07-16,139,144,633265
18,18,126 (34),2021-08-24,TBR,@,PHI,"W,3-1",GS-6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,.500,9,.65,-0.033,.68,-0.02%,-0.27,,,P,,2021-08-24,139,143,632777
