Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,1,2021-06-28,KCR,@,BOS,"L,5-6",CG,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,6,0.82,-0.058,0.17,-0.01%,-0.16,0.0,0.0,3B,,2021-06-28,118,111,633475,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,2,2021-06-29,KCR,@,BOS,"L,6-7",GS-2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,6,1.56,-0.045,0.27,-0.01%,-0.54,0.0,0.0,3B,,2021-06-29,118,111,633496,2021,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2.0,1.0
3,3,2021-08-04,KCR,@,CHW,"W,9-1",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.222,0.444,6,0.29,-0.03,0.0,0.00%,-0.86,0.0,0.0,3B,,2021-08-04,118,145,633053,2021,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,1.0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,2.0,1.0
4,4,2021-08-05,KCR,@,CHW,"W,3-2",CG,4.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.231,0.308,0.538,5,0.93,0.119,0.02,0.00%,1.28,0.0,0.0,3B,,2021-08-05,118,145,633015,2021,0.222,0.222,0.222,0.444,0.0,0.0,0.0,2.0,3.0,0.222,0.222,0.222,0.444,0.0,0.0,0.0,2.0,3.0,0.222,0.222,0.222,0.444,0.0,0.0,0.0,2.0,3.0
5,5,2021-08-06,KCR,@,STL,"L,2-4",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,0.294,0.529,6,1.76,-0.082,0.05,0.00%,-0.7,0.0,0.0,3B,,2021-08-06,118,138,632982,2021,0.231,0.231,0.385,0.615,0.0,0.0,1.0,4.0,3.0,0.231,0.231,0.385,0.615,0.0,0.0,1.0,4.0,3.0,0.231,0.231,0.385,0.615,0.0,0.0,1.0,4.0,3.0
6,6,2021-08-07,KCR,@,STL,"L,2-5",CG,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.238,0.25,0.488,6,0.6,-0.014,0.01,0.00%,-0.2,0.0,0.0,3B,,2021-08-07,118,138,632968,2021,0.235,0.235,0.353,0.588,0.0,0.0,1.0,5.0,5.0,0.235,0.235,0.353,0.588,0.0,0.0,1.0,5.0,5.0,0.235,0.235,0.353,0.588,0.0,0.0,1.0,5.0,5.0
7,7,2021-08-09,KCR,,NYY,"L,6-8",GS-7,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.292,0.304,0.596,6,1.39,0.086,0.01,0.00%,0.44,0.0,0.0,3B,,2021-08-09,118,147,632979,2021,0.2,0.238,0.3,0.538,0.0,0.0,1.0,5.0,6.0,0.125,0.176,0.25,0.426,0.0,0.0,1.0,3.0,5.0,0.2,0.238,0.3,0.538,0.0,0.0,1.0,5.0,6.0
8,8,2021-08-10,KCR,,NYY,"W,8-4",CG,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.321,0.308,0.629,6,0.65,-0.021,0.0,0.00%,0.24,0.0,0.0,3B,,2021-08-10,118,147,632987,2021,0.261,0.292,0.348,0.639,0.0,0.0,1.0,7.0,6.0,0.222,0.263,0.333,0.596,0.0,0.0,1.0,5.0,5.0,0.261,0.292,0.348,0.639,0.0,0.0,1.0,7.0,6.0
9,9,2021-08-11,KCR,,NYY,"L,2-5",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.281,0.267,0.548,8,1.24,-0.041,0.01,0.00%,-0.65,0.0,0.0,3B,,2021-08-11,118,147,632935,2021,0.269,0.321,0.346,0.668,0.0,0.0,1.0,8.0,7.0,0.294,0.368,0.412,0.78,0.0,0.0,1.0,6.0,4.0,0.269,0.321,0.346,0.668,0.0,0.0,1.0,8.0,7.0
10,10,2021-08-13,KCR,,STL,"L,0-6",CG,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.286,0.273,0.558,8,1.13,-0.003,0.0,0.00%,-0.18,0.0,0.0,3B,,2021-08-13,118,138,632943,2021,0.233,0.281,0.3,0.581,0.0,0.0,1.0,8.0,8.0,0.235,0.316,0.235,0.551,0.0,0.0,0.0,4.0,5.0,0.233,0.281,0.3,0.581,0.0,0.0,1.0,8.0,8.0
