Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,245,2021-04-04,STL,@,CIN,"L,1-12",GS-6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.73,-0.019,0.79,-0.01%,-0.18,0.0,0.0,P,,2021-04-04,138,113,634560,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,246,2021-04-10,STL,,MIL,"L,5-9",GS-5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.02,-0.055,2.41,-0.04%,-0.49,0.0,0.0,P,,2021-04-10,138,158,632222,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,247,2021-04-16,STL,@,PHI,"L,2-9",GS-6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.23,-0.006,0.22,0.00%,-0.16,0.0,0.0,P,,2021-04-16,138,143,634474,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,248,2021-04-21,STL,@,WSN,"L,0-1",GS-7,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,9,0.67,0.001,0.61,0.00%,0.06,0.0,0.0,P,,2021-04-21,138,120,634405,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,249,2021-04-27,STL,,PHI,"W,5-2",GS-8,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.375,9,0.99,-0.069,0.99,-0.04%,-0.72,0.0,0.0,P,,2021-04-27,138,143,634318,2021,0.2,0.2,0.6,0.8,0.0,0.0,1.0,2.0,2.0,0.2,0.2,0.6,0.8,0.0,0.0,1.0,2.0,2.0,0.2,0.2,0.6,0.8,0.0,0.0,1.0,2.0,2.0,0.25,0.25,0.75,1.0,0.0,0.0,1.0,2.0,2.0,0.2,0.2,0.6,0.8,0.0,0.0,1.0,2.0,2.0
6,250,2021-05-02,STL,@,PIT,"W,3-0",GS-9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.182,0.273,9,0.51,-0.041,0.64,-0.03%,-0.77,0.0,0.0,P,,2021-05-02,138,134,634260,2021,0.125,0.125,0.375,0.5,0.0,0.0,1.0,2.0,5.0,0.125,0.125,0.375,0.5,0.0,0.0,1.0,2.0,5.0,0.125,0.125,0.375,0.5,0.0,0.0,1.0,2.0,5.0,0.167,0.167,0.5,0.667,0.0,0.0,1.0,2.0,5.0,0.125,0.125,0.375,0.5,0.0,0.0,1.0,2.0,5.0
7,251,2021-05-08,STL,,COL,"W,9-8",GS-5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.077,0.154,0.231,9,0.31,-0.015,0.38,-0.01%,-0.31,0.0,0.0,P,,2021-05-08,138,115,634165,2021,0.091,0.091,0.273,0.364,0.0,0.0,1.0,2.0,6.0,0.091,0.091,0.273,0.364,0.0,0.0,1.0,2.0,6.0,0.1,0.1,0.3,0.4,0.0,0.0,1.0,2.0,6.0,0.125,0.125,0.375,0.5,0.0,0.0,1.0,2.0,5.0,0.091,0.091,0.273,0.364,0.0,0.0,1.0,2.0,6.0
8,252,2021-05-21,STL,,CHC,"L,3-12",GS-6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.071,0.143,0.214,9,1.53,-0.042,2.42,-0.04%,-0.35,0.0,0.0,P,,2021-05-21,138,112,634022,2021,0.077,0.077,0.231,0.308,0.0,0.0,1.0,2.0,6.0,0.077,0.077,0.231,0.308,0.0,0.0,1.0,2.0,6.0,0.091,0.091,0.273,0.364,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.077,0.077,0.231,0.308,0.0,0.0,1.0,2.0,6.0
9,253,2021-05-27,STL,@,ARI,"W,5-4",GS-7,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.118,0.176,0.294,9,0.32,-0.007,0.41,-0.01%,-0.27,0.0,0.0,P,,2021-05-27,138,109,633914,2021,0.071,0.071,0.214,0.286,0.0,0.0,1.0,2.0,7.0,0.071,0.071,0.214,0.286,0.0,0.0,1.0,2.0,7.0,0.091,0.091,0.273,0.364,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.071,0.071,0.214,0.286,0.0,0.0,1.0,2.0,7.0
10,254,2021-06-02,STL,@,LAD,"L,3-14",GS-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.118,0.176,0.294,9,,,,,,0.0,0.0,P,,2021-06-02,138,119,633988,2021,0.118,0.118,0.235,0.353,0.0,0.0,1.0,3.0,9.0,0.118,0.118,0.235,0.353,0.0,0.0,1.0,3.0,9.0,0.083,0.083,0.083,0.167,0.0,0.0,0.0,1.0,7.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,1.0,3.0,0.118,0.118,0.235,0.353,0.0,0.0,1.0,3.0,9.0
