Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,891,2 (1),2021-04-03,KCR,,TEX,"W,11-4",7-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1.000,,,2,.00,0.000,.00,0.00%,0.27,,,RF,,2021-04-03,118,140,634604
2,892,4 (1),2021-04-05,KCR,@,CLE,"W,3-0",8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,1.000,,,5,,,,,,,,RF,,2021-04-05,118,114,634616
3,893,8 (3),2021-04-12,KCR,,LAA,"L,3-10",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.500,.000,.500,9,.02,0.000,.02,0.00%,-0.17,,,PH,,2021-04-12,118,108,632197
4,894,9,2021-04-13,KCR,,LAA,"W,3-2",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.200,.000,.200,8,.44,-0.035,.42,-0.02%,-0.54,,,RF,,2021-04-13,118,108,632210
5,895,10,2021-04-14,KCR,,LAA,"W,6-1",6-GF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.200,.333,.200,.533,5,.07,0.004,.07,0.00%,0.23,,,RF,,2021-04-14,118,108,634495
6,896,11,2021-04-15,KCR,,TOR,"W,7-5",8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.333,.200,.533,5,,,,,,,,PR DH,,2021-04-15,118,141,634475
7,897,13 (1),2021-04-17,KCR,,TOR,"W,3-2",CG(7),3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,.375,.444,.625,1.069,9,2.01,0.075,2.18,0.05%,0.77,,,CF RF,2.0,2021-04-17,118,141,634520
8,898,14,2021-04-18,KCR,,TOR,"W,2-0",7-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.375,.444,.625,1.069,4,,,,,,,,PR DH,,2021-04-18,118,141,634442
9,899,17 (2),2021-04-21,KCR,,TBR,"W,9-8",9-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,1,0,.375,.444,.625,1.069,7,5.40,0.109,5.84,0.07%,0.24,,,PR,,2021-04-21,118,139,634446
10,900,18,2021-04-23,KCR,@,DET,"W,6-2",8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.400,.556,.956,4,.16,-0.004,.20,0.00%,-0.61,,,RF,,2021-04-23,118,116,634412
