Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_10,OBP_10,SLG_10,OPS_10,SB_10,CS_10,XB_10,TB_10,SO_10,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_3,OBP_3,SLG_3,OPS_3,SB_3,CS_3,XB_3,TB_3,SO_3,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,1772,2021-04-01,CIN,,STL,"L,6-11",CG,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,3,0.46,-0.02,0.5,-0.01%,-0.17,0.0,0.0,1B,,2021-04-01,113,138,634636,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,1773,2021-04-03,CIN,,STL,"W,9-6",CG,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,3,0.5,-0.03,0.51,-0.02%,-0.69,0.0,0.0,1B,,2021-04-03,113,138,634654,2021,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.0
3,1774,2021-04-04,CIN,,STL,"W,12-1",GS-7,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.214,0.214,0.214,0.429,3,0.56,0.048,0.58,0.03%,0.49,0.0,0.0,1B,,2021-04-04,113,138,634560,2021,0.2,0.2,0.2,0.4,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,2.0,1.0
4,1775,2021-04-05,CIN,,PIT,"W,5-3",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.167,0.333,3,1.17,-0.111,1.33,-0.08%,-1.06,0.0,0.0,1B,,2021-04-05,113,134,634558,2021,0.214,0.214,0.214,0.429,0.0,0.0,0.0,3.0,2.0,0.214,0.214,0.214,0.429,0.0,0.0,0.0,3.0,2.0,0.214,0.214,0.214,0.429,0.0,0.0,0.0,3.0,2.0,0.214,0.214,0.214,0.429,0.0,0.0,0.0,3.0,2.0,0.214,0.214,0.214,0.429,0.0,0.0,0.0,3.0,2.0
5,1776,2021-04-06,CIN,,PIT,"W,14-1",GS-6,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.182,0.364,3,0.21,-0.007,0.25,-0.01%,-0.69,0.0,0.0,1B,,2021-04-06,113,134,634530,2021,0.167,0.167,0.167,0.333,0.0,0.0,0.0,3.0,3.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,3.0,3.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,3.0,3.0,0.154,0.154,0.154,0.308,0.0,0.0,0.0,2.0,3.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,3.0,3.0
6,1777,2021-04-07,CIN,,PIT,"W,11-4",GS-9,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.231,0.2,0.431,3,0.33,0.021,0.39,0.02%,0.34,0.0,0.0,1B,,2021-04-07,113,134,634570,2021,0.182,0.182,0.182,0.364,0.0,0.0,0.0,4.0,3.0,0.182,0.182,0.182,0.364,0.0,0.0,0.0,4.0,3.0,0.182,0.182,0.182,0.364,0.0,0.0,0.0,4.0,3.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,2.0,2.0,0.182,0.182,0.182,0.364,0.0,0.0,0.0,4.0,3.0
7,1778,2021-04-09,CIN,@,ARI,"W,6-5",CG(10),5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.194,0.167,0.36,3,1.48,-0.074,1.62,-0.05%,-0.15,0.0,0.0,1B,,2021-04-09,113,109,634540,2021,0.2,0.231,0.2,0.431,0.0,0.0,0.0,5.0,4.0,0.2,0.231,0.2,0.431,0.0,0.0,0.0,5.0,4.0,0.2,0.238,0.2,0.438,0.0,0.0,0.0,4.0,4.0,0.182,0.25,0.182,0.432,0.0,0.0,0.0,2.0,2.0,0.2,0.231,0.2,0.431,0.0,0.0,0.0,5.0,4.0
8,1779,2021-04-10,CIN,@,ARI,"L,3-8",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.2,0.176,0.376,3,0.38,0.006,0.44,0.00%,-0.06,0.0,0.0,1B,,2021-04-10,113,109,634484,2021,0.167,0.194,0.167,0.36,0.0,0.0,0.0,5.0,4.0,0.167,0.194,0.167,0.36,0.0,0.0,0.0,5.0,4.0,0.15,0.19,0.15,0.34,0.0,0.0,0.0,3.0,3.0,0.167,0.231,0.167,0.397,0.0,0.0,0.0,2.0,1.0,0.167,0.194,0.167,0.36,0.0,0.0,0.0,5.0,4.0
9,1780,2021-04-11,CIN,@,ARI,"L,0-7",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.205,0.162,0.367,3,0.19,-0.015,0.22,-0.01%,-0.19,0.0,0.0,1B,,2021-04-11,113,109,632209,2021,0.176,0.2,0.176,0.376,0.0,0.0,0.0,6.0,4.0,0.176,0.2,0.176,0.376,0.0,0.0,0.0,6.0,4.0,0.15,0.19,0.15,0.34,0.0,0.0,0.0,3.0,2.0,0.167,0.231,0.167,0.397,0.0,0.0,0.0,2.0,1.0,0.176,0.2,0.176,0.376,0.0,0.0,0.0,6.0,4.0
10,1781,2021-04-12,CIN,@,SFG,"W,3-0",CG,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.209,0.244,0.453,3,0.49,0.048,0.54,0.03%,0.43,0.0,0.0,1B,,2021-04-12,113,137,634648,2021,0.162,0.205,0.162,0.367,0.0,0.0,0.0,6.0,4.0,0.162,0.205,0.162,0.367,0.0,0.0,0.0,6.0,4.0,0.158,0.238,0.158,0.396,0.0,0.0,0.0,3.0,1.0,0.083,0.154,0.083,0.237,0.0,0.0,0.0,1.0,0.0,0.162,0.205,0.162,0.367,0.0,0.0,0.0,6.0,4.0
