Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,1,2021-04-01,HOU,@,OAK,"W,8-1",9-GF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2,,,,,,0.0,0.0,LF,,2021-04-01,117,133,634640,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,2,2021-04-03,HOU,@,OAK,"W,9-1",2-GF,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,0.667,1.167,2,0.72,-0.03,0.85,-0.02%,1.12,0.0,0.0,PH LF,,2021-04-03,117,133,634629,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3,3,2021-04-04,HOU,@,OAK,"W,9-2",CG,4.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.375,0.857,1.232,9,0.26,0.04,0.31,0.03%,2.05,0.0,0.0,LF,,2021-04-04,117,133,634651,2021,0.333,0.5,1.0,1.5,0.0,0.0,1.0,2.0,1.0,0.333,0.5,1.0,1.5,0.0,0.0,1.0,2.0,1.0,0.333,0.5,1.0,1.5,0.0,0.0,1.0,2.0,1.0
4,4,2021-04-05,HOU,@,LAA,"L,6-7",7-GF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.333,0.75,1.083,7,2.19,-0.056,2.76,-0.04%,-0.17,0.0,0.0,LF,,2021-04-05,117,108,634552,2021,0.286,0.375,1.143,1.518,0.0,0.0,2.0,6.0,3.0,0.286,0.375,1.143,1.518,0.0,0.0,2.0,6.0,3.0,0.286,0.375,1.143,1.518,0.0,0.0,2.0,6.0,3.0
5,5,2021-04-06,HOU,@,LAA,"W,4-2",9-GF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.333,0.75,1.083,4,,0.0,,0.00%,0.0,0.0,0.0,PR DH,,2021-04-06,117,108,634586,2021,0.25,0.333,1.0,1.333,0.0,0.0,2.0,6.0,3.0,0.25,0.333,1.0,1.333,0.0,0.0,2.0,6.0,3.0,0.25,0.333,1.0,1.333,0.0,0.0,2.0,6.0,3.0
6,6,2021-04-13,HOU,,DET,"L,2-8",7-GF,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.222,0.273,0.667,0.939,8,0.14,-0.007,0.15,0.00%,-0.23,0.0,0.0,CF,,2021-04-13,117,116,632229,2021,0.25,0.333,1.0,1.333,0.0,0.0,2.0,6.0,3.0,0.25,0.333,1.0,1.333,0.0,0.0,2.0,6.0,3.0,0.25,0.333,1.0,1.333,0.0,0.0,2.0,6.0,3.0
7,7,2021-04-16,HOU,@,SEA,"L,5-6",GS-8,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.286,0.667,0.952,8,1.16,0.046,1.26,0.03%,0.54,0.0,0.0,RF,,2021-04-16,117,136,634517,2021,0.222,0.273,0.889,1.162,0.0,0.0,2.0,6.0,3.0,0.222,0.273,0.889,1.162,0.0,0.0,2.0,6.0,3.0,0.222,0.273,0.889,1.162,0.0,0.0,2.0,6.0,3.0
8,8,2021-04-18,HOU,@,SEA,"L,2-7",GS-9,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.214,0.294,0.571,0.866,6,1.34,0.015,1.51,0.01%,-0.05,0.0,0.0,LF,,2021-04-18,117,136,634538,2021,0.25,0.286,0.917,1.202,0.0,0.0,3.0,8.0,3.0,0.222,0.2,0.889,1.089,0.0,0.0,2.0,6.0,2.0,0.25,0.286,0.917,1.202,0.0,0.0,3.0,8.0,3.0
9,9,2021-04-21,HOU,@,COL,"L,3-6",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.238,0.444,0.683,1,0.79,-0.084,0.66,-0.04%,-0.91,0.0,0.0,CF,,2021-04-21,117,115,634424,2021,0.214,0.294,0.786,1.08,1.0,0.0,3.0,8.0,4.0,0.143,0.222,0.429,0.651,1.0,0.0,1.0,2.0,1.0,0.214,0.294,0.786,1.08,1.0,0.0,3.0,8.0,4.0
10,10,2021-04-23,HOU,,LAA,"W,5-4",9-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.238,0.444,0.683,2,,,,,,0.0,0.0,PR LF,,2021-04-23,117,108,634383,2021,0.167,0.238,0.611,0.849,1.0,0.0,3.0,8.0,5.0,0.1,0.167,0.3,0.467,1.0,0.0,1.0,2.0,2.0,0.167,0.238,0.611,0.849,1.0,0.0,3.0,8.0,5.0
