Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,596,2021-04-01,LAD,@,COL,"L,5-8",CG,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.6,0.333,0.933,6,1.31,0.027,1.37,0.02%,0.17,0.0,0.0,LF,,2021-04-01,119,115,634615,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,597,2021-04-03,LAD,@,COL,"W,6-5",GS-8,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.375,0.775,3,1.39,-0.008,1.46,-0.01%,-0.28,0.0,0.0,RF,,2021-04-03,119,115,634633,2021,0.333,0.6,0.333,0.933,0.0,0.0,0.0,1.0,1.0,0.333,0.6,0.333,0.933,0.0,0.0,0.0,1.0,1.0,0.333,0.6,0.333,0.933,0.0,0.0,0.0,1.0,1.0
3,598,2021-04-04,LAD,@,COL,"W,4-2",CG,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.5,0.333,0.833,6,0.82,0.1,0.95,0.07%,1.43,0.0,0.0,CF,,2021-04-04,119,115,634557,2021,0.25,0.4,0.5,0.9,0.0,0.0,1.0,3.0,4.0,0.25,0.4,0.5,0.9,0.0,0.0,1.0,3.0,4.0,0.25,0.4,0.5,0.9,0.0,0.0,1.0,3.0,4.0
4,599,2021-04-05,LAD,@,OAK,"W,10-3",GS-3,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.563,0.4,0.963,7,0.65,0.067,0.67,0.04%,1.54,0.0,0.0,2B,,2021-04-05,119,133,634600,2021,0.222,0.5,0.444,0.944,0.0,0.0,1.0,3.0,4.0,0.222,0.5,0.444,0.944,0.0,0.0,1.0,3.0,4.0,0.222,0.5,0.444,0.944,0.0,0.0,1.0,3.0,4.0
5,600,2021-04-07,LAD,@,OAK,"L,3-4",CG(10),6.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.591,0.5,1.091,1,1.47,0.065,1.62,0.04%,1.35,0.0,0.0,CF,,2021-04-07,119,133,634567,2021,0.3,0.562,0.5,1.062,0.0,0.0,1.0,4.0,4.0,0.3,0.562,0.5,1.062,0.0,0.0,1.0,4.0,4.0,0.3,0.562,0.5,1.062,0.0,0.0,1.0,4.0,4.0
6,601,2021-04-09,LAD,,WSN,"W,1-0",CG,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.538,0.412,0.95,1,0.77,-0.053,0.87,-0.04%,-0.53,0.0,0.0,CF,,2021-04-09,119,120,634533,2021,0.357,0.591,0.643,1.234,0.0,0.0,2.0,7.0,5.0,0.357,0.591,0.643,1.234,0.0,0.0,2.0,7.0,5.0,0.357,0.591,0.643,1.234,0.0,0.0,2.0,7.0,5.0
7,602,2021-04-10,LAD,,WSN,"W,9-5",CG,5.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.484,0.5,0.984,1,0.63,0.162,0.71,0.11%,1.44,0.0,0.0,CF,,2021-04-10,119,120,632191,2021,0.294,0.538,0.529,1.068,0.0,0.0,2.0,7.0,7.0,0.286,0.524,0.571,1.095,0.0,0.0,2.0,6.0,6.0,0.294,0.538,0.529,1.068,0.0,0.0,2.0,7.0,7.0
8,603,2021-04-11,LAD,,WSN,"W,3-0",CG,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.471,0.48,0.951,5,0.83,-0.025,0.97,-0.02%,-0.21,0.0,0.0,CF,,2021-04-11,119,120,632214,2021,0.273,0.484,0.636,1.12,0.0,0.0,3.0,11.0,8.0,0.286,0.524,0.714,1.238,0.0,0.0,2.0,8.0,4.0,0.273,0.484,0.636,1.12,0.0,0.0,3.0,11.0,8.0
9,604,2021-04-13,LAD,,COL,"W,7-0",CG,5.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.462,0.567,1.028,3,0.28,0.073,0.35,0.06%,0.58,0.0,0.0,CF,,2021-04-13,119,115,632212,2021,0.28,0.471,0.6,1.071,0.0,0.0,3.0,12.0,9.0,0.312,0.45,0.688,1.138,0.0,0.0,2.0,9.0,5.0,0.28,0.471,0.6,1.071,0.0,0.0,3.0,12.0,9.0
10,605,2021-04-14,LAD,,COL,"W,4-2",7-GF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.45,0.548,0.998,6,1.71,-0.051,2.17,-0.04%,-0.62,0.0,0.0,CF,,2021-04-14,119,115,634614,2021,0.3,0.462,0.7,1.162,0.0,0.0,4.0,17.0,10.0,0.3,0.391,0.8,1.191,0.0,0.0,3.0,13.0,6.0,0.3,0.462,0.7,1.162,0.0,0.0,4.0,17.0,10.0
