Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,114,5 (4),2021-04-06,STL,@,MIA,"W,4-2",GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.73,-0.018,.73,-0.01%,-0.16,,,P,,2021-04-06,138,146,634594
2,115,10 (4),2021-04-12,STL,,WSN,"L,2-5",GS-6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.000,.000,.000,.000,9,2.00,-0.059,1.98,-0.04%,-0.49,,,P,,2021-04-12,138,120,632230
3,116,15 (4),2021-04-18,STL,@,PHI,"L,0-2",GS-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.73,-0.018,.72,-0.01%,-0.16,,,P,,2021-04-18,138,143,634498
4,117,20 (4),2021-04-24,STL,,CIN,"W,2-0",GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.97,-0.049,1.05,-0.03%,-0.53,,,P,,2021-04-24,138,113,634395
5,118,26 (5),2021-04-30,STL,@,PIT,"W,7-3",GS-6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000,.000,9,.72,-0.031,.84,-0.02%,-0.44,,,P,,2021-04-30,138,134,634325
6,119,32 (5),2021-05-06,STL,,NYM,"L,1-4",GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.79,-0.020,.99,-0.02%,-0.23,,,P,,2021-05-06,138,121,634223
7,120,37 (4),2021-05-12,STL,@,MIL,"L,1-4",GS-6,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.000,.000,.000,.000,9,1.43,-0.041,2.22,-0.04%,-0.37,,,P,,2021-05-12,138,158,634198
8,121,42 (4),2021-05-18,STL,,PIT,"W,5-2",GS-6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000,.000,9,.87,-0.031,1.22,-0.03%,-0.89,,,P,,2021-05-18,138,134,634109
9,122,55 (12),2021-06-01,STL,@,LAD,"W,3-2",GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.73,-0.036,.99,-0.03%,-0.42,,,P,,2021-06-01,138,119,633879
10,123,60 (4),2021-06-06,STL,,CIN,"L,7-8",GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.28,-0.007,.37,-0.01%,-0.23,,,P,,2021-06-06,138,113,633808
11,124,64 (3),2021-06-12,STL,@,CHC,"L,2-7",GS-2,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,,,,,P,,2021-06-12,138,112,633740
12,125,69 (4),2021-06-17,STL,@,ATL,"L,0-4",GS-6,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.19,-0.059,1.20,-0.04%,-0.48,,,P,,2021-06-17,138,144,633691
13,126,79 (9),2021-06-28,STL,,ARI,"W,7-1",6-6,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,,,,,P,,2021-06-28,138,109,633490
