Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,1,2 (1),2024-03-30,WSN,@,CIN,"W,7-6",9-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,1,0,,,,,4,5.73,0.074,5.16,0.04%,0.23,7.0,9.2,PR,,2024-03-30,120,113,746736
2,2,3,2024-03-31,WSN,@,CIN,"L,5-6",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,8,,,,,,0.0,0.0,2B,,2024-03-31,120,113,746739
3,3,8 (4),2024-04-06,WSN,,PHI,"L,2-5",GS-8,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0.0,0,1,0.0,0.0,0.0,0.0,9,1.1,-0.041,0.97,-0.02%,-0.4,0.0,0.0,SS,,2024-04-06,120,143,744873
4,4,9,2024-04-07,WSN,,PHI,"W,3-2",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,9,,,,,,0.0,0.0,SS,,2024-04-07,120,143,744871
5,5,13 (3),2024-04-12,WSN,@,OAK,"L,1-2",9-GF(10),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,8,,,,,,0.0,0.0,PR 2B,,2024-04-12,120,133,745679
6,6,19 (5),2024-04-19,WSN,,HOU,"L,3-5",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,5,,,,,,0.0,0.0,PR,,2024-04-19,120,117,744872
7,7,20,2024-04-20,WSN,,HOU,"W,5-4",10-GF(10),0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,5,,0.0,,0.00%,0.0,2.0,3.2,PR,,2024-04-20,120,117,744865
8,8,26 (5),2024-04-27,WSN,@,MIA,"W,11-4",7-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.00%,-0.24,0.0,0.0,SS,,2024-04-27,120,146,746075
9,9,36 (9),2024-05-08,WSN,,BAL,"L,6-7",9-10,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,1,0,0.0,0.0,0.0,0.0,9,5.1,0.075,4.5,0.04%,0.16,7.0,9.2,PR,,2024-05-08,120,110,744858
10,10,40 (3),2024-05-14,WSN,@,CHW,"W,6-3",8-8,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,4,,0.0,,0.00%,0.0,2.0,3.2,PR,1.0,2024-05-14,120,145,746796
11,11,42 (1),2024-05-15,WSN,@,CHW,"L,0-2",GS-9,3,3,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,9,1.11,-0.09,0.84,-0.04%,-0.75,0.0,0.0,SS,,2024-05-15,120,145,746795
12,12,44 (1),2024-05-18,WSN,@,PHI,"L,3-4",9-9,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,5,,0.0,,0.00%,0.0,2.0,3.2,PR,,2024-05-18,120,143,745581
13,13,47 (2),2024-05-21,WSN,,MIN,"L,0-10",8-GF,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.00%,-0.11,0.0,0.0,SS,,2024-05-21,120,142,744860
14,14,48,2024-05-22,WSN,,MIN,"L,2-3",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,5,,,,,,0.0,0.0,PR,,2024-05-22,120,142,744856
15,15,59 (10),2024-06-03 00:00:00,WSN,,NYM,"L,7-8",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,6,,,,,,0.0,0.0,PR,,2024-06-03,120,121,744854
16,16,61 (1),2024-06-05 00:00:00,WSN,,NYM,"L,1-9",9-GF,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1,0.02,0.0,0.01,0.00%,-0.23,0.0,0.0,SS,,2024-06-05,120,121,744852
17,17,73 (11),2024-06-19 00:00:00,WSN,,ARI,"W,3-1",CG,3,2,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,1,0.0,0.091,0.0,0.091,9,1.16,-0.08,0.85,-0.04%,-1.1,2.0,3.0,SS,,2024-06-19,120,109,744842
18,18,80 (6),2024-06-26 00:00:00,WSN,@,SDP,"L,5-8",9-GF,1,1,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.091,0.167,0.091,0.258,1,0.04,0.002,0.03,0.00%,0.61,5.0,6.2,PH,,2024-06-26,120,135,745400
19,19,82 (1),2024-06-29 00:00:00,WSN,@,TBR,"W,8-1",8-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.083,0.154,0.083,0.237,1,0.01,0.0,0.0,0.00%,-0.22,0.0,0.0,PH SS,,2024-06-29,120,139,745071
20,20,88 (5),2024-07-05 00:00:00,WSN,,STL,"L,6-7",10-11,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,0.083,0.154,0.083,0.237,5,4.31,0.137,2.26,0.04%,0.49,5.0,6.0,PR,,2024-07-05,120,138,744836
21,21,89,2024-07-06 00:00:00,WSN,,STL,"W,14-6",8-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.077,0.143,0.077,0.22,1,0.0,0.0,0.0,0.00%,-0.59,0.0,0.0,PH SS,,2024-07-06,120,138,744835
22,22,100 (10),2024-07-21 00:00:00,WSN,,CIN,"W,5-2",8-9,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.077,0.143,0.077,0.22,5,,0.0,,0.00%,0.0,2.0,3.2,PR,,2024-07-21,120,113,744831
23,23,102 (1),2024-07-24 00:00:00,WSN,,SDP,"L,3-12",8-GF,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.143,0.2,0.143,0.343,1,0.01,0.0,0.0,0.00%,0.25,3.0,3.0,SS,,2024-07-24,120,135,744824
24,24,104 (1),2024-07-26 00:00:00,WSN,@,STL,"W,10-8",10-10,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.143,0.2,0.143,0.343,4,,0.0,,0.00%,0.0,2.0,3.2,PR,,2024-07-26,120,138,745146
25,25,105,2024-07-27 00:00:00,WSN,@,STL,"W,14-3",8-GF,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.143,0.25,0.143,0.393,1,0.01,0.0,0.0,0.00%,0.61,4.0,6.2,SS,,2024-07-27,120,138,745150
26,26,108 (2),2024-07-30 00:00:00,WSN,@,ARI,"L,0-17",6-GF,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.2,0.294,0.2,0.494,1,0.0,0.0,0.0,0.00%,0.27,3.0,3.0,SS,,2024-07-30,120,109,747167
27,27,109,2024-07-31 00:00:00,WSN,@,ARI,"L,4-5",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,0.2,0.294,0.2,0.494,2,3.98,0.059,0.5,0.00%,0.22,5.0,6.0,PR,,2024-07-31,120,109,747170
28,28,117 (7),2024-08-09 00:00:00,WSN,,LAA,"W,3-2",CG(10),4,3,0,0,0,0,0,0,0,0.0,2,0,1,0.0,0,0.0,0,0,0.167,0.25,0.167,0.417,9,1.73,-0.09,0.04,0.00%,-0.73,0.0,0.0,SS,,2024-08-09,120,108,744818
